participant,item,name,rank
1690,648,Phil Chenier,49
1690,660,Ralph Sampson,25
1690,678,Richie Guerin,52
1690,700,Rolando Blackman,2
1690,736,Sidney Moncrief,72
1690,737,Sidney Wicks,50
1690,744,Spencer Haywood,14
1690,763,Terry Porter,28
1690,803,Walt Bellamy,77
1690,807,Walter Davis,3
1690,808,Walter Dukes,44
1690,809,Wayne Embry,46
1690,812,Wes Unseld,76
1690,819,Willie Naulls,42
1690,822,Wilt Chamberlain,69
1690,823,Woody Sauldsberry,65
1690,832,Zelmo Beaty,45
1691,75,Blake Griffin,3
1691,221,Derrick Rose,7
1691,250,Dwyane Wade,6
1691,469,Kevin Durant,5
1691,482,Kobe Bryant,2
1691,747,Stephen Curry,1
1691,797,Vince Carter,4
1692,230,Dirk Nowitzki,5
1692,250,Dwyane Wade,6
1692,469,Kevin Durant,7
1692,482,Kobe Bryant,2
1692,513,LeBron James,1
1692,578,Michael Jordan,10
1692,711,Russell Westbrook,9
1692,730,Shaquille O'Neal,3
1692,747,Stephen Curry,8
1692,768,Tim Duncan,4
1693,69,Bill Russell,3
1693,134,Charles Barkley,15
1693,319,Hakeem Olajuwon,10
1693,443,Julius Erving,14
1693,450,Kareem Abdul-Jabbar,7
1693,451,Karl Malone,13
1693,482,Kobe Bryant,8
1693,499,Larry Bird,5
1693,539,Magic Johnson,4
1693,578,Michael Jordan,1
1693,603,Moses Malone,11
1693,630,Oscar Robertson,9
1693,730,Shaquille O'Neal,12
1693,768,Tim Duncan,6
1693,822,Wilt Chamberlain,2
1694,69,Bill Russell,6
1694,134,Charles Barkley,14
1694,194,David Robinson,20
1694,319,Hakeem Olajuwon,11
1694,333,Isiah Thomas,19
1694,385,Jerry West,13
1694,423,John Stockton,16
1694,443,Julius Erving,7
1694,450,Kareem Abdul-Jabbar,2
1694,451,Karl Malone,17
1694,482,Kobe Bryant,10
1694,499,Larry Bird,5
1694,513,LeBron James,15
1694,539,Magic Johnson,4
1694,578,Michael Jordan,1
1694,630,Oscar Robertson,12
1694,723,Scottie Pippen,18
1694,730,Shaquille O'Neal,8
1694,768,Tim Duncan,9
1694,822,Wilt Chamberlain,3
1695,17,Allen Iverson,39
1695,69,Bill Russell,5
1695,72,Billy Cunningham,43
1695,77,Bob Cousy,26
1695,84,Bob McAdoo,47
1695,86,Bob Pettit,16
1695,134,Charles Barkley,19
1695,156,Clyde Drexler,41
1695,161,Connie Hawkins,56
1695,188,Dave Cowens,45
1695,194,David Robinson,24
1695,209,Dennis Johnson,55
1695,210,Dennis Rodman,46
1695,230,Dirk Nowitzki,54
1695,232,Dolph Schayes,35
1695,234,Dominique Wilkins,42
1695,250,Dwyane Wade,50
1695,252,Earl Monroe,48
1695,260,Elgin Baylor,12
1695,264,Elvin Hayes,23
1695,287,Gary Payton,38
1695,292,George Gervin,44
1695,296,George Mikan,30
1695,319,Hakeem Olajuwon,8
1695,333,Isiah Thomas,18
1695,361,James Worthy,57
1695,365,Jason Kidd,28
1695,382,Jerry Lucas,40
1695,385,Jerry West,13
1695,416,John Havlicek,17
1695,423,John Stockton,21
1695,443,Julius Erving,15
1695,450,Kareem Abdul-Jabbar,6
1695,451,Karl Malone,20
1695,470,Kevin Garnett,29
1695,475,Kevin McHale,27
1695,482,Kobe Bryant,10
1695,499,Larry Bird,11
1695,513,LeBron James,31
1695,539,Magic Johnson,2
1695,578,Michael Jordan,1
1695,603,Moses Malone,14
1695,607,Nate Archibald,52
1695,610,Nate Thurmond,34
1695,630,Oscar Robertson,3
1695,636,Patrick Ewing,37
1695,672,Reggie Miller,53
1695,681,Rick Barry,22
1695,723,Scottie Pippen,25
1695,730,Shaquille O'Neal,9
1695,753,Steve Nash,49
1695,768,Tim Duncan,7
1695,803,Walt Bellamy,51
1695,805,Walt Frazier,36
1695,812,Wes Unseld,33
1695,821,Willis Reed,32
1695,822,Wilt Chamberlain,4
1696,77,Bob Cousy,10
1696,252,Earl Monroe,6
1696,303,Giannis Antetokounmpo,2
1696,361,James Worthy,7
1696,453,Kawhi Leonard,11
1696,469,Kevin Durant,4
1696,470,Kevin Garnett,3
1696,482,Kobe Bryant,1
1696,636,Patrick Ewing,5
1696,711,Russell Westbrook,9
1696,797,Vince Carter,8
1697,5,Adrian Dantley,1
1697,156,Clyde Drexler,9
1697,234,Dominique Wilkins,8
1697,252,Earl Monroe,5
1697,260,Elgin Baylor,10
1697,264,Elvin Hayes,4
1697,292,George Gervin,7
1697,443,Julius Erving,12
1697,607,Nate Archibald,3
1697,630,Oscar Robertson,11
1697,736,Sidney Moncrief,2
1697,805,Walt Frazier,6
1698,69,Bill Russell,4
1698,385,Jerry West,8
1698,443,Julius Erving,7
1698,450,Kareem Abdul-Jabbar,3
1698,499,Larry Bird,6
1698,513,LeBron James,2
1698,539,Magic Johnson,10
1698,578,Michael Jordan,1
1698,630,Oscar Robertson,9
1698,822,Wilt Chamberlain,5
1699,70,Bill Sharman,13
1699,78,Bob Dandridge,9
1699,83,Bob Love,11
1699,121,Calvin Natt,18
1699,136,Charles Thomas Scott,30
1699,138,Chet Walker,14
1699,156,Clyde Drexler,3
1699,158,Clyde Lovellette,26
1699,234,Dominique Wilkins,2
1699,235,Don Buse,20
1699,264,Elvin Hayes,7
1699,289,Gene Shue,16
1699,324,Harry Gallatin,27
1699,333,Isiah Thomas,5
1699,342,Jack Twyman,22
1699,374,Jeff Mullins,23
1699,397,Jimmy Walker,29
1699,414,John Drew,28
1699,418,John Long,21
1699,443,Julius Erving,1
1699,525,Lou Hudson,10
1699,531,Lucious Jackson,19
1699,564,Maurice Lucas,12
1699,565,Maurice Stokes,25
1699,569,Mel Daniels,17
1699,583,Micheal Ray Richardson,8
1699,603,Moses Malone,4
1699,607,Nate Archibald,6
1699,624,Norm Nixon,31
1699,744,Spencer Haywood,15
1699,823,Woody Sauldsberry,24
1700,69,Bill Russell,6
1700,450,Kareem Abdul-Jabbar,4
1700,451,Karl Malone,10
1700,482,Kobe Bryant,3
1700,499,Larry Bird,7
1700,539,Magic Johnson,2
1700,578,Michael Jordan,1
1700,630,Oscar Robertson,9
1700,730,Shaquille O'Neal,8
1700,822,Wilt Chamberlain,5
1701,70,Bill Sharman,2
1701,110,Buck Williams,7
1701,136,Charles Thomas Scott,12
1701,252,Earl Monroe,18
1701,260,Elgin Baylor,5
1701,264,Elvin Hayes,17
1701,397,Jimmy Walker,15
1701,428,Johnny Green,1
1701,443,Julius Erving,3
1701,449,K. C. Jones,13
1701,505,Larry Nance,14
1701,525,Lou Hudson,6
1701,607,Nate Archibald,16
1701,624,Norm Nixon,10
1701,630,Oscar Robertson,4
1701,660,Ralph Sampson,8
1701,700,Rolando Blackman,9
1701,763,Terry Porter,11
1702,69,Bill Russell,4
1702,513,LeBron James,2
1702,578,Michael Jordan,1
1702,768,Tim Duncan,5
1702,822,Wilt Chamberlain,3
1703,17,Allen Iverson,4
1703,19,Alonzo Mourning,43
1703,22,Amar'e Stoudemire,91
1703,39,Anthony Mason,87
1703,61,Ben Wallace,69
1703,69,Bill Russell,97
1703,71,Bill Walton,72
1703,77,Bob Cousy,37
1703,82,Bob Lanier,71
1703,84,Bob McAdoo,73
1703,86,Bob Pettit,12
1703,126,Carmelo Anthony,66
1703,134,Charles Barkley,28
1703,135,Charles Oakley,78
1703,143,Chris Mullin,39
1703,144,Chris Paul,68
1703,145,Chris Webber,40
1703,156,Clyde Drexler,7
1703,172,Dan Majerle,77
1703,179,Danny Manning,86
1703,188,Dave Cowens,74
1703,194,David Robinson,24
1703,210,Dennis Rodman,93
1703,217,Deron Williams,90
1703,221,Derrick Rose,100
1703,222,Detlef Schrempf,80
1703,228,Dikembe Mutombo,42
1703,230,Dirk Nowitzki,33
1703,232,Dolph Schayes,79
1703,234,Dominique Wilkins,6
1703,249,Dwight Howard,51
1703,250,Dwyane Wade,94
1703,255,Eddie Jones,85
1703,260,Elgin Baylor,31
1703,264,Elvin Hayes,41
1703,287,Gary Payton,47
1703,292,George Gervin,10
1703,296,George Mikan,13
1703,306,Glen Rice,70
1703,307,Glenn Robinson,83
1703,310,Grant Hill,38
1703,319,Hakeem Olajuwon,19
1703,328,Hersey Hawkins,59
1703,329,Horace Grant,54
1703,333,Isiah Thomas,26
1703,361,James Worthy,32
1703,365,Jason Kidd,8
1703,382,Jerry Lucas,81
1703,385,Jerry West,27
1703,403,Joe Dumars,45
1703,416,John Havlicek,30
1703,422,John Starks,61
1703,423,John Stockton,25
1703,443,Julius Erving,2
1703,450,Kareem Abdul-Jabbar,20
1703,451,Karl Malone,96
1703,469,Kevin Durant,99
1703,470,Kevin Garnett,29
1703,472,Kevin Johnson,52
1703,475,Kevin McHale,35
1703,482,Kobe Bryant,18
1703,499,Larry Bird,98
1703,503,Larry Johnson,53
1703,505,Larry Nance,75
1703,510,Latrell Sprewell,84
1703,513,LeBron James,1
1703,539,Magic Johnson,15
1703,554,Mark Jackson,57
1703,555,Mark Price,56
1703,578,Michael Jordan,14
1703,597,Mitch Richmond,55
1703,602,Mookie Blaylock,89
1703,603,Moses Malone,3
1703,608,Nate McMillan,88
1703,610,Nate Thurmond,76
1703,630,Oscar Robertson,16
1703,636,Patrick Ewing,23
1703,637,Pau Gasol,64
1703,641,Paul Pierce,44
1703,646,Penny Hardaway,49
1703,647,Pete Maravich,22
1703,658,Rajon Rondo,92
1703,665,Ray Allen,67
1703,672,Reggie Miller,34
1703,681,Rick Barry,46
1703,693,Robert Parish,36
1703,723,Scottie Pippen,95
1703,730,Shaquille O'Neal,17
1703,734,Shawn Kemp,50
1703,752,Steve Kerr,58
1703,753,Steve Nash,9
1703,768,Tim Duncan,21
1703,770,"Tim Hardaway, Jr.",48
1703,773,Tom Chambers,82
1703,784,Tracy McGrady,63
1703,797,Vince Carter,65
1703,800,Vlade Divac,60
1703,805,Walt Frazier,11
1703,821,Willis Reed,62
1703,822,Wilt Chamberlain,5
1704,17,Allen Iverson,6
1704,69,Bill Russell,11
1704,86,Bob Pettit,22
1704,134,Charles Barkley,8
1704,156,Clyde Drexler,15
1704,194,David Robinson,25
1704,234,Dominique Wilkins,16
1704,260,Elgin Baylor,17
1704,292,George Gervin,21
1704,319,Hakeem Olajuwon,14
1704,333,Isiah Thomas,24
1704,365,Jason Kidd,20
1704,416,John Havlicek,19
1704,443,Julius Erving,4
1704,450,Kareem Abdul-Jabbar,10
1704,499,Larry Bird,13
1704,513,LeBron James,5
1704,539,Magic Johnson,9
1704,578,Michael Jordan,3
1704,603,Moses Malone,7
1704,607,Nate Archibald,23
1704,630,Oscar Robertson,2
1704,647,Pete Maravich,18
1704,730,Shaquille O'Neal,12
1704,822,Wilt Chamberlain,1
1705,17,Allen Iverson,33
1705,19,Alonzo Mourning,41
1705,69,Bill Russell,2
1705,77,Bob Cousy,34
1705,86,Bob Pettit,51
1705,134,Charles Barkley,20
1705,143,Chris Mullin,45
1705,145,Chris Webber,48
1705,156,Clyde Drexler,27
1705,194,David Robinson,17
1705,210,Dennis Rodman,36
1705,221,Derrick Rose,43
1705,230,Dirk Nowitzki,21
1705,234,Dominique Wilkins,30
1705,250,Dwyane Wade,31
1705,260,Elgin Baylor,14
1705,287,Gary Payton,37
1705,292,George Gervin,46
1705,296,George Mikan,53
1705,310,Grant Hill,50
1705,319,Hakeem Olajuwon,9
1705,333,Isiah Thomas,18
1705,361,James Worthy,28
1705,365,Jason Kidd,23
1705,385,Jerry West,12
1705,403,Joe Dumars,44
1705,416,John Havlicek,26
1705,423,John Stockton,19
1705,443,Julius Erving,15
1705,450,Kareem Abdul-Jabbar,5
1705,451,Karl Malone,13
1705,470,Kevin Garnett,25
1705,472,Kevin Johnson,49
1705,475,Kevin McHale,39
1705,482,Kobe Bryant,7
1705,499,Larry Bird,6
1705,513,LeBron James,29
1705,539,Magic Johnson,4
1705,578,Michael Jordan,1
1705,603,Moses Malone,35
1705,630,Oscar Robertson,8
1705,636,Patrick Ewing,22
1705,641,Paul Pierce,42
1705,647,Pete Maravich,24
1705,681,Rick Barry,52
1705,693,Robert Parish,38
1705,723,Scottie Pippen,16
1705,730,Shaquille O'Neal,11
1705,753,Steve Nash,32
1705,768,Tim Duncan,10
1705,770,"Tim Hardaway, Jr.",47
1705,805,Walt Frazier,40
1705,822,Wilt Chamberlain,3
1706,47,Artis Gilmore,12
1706,78,Bob Dandridge,6
1706,82,Bob Lanier,4
1706,83,Bob Love,10
1706,186,Dave Bing,8
1706,234,Dominique Wilkins,3
1706,284,Gail Goodrich,9
1706,443,Julius Erving,1
1706,519,Lenny Wilkens,5
1706,564,Maurice Lucas,7
1706,607,Nate Archibald,2
1706,744,Spencer Haywood,11
1707,5,Adrian Dantley,38
1707,12,Alex English,80
1707,16,Allan Houston,84
1707,17,Allen Iverson,20
1707,19,Alonzo Mourning,44
1707,22,Amar'e Stoudemire,46
1707,61,Ben Wallace,70
1707,63,Bernard King,9
1707,67,Bill Laimbeer,99
1707,69,Bill Russell,13
1707,72,Billy Cunningham,98
1707,82,Bob Lanier,34
1707,84,Bob McAdoo,25
1707,113,Byron Scott,77
1707,126,Carmelo Anthony,48
1707,134,Charles Barkley,16
1707,137,Chauncey Billups,78
1707,143,Chris Mullin,62
1707,145,Chris Webber,89
1707,156,Clyde Drexler,63
1707,171,Dan Issel,85
1707,175,Danny Ainge,76
1707,179,Danny Manning,82
1707,188,Dave Cowens,42
1707,194,David Robinson,49
1707,209,Dennis Johnson,54
1707,210,Dennis Rodman,21
1707,221,Derrick Rose,74
1707,228,Dikembe Mutombo,51
1707,230,Dirk Nowitzki,41
1707,234,Dominique Wilkins,35
1707,250,Dwyane Wade,23
1707,252,Earl Monroe,30
1707,260,Elgin Baylor,5
1707,264,Elvin Hayes,56
1707,287,Gary Payton,90
1707,292,George Gervin,22
1707,294,George McGinnis,39
1707,306,Glen Rice,92
1707,310,Grant Hill,58
1707,319,Hakeem Olajuwon,8
1707,328,Hersey Hawkins,100
1707,329,Horace Grant,71
1707,343,Jalen Rose,45
1707,361,James Worthy,19
1707,365,Jason Kidd,73
1707,382,Jerry Lucas,37
1707,385,Jerry West,10
1707,398,Jo Jo White,83
1707,403,Joe Dumars,65
1707,416,John Havlicek,43
1707,422,John Starks,96
1707,423,John Stockton,32
1707,443,Julius Erving,3
1707,450,Kareem Abdul-Jabbar,14
1707,451,Karl Malone,52
1707,470,Kevin Garnett,18
1707,472,Kevin Johnson,53
1707,475,Kevin McHale,26
1707,482,Kobe Bryant,11
1707,489,Kwame Brown,81
1707,499,Larry Bird,2
1707,503,Larry Johnson,75
1707,513,LeBron James,24
1707,539,Magic Johnson,4
1707,552,Mark Aguirre,95
1707,554,Mark Jackson,68
1707,555,Mark Price,86
1707,563,Maurice Cheeks,47
1707,578,Michael Jordan,1
1707,602,Mookie Blaylock,94
1707,603,Moses Malone,29
1707,607,Nate Archibald,57
1707,608,Nate McMillan,97
1707,610,Nate Thurmond,59
1707,630,Oscar Robertson,6
1707,636,Patrick Ewing,72
1707,637,Pau Gasol,87
1707,646,Penny Hardaway,55
1707,647,Pete Maravich,40
1707,658,Rajon Rondo,64
1707,664,Rasheed Wallace,69
1707,665,Ray Allen,61
1707,672,Reggie Miller,28
1707,681,Rick Barry,33
1707,691,Robert Horry,93
1707,693,Robert Parish,27
1707,723,Scottie Pippen,60
1707,730,Shaquille O'Neal,17
1707,734,Shawn Kemp,36
1707,753,Steve Nash,12
1707,768,Tim Duncan,15
1707,770,"Tim Hardaway, Jr.",91
1707,784,Tracy McGrady,67
1707,797,Vince Carter,88
1707,800,Vlade Divac,79
1707,805,Walt Frazier,31
1707,812,Wes Unseld,50
1707,821,Willis Reed,66
1707,822,Wilt Chamberlain,7
1708,65,Bill Bridges,14
1708,70,Bill Sharman,37
1708,110,Buck Williams,32
1708,129,Cazzie Russell,42
1708,132,Cedric Maxwell,13
1708,138,Chet Walker,38
1708,158,Clyde Lovellette,18
1708,186,Dave Bing,39
1708,209,Dennis Johnson,33
1708,227,Dick Van Arsdale,17
1708,234,Dominique Wilkins,2
1708,235,Don Buse,10
1708,264,Elvin Hayes,6
1708,289,Gene Shue,8
1708,292,George Gervin,3
1708,316,Gus Johnson,31
1708,317,Gus Williams,23
1708,324,Harry Gallatin,9
1708,374,Jeff Mullins,19
1708,398,Jo Jo White,30
1708,414,John Drew,41
1708,427,Johnny Davis,12
1708,428,Johnny Green,24
1708,443,Julius Erving,1
1708,449,K. C. Jones,27
1708,523,Lonnie Shelton,15
1708,531,Lucious Jackson,11
1708,552,Mark Aguirre,25
1708,564,Maurice Lucas,35
1708,565,Maurice Stokes,21
1708,583,Micheal Ray Richardson,34
1708,590,Mike Mitchell,16
1708,607,Nate Archibald,5
1708,644,Paul Westphal,40
1708,660,Ralph Sampson,26
1708,700,Rolando Blackman,29
1708,715,Sam Jones,36
1708,716,Sam Lacey,7
1708,779,Tom Van Arsdale,22
1708,805,Walt Frazier,4
1708,807,Walter Davis,28
1708,823,Woody Sauldsberry,20
1709,33,Andrew Toney,20
1709,45,Archie Clark,7
1709,65,Bill Bridges,21
1709,76,Bob Boozer,4
1709,87,Bob Rule,16
1709,129,Cazzie Russell,8
1709,136,Charles Thomas Scott,2
1709,173,Dan Roundfield,29
1709,227,Dick Van Arsdale,12
1709,256,Eddie Miles,35
1709,279,Fred Brown,11
1709,360,James Silas,18
1709,392,Jim Pollard,17
1709,393,Jim Price,22
1709,400,Joe Barry Carroll,25
1709,402,Joe Caldwell,36
1709,414,John Drew,5
1709,443,Julius Erving,1
1709,476,Kevin Porter,27
1709,500,Larry Costello,23
1709,504,Larry Kenon,19
1709,590,Mike Mitchell,14
1709,624,Norm Nixon,3
1709,625,Norm Van Lier,32
1709,629,Orlando Woolridge,30
1709,648,Phil Chenier,9
1709,650,Phil Smith,26
1709,662,Randy Smith,31
1709,684,Rickey Green,28
1709,737,Sidney Wicks,24
1709,739,Sleepy Floyd,33
1709,779,Tom Van Arsdale,13
1709,809,Wayne Embry,34
1709,819,Willie Naulls,10
1709,823,Woody Sauldsberry,15
1709,832,Zelmo Beaty,6
1710,17,Allen Iverson,3
1710,69,Bill Russell,4
1710,333,Isiah Thomas,7
1710,450,Kareem Abdul-Jabbar,5
1710,499,Larry Bird,1
1710,578,Michael Jordan,2
1710,672,Reggie Miller,9
1710,723,Scottie Pippen,8
1710,768,Tim Duncan,6
1710,784,Tracy McGrady,10
1711,5,Adrian Dantley,67
1711,12,Alex English,50
1711,17,Allen Iverson,15
1711,19,Alonzo Mourning,38
1711,58,Baron Davis,59
1711,69,Bill Russell,9
1711,106,Bruce Bowen,65
1711,126,Carmelo Anthony,42
1711,134,Charles Barkley,36
1711,137,Chauncey Billups,47
1711,144,Chris Paul,18
1711,145,Chris Webber,43
1711,156,Clyde Drexler,30
1711,185,Darryl Dawkins,63
1711,194,David Robinson,21
1711,200,DeAndre Jordan,69
1711,215,Derek Fisher,62
1711,230,Dirk Nowitzki,23
1711,234,Dominique Wilkins,29
1711,250,Dwyane Wade,24
1711,287,Gary Payton,45
1711,296,George Mikan,39
1711,319,Hakeem Olajuwon,11
1711,333,Isiah Thomas,33
1711,354,James Harden,48
1711,365,Jason Kidd,37
1711,382,Jerry Lucas,55
1711,383,Jerry Sloan,60
1711,385,Jerry West,17
1711,423,John Stockton,19
1711,443,Julius Erving,16
1711,450,Kareem Abdul-Jabbar,2
1711,451,Karl Malone,6
1711,469,Kevin Durant,25
1711,470,Kevin Garnett,32
1711,473,Kevin Love,53
1711,482,Kobe Bryant,13
1711,494,Kyrie Irving,49
1711,495,LaMarcus Aldridge,54
1711,499,Larry Bird,7
1711,503,Larry Johnson,66
1711,505,Larry Nance,61
1711,513,LeBron James,3
1711,539,Magic Johnson,4
1711,555,Mark Price,58
1711,578,Michael Jordan,1
1711,603,Moses Malone,14
1711,610,Nate Thurmond,64
1711,630,Oscar Robertson,12
1711,636,Patrick Ewing,26
1711,639,Paul George,52
1711,646,Penny Hardaway,46
1711,647,Pete Maravich,70
1711,658,Rajon Rondo,56
1711,665,Ray Allen,31
1711,672,Reggie Miller,34
1711,685,Ricky Berry,35
1711,711,Russell Westbrook,40
1711,723,Scottie Pippen,20
1711,730,Shaquille O'Neal,5
1711,734,Shawn Kemp,44
1711,735,Shawn Marion,68
1711,747,Stephen Curry,28
1711,753,Steve Nash,22
1711,768,Tim Duncan,10
1711,770,"Tim Hardaway, Jr.",41
1711,784,Tracy McGrady,27
1711,797,Vince Carter,51
1711,812,Wes Unseld,57
1711,822,Wilt Chamberlain,8
1712,86,Bob Pettit,10
1712,230,Dirk Nowitzki,4
1712,250,Dwyane Wade,3
1712,469,Kevin Durant,8
1712,470,Kevin Garnett,5
1712,482,Kobe Bryant,1
1712,641,Paul Pierce,6
1712,711,Russell Westbrook,7
1712,730,Shaquille O'Neal,2
1712,747,Stephen Curry,9
1713,38,Anthony Davis,34
1713,75,Blake Griffin,28
1713,126,Carmelo Anthony,22
1713,134,Charles Barkley,10
1713,141,Chris Bosh,29
1713,144,Chris Paul,32
1713,156,Clyde Drexler,6
1713,221,Derrick Rose,8
1713,230,Dirk Nowitzki,18
1713,250,Dwyane Wade,21
1713,333,Isiah Thomas,12
1713,354,James Harden,30
1713,415,John Harding Lucas II,26
1713,423,John Stockton,11
1713,451,Karl Malone,13
1713,469,Kevin Durant,14
1713,470,Kevin Garnett,24
1713,482,Kobe Bryant,15
1713,499,Larry Bird,4
1713,513,LeBron James,17
1713,537,Luol Deng,16
1713,539,Magic Johnson,2
1713,543,Manu Ginóbili,33
1713,578,Michael Jordan,1
1713,641,Paul Pierce,25
1713,665,Ray Allen,20
1713,672,Reggie Miller,7
1713,711,Russell Westbrook,27
1713,723,Scottie Pippen,5
1713,725,Serge Ibaka,31
1713,730,Shaquille O'Neal,9
1713,753,Steve Nash,23
1713,768,Tim Duncan,19
1713,822,Wilt Chamberlain,3
1714,303,Giannis Antetokounmpo,2
1714,469,Kevin Durant,3
1714,482,Kobe Bryant,1
1715,21,Alvin Robertson,42
1715,45,Archie Clark,38
1715,56,Bailey Howell,27
1715,65,Bill Bridges,17
1715,122,Campy Russell,18
1715,129,Cazzie Russell,47
1715,156,Clyde Drexler,7
1715,195,David Thompson,52
1715,224,Dick Barnett,39
1715,225,Dick Garmaker,12
1715,234,Dominique Wilkins,6
1715,239,Don Ohl,10
1715,252,Earl Monroe,51
1715,253,Ed Macauley,25
1715,256,Eddie Miles,26
1715,260,Elgin Baylor,48
1715,264,Elvin Hayes,50
1715,279,Fred Brown,20
1715,291,Geoff Petrie,16
1715,292,George Gervin,8
1715,333,Isiah Thomas,49
1715,340,Jack Marin,22
1715,374,Jeff Mullins,11
1715,400,Joe Barry Carroll,34
1715,402,Joe Caldwell,30
1715,414,John Drew,44
1715,427,Johnny Davis,14
1715,428,Johnny Green,2
1715,443,Julius Erving,1
1715,455,Kelly Tripucka,28
1715,476,Kevin Porter,24
1715,504,Larry Kenon,23
1715,532,Lucius Allen,19
1715,565,Maurice Stokes,13
1715,569,Mel Daniels,15
1715,590,Mike Mitchell,9
1715,607,Nate Archibald,4
1715,629,Orlando Woolridge,32
1715,631,Otis Birdsong,35
1715,662,Randy Smith,3
1715,673,Reggie Theus,45
1715,678,Richie Guerin,21
1715,684,Rickey Green,41
1715,709,Rudy Tomjanovich,46
1715,737,Sidney Wicks,36
1715,739,Sleepy Floyd,40
1715,789,Truck Robinson,33
1715,805,Walt Frazier,5
1715,808,Walter Dukes,29
1715,809,Wayne Embry,31
1715,819,Willie Naulls,37
1715,832,Zelmo Beaty,43
1716,5,Adrian Dantley,69
1716,12,Alex English,80
1716,17,Allen Iverson,25
1716,19,Alonzo Mourning,59
1716,26,Andre Iguodala,137
1716,38,Anthony Davis,85
1716,47,Artis Gilmore,64
1716,61,Ben Wallace,109
1716,63,Bernard King,58
1716,64,Bill Bradley,130
1716,67,Bill Laimbeer,119
1716,69,Bill Russell,11
1716,70,Bill Sharman,131
1716,71,Bill Walton,42
1716,72,Billy Cunningham,96
1716,75,Blake Griffin,114
1716,77,Bob Cousy,50
1716,82,Bob Lanier,82
1716,84,Bob McAdoo,61
1716,86,Bob Pettit,52
1716,126,Carmelo Anthony,104
1716,134,Charles Barkley,19
1716,137,Chauncey Billups,79
1716,141,Chris Bosh,86
1716,143,Chris Mullin,56
1716,144,Chris Paul,55
1716,145,Chris Webber,57
1716,156,Clyde Drexler,26
1716,161,Connie Hawkins,94
1716,170,Damian Lillard,116
1716,175,Danny Ainge,134
1716,185,Darryl Dawkins,136
1716,186,Dave Bing,98
1716,188,Dave Cowens,81
1716,189,Dave DeBusschere,100
1716,194,David Robinson,22
1716,195,David Thompson,70
1716,202,DeMar DeRozan,115
1716,203,DeMarcus Cousins,111
1716,209,Dennis Johnson,87
1716,210,Dennis Rodman,38
1716,221,Derrick Rose,110
1716,222,Detlef Schrempf,124
1716,228,Dikembe Mutombo,71
1716,230,Dirk Nowitzki,29
1716,231,Doc Rivers,133
1716,232,Dolph Schayes,125
1716,234,Dominique Wilkins,32
1716,249,Dwight Howard,66
1716,250,Dwyane Wade,30
1716,252,Earl Monroe,73
1716,260,Elgin Baylor,13
1716,264,Elvin Hayes,41
1716,284,Gail Goodrich,118
1716,287,Gary Payton,28
1716,292,George Gervin,36
1716,294,George McGinnis,132
1716,296,George Mikan,39
1716,306,Glen Rice,95
1716,310,Grant Hill,60
1716,319,Hakeem Olajuwon,14
1716,320,Hal Greer,99
1716,333,Isiah Thomas,23
1716,345,Jamaal Wilkes,129
1716,354,James Harden,106
1716,361,James Worthy,45
1716,365,Jason Kidd,46
1716,382,Jerry Lucas,91
1716,385,Jerry West,5
1716,398,Jo Jo White,101
1716,403,Joe Dumars,77
1716,416,John Havlicek,34
1716,423,John Stockton,20
1716,424,John Wall,89
1716,443,Julius Erving,17
1716,449,K. C. Jones,97
1716,450,Kareem Abdul-Jabbar,3
1716,451,Karl Malone,16
1716,453,Kawhi Leonard,43
1716,469,Kevin Durant,21
1716,470,Kevin Garnett,18
1716,472,Kevin Johnson,112
1716,475,Kevin McHale,40
1716,481,Klay Thompson,90
1716,482,Kobe Bryant,15
1716,494,Kyrie Irving,107
1716,495,LaMarcus Aldridge,93
1716,499,Larry Bird,7
1716,505,Larry Nance,102
1716,513,LeBron James,9
1716,519,Lenny Wilkens,120
1716,539,Magic Johnson,2
1716,543,Manu Ginóbili,84
1716,552,Mark Aguirre,127
1716,554,Mark Jackson,126
1716,555,Mark Price,92
1716,576,Michael Cooper,121
1716,578,Michael Jordan,4
1716,597,Mitch Richmond,140
1716,603,Moses Malone,12
1716,607,Nate Archibald,83
1716,610,Nate Thurmond,68
1716,630,Oscar Robertson,6
1716,636,Patrick Ewing,27
1716,637,Pau Gasol,78
1716,639,Paul George,108
1716,641,Paul Pierce,54
1716,645,Peja Stojaković,117
1716,646,Penny Hardaway,105
1716,647,Pete Maravich,47
1716,658,Rajon Rondo,139
1716,660,Ralph Sampson,103
1716,665,Ray Allen,48
1716,672,Reggie Miller,33
1716,681,Rick Barry,37
1716,685,Ricky Berry,65
1716,691,Robert Horry,138
1716,693,Robert Parish,53
1716,711,Russell Westbrook,63
1716,715,Sam Jones,88
1716,723,Scottie Pippen,24
1716,730,Shaquille O'Neal,10
1716,734,Shawn Kemp,75
1716,736,Sidney Moncrief,113
1716,744,Spencer Haywood,122
1716,747,Stephen Curry,44
1716,753,Steve Nash,31
1716,768,Tim Duncan,8
1716,770,"Tim Hardaway, Jr.",74
1716,773,Tom Chambers,135
1716,783,Tony Parker,72
1716,784,Tracy McGrady,51
1716,797,Vince Carter,49
1716,800,Vlade Divac,123
1716,803,Walt Bellamy,128
1716,805,Walt Frazier,35
1716,812,Wes Unseld,67
1716,821,Willis Reed,76
1716,822,Wilt Chamberlain,1
1716,826,Yao Ming,62
