study,subject,trial,gambleType,gain,loss,cert,tookGamble
study_3,1163,13,gain_loss,16,-26.0,0,0
study_3,1163,14,gain_loss,14,-17.0,0,0
study_3,1163,15,gain_loss,8,-2.0,0,1
study_3,1163,16,gain_loss,15,-20.0,0,0
study_3,1163,17,gain_loss,12,-20.0,0,0
study_3,1163,18,gain_loss,10,-6.0,0,1
study_3,1163,19,gain_loss,12,-8.0,0,1
study_3,1163,20,gain_loss,10,-19.0,0,0
study_3,1163,21,gain_loss,6,-8.0,0,0
study_3,1163,22,gain_loss,12,-6.0,0,1
study_3,1163,23,gain_loss,14,-11.0,0,1
study_3,1163,24,gain_loss,12,-12.0,0,0
study_3,1163,25,gain_loss,5,-6.0,0,0
study_3,1163,26,gain_loss,14,-7.0,0,1
study_3,1163,27,gain_loss,9,-15.0,0,0
study_3,1163,28,gain_loss,12,-2.0,0,1
study_3,1163,29,gain_loss,15,-8.0,0,1
study_3,1163,30,gain_loss,12,-10.0,0,1
study_3,1163,31,gain_loss,9,-10.0,0,0
study_3,1163,32,gain_loss,5,-8.0,0,0
study_3,1163,33,gain_loss,10,-10.0,0,1
study_3,1163,34,gain_loss,15,-10.0,0,1
study_3,1163,35,gain_loss,9,-13.0,0,0
study_3,1163,36,gain_loss,8,-6.0,0,1
study_3,1163,37,gain_loss,10,-18.0,0,1
study_3,1163,38,gain_loss,16,-19.0,0,1
study_3,1163,39,gain_loss,4,-6.0,0,0
study_3,1163,40,gain_loss,12,-18.0,0,1
study_3,1163,41,gain_loss,15,-22.0,0,0
study_3,1163,42,gain_loss,12,-4.0,0,1
study_3,1163,43,gain_loss,5,-9.0,0,0
study_3,1163,44,gain_loss,16,-11.0,0,1
study_3,1163,45,gain_loss,16,-6.0,0,1
study_3,1163,46,gain_loss,4,-3.0,0,1
study_3,1163,47,gain_loss,6,-11.0,0,0
study_3,1163,48,gain_loss,6,-5.0,0,1
study_3,1163,49,gain_loss,12,-17.0,0,0
study_3,1163,50,gain_loss,8,-9.0,0,0
study_3,1163,51,gain_loss,2,-2.0,0,1
study_3,1163,52,gain_loss,15,-14.0,0,1
study_3,1163,53,gain_loss,10,-2.0,0,1
study_3,1163,54,gain_loss,6,-3.0,0,1
study_3,1163,55,gain_loss,6,-2.0,0,1
study_3,1163,56,gain_loss,14,-12.0,0,1
study_3,1163,57,gain_loss,14,-14.0,0,1
study_3,1163,58,gain_loss,15,-16.0,0,0
study_3,1163,59,gain_loss,15,-18.0,0,0
study_3,1163,60,gain_loss,15,-13.0,0,1
study_3,1163,61,gain_loss,9,-12.0,0,0
study_3,1163,62,gain_loss,14,-15.0,0,0
study_3,1163,63,gain_loss,14,-19.0,0,0
study_3,1163,64,gain_loss,15,-23.0,0,0
study_3,1163,65,gain_loss,15,-5.0,0,1
study_3,1163,66,gain_loss,10,-7.0,0,1
study_3,1163,67,gain_loss,10,-12.0,0,0
study_3,1163,68,gain_loss,14,-8.0,0,1
study_3,1163,69,gain_loss,14,-21.0,0,0
study_3,1163,70,gain_loss,4,-1.0,0,1
study_3,1163,71,gain_loss,14,-16.0,0,0
study_3,1163,72,gain_loss,12,-21.0,0,1
study_3,1163,73,gain_loss,8,-4.0,0,1
study_3,1163,74,gain_loss,14,-6.0,0,1
study_3,1163,75,gain_loss,2,-3.0,0,1
study_3,1163,76,gain_loss,14,-20.0,0,0
study_3,1163,77,gain_loss,10,-3.0,0,1
study_3,1163,78,gain_loss,8,-8.0,0,1
study_3,1163,79,gain_loss,5,-4.0,0,1
study_3,1163,80,gain_loss,10,-11.0,0,0
study_3,1163,81,gain_loss,14,-4.0,0,1
study_3,1163,82,gain_loss,5,-3.0,0,1
study_3,1163,83,gain_loss,16,-23.0,0,0
study_3,1163,84,gain_loss,6,-6.0,0,0
study_3,1163,85,gain_loss,12,-15.0,0,0
study_3,1163,86,gain_loss,10,-8.0,0,1
study_3,1163,87,gain_loss,9,-16.0,0,0
study_3,1163,88,gain_loss,15,-25.0,0,0
study_3,1163,89,gain_loss,14,-10.0,0,1
study_3,1163,90,gain_loss,14,-9.0,0,1
study_3,1163,91,gain_loss,15,-7.0,0,1
study_3,1163,92,gain_loss,8,-11.0,0,0
study_3,1163,93,gain_loss,16,-17.0,0,1
study_3,1163,94,gain_loss,8,-15.0,0,0
study_3,1163,95,gain_loss,9,-1.0,0,1
study_3,1163,96,gain_loss,16,-24.0,0,0
study_3,1163,97,gain_loss,16,-20.0,0,0
study_3,1163,98,gain_loss,16,-15.0,0,1
study_3,1163,99,gain_loss,6,-9.0,0,0
study_3,1163,100,gain_loss,12,-11.0,0,0
study_3,1163,101,gain_loss,15,-17.0,0,0
study_3,1163,102,gain_loss,9,-17.0,0,0
study_3,1163,103,gain_loss,4,-2.0,0,1
study_3,1163,104,gain_loss,12,-19.0,0,0
study_3,1163,105,gain_loss,14,-22.0,0,0
study_3,1163,106,gain_loss,9,-11.0,0,0
study_3,1163,107,gain_loss,12,-7.0,0,1
study_3,1163,108,gain_loss,9,-4.0,0,1
study_3,1163,109,gain_loss,9,-8.0,0,1
study_3,1163,110,gain_loss,16,-12.0,0,1
study_3,1163,111,gain_loss,6,-10.0,0,0
study_3,1163,112,gain_loss,8,-10.0,0,0
study_3,1163,113,gain_loss,16,-22.0,0,0
study_3,1163,114,gain_loss,16,-21.0,0,0
study_3,1163,115,gain_loss,16,-10.0,0,1
study_3,1163,116,gain_loss,10,-9.0,0,1
study_3,1163,117,gain_loss,10,-16.0,0,0
study_3,1163,118,gain_loss,8,-13.0,0,0
study_3,1163,119,gain_loss,8,-12.0,0,0
study_3,1163,120,gain_loss,4,-4.0,0,1
study_3,1163,121,gain_loss,14,-13.0,0,1
study_3,1163,122,gain_loss,8,-7.0,0,1
study_3,1163,123,gain_loss,9,-9.0,0,1
study_3,1163,124,gain_loss,12,-16.0,0,0
study_3,1163,125,gain_loss,10,-5.0,0,1
study_3,1163,126,gain_loss,12,-22.0,0,0
study_3,1163,127,gain_loss,15,-9.0,0,1
study_3,1163,128,gain_loss,15,-11.0,0,1
study_3,1163,129,gain_loss,16,-9.0,0,1
study_3,1163,130,gain_loss,15,-19.0,0,0
study_3,1163,131,gain_loss,16,-25.0,0,0
study_3,1163,132,gain_loss,14,-23.0,0,0
study_3,1163,133,gain_loss,9,-6.0,0,1
study_3,1163,134,gain_loss,5,-7.0,0,0
study_3,1163,135,gain_loss,12,-3.0,0,1
study_3,1163,136,gain_loss,16,-16.0,0,0
study_3,1163,137,gain_loss,8,-3.0,0,1
study_3,1163,138,gain_loss,5,-1.0,0,1
study_3,1163,139,gain_loss,15,-12.0,0,1
study_3,1163,140,gain_loss,16,-13.0,0,1
study_3,1163,141,gain_loss,16,-18.0,0,0
study_3,1163,142,gain_loss,8,-14.0,0,0
study_3,1163,143,gain_loss,6,-7.0,0,0
study_3,1163,144,gain_loss,15,-21.0,0,0
study_3,1163,145,gain_loss,4,-7.0,0,0
study_3,1163,146,gain_loss,15,-24.0,0,0
study_3,1163,147,gain_loss,9,-2.0,0,1
study_3,1163,148,gain_loss,2,-1.0,0,1
study_3,1163,149,gain_loss,16,-7.0,0,1
study_3,1163,150,gain_loss,12,-14.0,0,0
study_3,1163,151,gain_loss,8,-5.0,0,1
study_3,1163,152,gain_loss,9,-5.0,0,1
study_3,1163,153,gain_loss,10,-17.0,0,0
study_3,1163,154,gain_loss,12,-5.0,0,1
study_3,1163,155,gain_loss,6,-4.0,0,1
study_3,1163,156,gain_loss,5,-5.0,0,1
study_3,1163,157,gain_loss,9,-7.0,0,1
study_3,1163,158,gain_loss,4,-5.0,0,0
study_3,1163,159,gain_loss,9,-3.0,0,1
study_3,1163,160,gain_loss,5,-2.0,0,1
study_3,1163,161,gain_loss,15,-15.0,0,0
study_3,1163,162,gain_loss,16,-14.0,0,1
study_3,1163,163,gain_loss,15,-6.0,0,1
study_3,1163,164,gain_loss,6,-1.0,0,1
study_3,1163,165,gain_loss,10,-14.0,0,0
study_3,1163,166,gain_loss,10,-13.0,0,0
study_3,1163,167,gain_loss,14,-5.0,0,1
study_3,1163,168,gain_loss,12,-13.0,0,0
study_3,1163,169,gain_loss,9,-14.0,0,0
study_3,1163,170,gain_loss,10,-4.0,0,1
study_3,1163,171,gain_loss,14,-18.0,0,0
study_3,1163,172,gain_loss,8,-1.0,0,1
study_3,1163,173,gain_loss,10,-1.0,0,1
study_3,1163,174,gain_loss,12,-9.0,0,1
study_3,1163,180,gain_only,6,0.0,3,1
study_3,1163,181,gain_only,6,0.0,2,1
study_3,1163,182,gain_only,2,0.0,1,1
study_3,1163,183,gain_only,26,0.0,10,1
study_3,1163,184,gain_only,12,0.0,6,1
study_3,1163,185,gain_only,13,0.0,4,1
study_3,1163,186,gain_only,11,0.0,5,1
study_3,1163,187,gain_only,12,0.0,4,1
study_3,1163,188,gain_only,25,0.0,10,1
study_3,1163,189,gain_only,25,0.0,13,1
study_3,1163,190,gain_only,26,0.0,12,1
study_3,1163,191,gain_only,24,0.0,12,1
study_3,1163,192,gain_only,30,0.0,13,1
study_3,1163,193,gain_only,18,0.0,8,1
study_3,1163,194,gain_only,12,0.0,5,0
study_3,1163,195,gain_only,27,0.0,9,1
study_3,1163,196,gain_only,10,0.0,5,0
study_3,1163,197,gain_only,14,0.0,7,0
study_3,1163,198,gain_only,16,0.0,7,1
study_3,1163,199,gain_only,13,0.0,5,1
study_3,1163,200,gain_only,23,0.0,9,1
study_3,1163,201,gain_only,9,0.0,3,1
study_3,1163,202,gain_only,10,0.0,4,0
study_3,1163,203,gain_only,13,0.0,6,1
study_3,1163,204,gain_only,8,0.0,3,1
study_3,1163,205,gain_only,14,0.0,6,0
study_3,1163,206,gain_only,22,0.0,10,1
study_3,1163,207,gain_only,29,0.0,9,1
study_3,1163,208,gain_only,5,0.0,2,1
study_3,1163,209,gain_only,15,0.0,7,0
study_3,1163,210,gain_only,25,0.0,9,1
study_3,1163,211,gain_only,11,0.0,4,1
study_3,1163,212,gain_only,5,0.0,1,1
study_3,1163,213,gain_only,20,0.0,8,1
study_3,1163,214,gain_only,17,0.0,8,0
study_3,1163,215,gain_only,28,0.0,12,1
study_3,1163,216,gain_only,3,0.0,1,1
study_3,1163,217,gain_only,23,0.0,10,0
study_3,1163,218,gain_only,4,0.0,1,1
study_3,1163,219,gain_only,4,0.0,2,0
study_3,1163,220,gain_only,30,0.0,12,1
study_3,1163,221,gain_only,19,0.0,8,1
study_3,1163,222,gain_only,32,0.0,13,0
study_3,1163,223,gain_only,7,0.0,3,1
study_3,1163,224,gain_only,3,0.0,2,0
study_3,1163,225,gain_only,11,0.0,6,0
study_3,1163,226,gain_only,14,0.0,5,1
study_3,1163,227,gain_only,30,0.0,10,1
study_3,1163,228,gain_only,28,0.0,13,0
study_3,1163,229,gain_only,13,0.0,7,0
study_3,1166,10,gain_loss,5,-4.0,0,1
study_3,1166,11,gain_loss,6,-2.0,0,1
study_3,1166,12,gain_loss,15,-17.0,0,0
study_3,1166,13,gain_loss,15,-15.0,0,1
study_3,1166,14,gain_loss,16,-23.0,0,0
study_3,1166,15,gain_loss,10,-19.0,0,0
study_3,1166,16,gain_loss,10,-13.0,0,0
study_3,1166,17,gain_loss,16,-10.0,0,0
study_3,1166,18,gain_loss,6,-9.0,0,0
study_3,1166,19,gain_loss,12,-21.0,0,0
study_3,1166,20,gain_loss,8,-9.0,0,0
study_3,1166,21,gain_loss,16,-9.0,0,1
study_3,1166,22,gain_loss,16,-14.0,0,1
study_3,1166,23,gain_loss,9,-17.0,0,0
study_3,1166,24,gain_loss,8,-6.0,0,1
study_3,1166,25,gain_loss,14,-4.0,0,1
study_3,1166,26,gain_loss,6,-1.0,0,1
study_3,1166,27,gain_loss,9,-4.0,0,1
study_3,1166,28,gain_loss,5,-8.0,0,0
study_3,1166,29,gain_loss,14,-7.0,0,1
study_3,1166,30,gain_loss,5,-9.0,0,0
study_3,1166,31,gain_loss,15,-12.0,0,0
study_3,1166,32,gain_loss,16,-15.0,0,1
study_3,1166,33,gain_loss,12,-15.0,0,0
study_3,1166,34,gain_loss,8,-3.0,0,1
study_3,1166,35,gain_loss,14,-23.0,0,1
study_3,1166,36,gain_loss,14,-19.0,0,0
study_3,1166,37,gain_loss,14,-14.0,0,0
study_3,1166,38,gain_loss,15,-24.0,0,0
study_3,1166,39,gain_loss,4,-3.0,0,1
study_3,1166,40,gain_loss,15,-5.0,0,1
study_3,1166,41,gain_loss,14,-24.0,0,0
study_3,1166,42,gain_loss,8,-14.0,0,0
study_3,1166,43,gain_loss,9,-1.0,0,1
study_3,1166,44,gain_loss,16,-13.0,0,1
study_3,1166,45,gain_loss,16,-20.0,0,1
study_3,1166,46,gain_loss,5,-7.0,0,1
study_3,1166,47,gain_loss,12,-4.0,0,0
study_3,1166,48,gain_loss,15,-23.0,0,0
study_3,1166,49,gain_loss,12,-10.0,0,0
study_3,1166,50,gain_loss,10,-6.0,0,0
study_3,1166,51,gain_loss,9,-8.0,0,0
study_3,1166,52,gain_loss,4,-6.0,0,1
study_3,1166,53,gain_loss,16,-6.0,0,0
study_3,1166,54,gain_loss,12,-12.0,0,0
study_3,1166,55,gain_loss,8,-11.0,0,1
study_3,1166,56,gain_loss,12,-5.0,0,0
study_3,1166,57,gain_loss,16,-25.0,0,0
study_3,1166,58,gain_loss,8,-8.0,0,0
study_3,1166,59,gain_loss,14,-21.0,0,0
study_3,1166,60,gain_loss,10,-1.0,0,1
study_3,1166,61,gain_loss,15,-11.0,0,1
study_3,1166,62,gain_loss,9,-3.0,0,0
study_3,1166,63,gain_loss,15,-18.0,0,0
study_3,1166,64,gain_loss,9,-10.0,0,1
study_3,1166,65,gain_loss,15,-10.0,0,0
study_3,1166,66,gain_loss,8,-15.0,0,0
study_3,1166,67,gain_loss,6,-8.0,0,1
study_3,1166,68,gain_loss,9,-2.0,0,0
study_3,1166,69,gain_loss,9,-9.0,0,1
study_3,1166,70,gain_loss,5,-3.0,0,0
study_3,1166,71,gain_loss,5,-5.0,0,0
study_3,1166,72,gain_loss,8,-4.0,0,0
study_3,1166,73,gain_loss,9,-14.0,0,1
study_3,1166,74,gain_loss,6,-10.0,0,0
study_3,1166,75,gain_loss,14,-10.0,0,0
study_3,1166,76,gain_loss,6,-6.0,0,0
study_3,1166,77,gain_loss,10,-8.0,0,0
study_3,1166,78,gain_loss,16,-12.0,0,1
study_3,1166,79,gain_loss,16,-22.0,0,1
study_3,1166,80,gain_loss,15,-14.0,0,0
study_3,1166,81,gain_loss,5,-6.0,0,0
study_3,1166,82,gain_loss,16,-18.0,0,0
study_3,1166,83,gain_loss,10,-17.0,0,1
study_3,1166,84,gain_loss,15,-20.0,0,1
study_3,1166,85,gain_loss,14,-9.0,0,1
study_3,1166,86,gain_loss,4,-5.0,0,0
study_3,1166,87,gain_loss,9,-7.0,0,0
study_3,1166,88,gain_loss,10,-16.0,0,0
study_3,1166,89,gain_loss,9,-13.0,0,1
study_3,1166,90,gain_loss,15,-9.0,0,1
study_3,1166,91,gain_loss,9,-12.0,0,1
study_3,1166,92,gain_loss,14,-18.0,0,1
study_3,1166,93,gain_loss,14,-13.0,0,1
study_3,1166,94,gain_loss,14,-5.0,0,0
study_3,1166,95,gain_loss,14,-22.0,0,0
study_3,1166,96,gain_loss,6,-5.0,0,0
study_3,1166,97,gain_loss,14,-6.0,0,1
study_3,1166,98,gain_loss,10,-3.0,0,1
study_3,1166,99,gain_loss,12,-2.0,0,1
study_3,1166,100,gain_loss,12,-11.0,0,1
study_3,1166,101,gain_loss,10,-2.0,0,1
study_3,1166,102,gain_loss,15,-7.0,0,0
study_3,1166,103,gain_loss,14,-16.0,0,0
study_3,1166,104,gain_loss,2,-3.0,0,0
study_3,1166,105,gain_loss,10,-11.0,0,0
study_3,1166,106,gain_loss,16,-8.0,0,0
study_3,1166,107,gain_loss,15,-19.0,0,0
study_3,1166,108,gain_loss,10,-12.0,0,0
study_3,1166,109,gain_loss,14,-15.0,0,0
study_3,1166,110,gain_loss,2,-2.0,0,1
study_3,1166,111,gain_loss,16,-24.0,0,1
study_3,1166,112,gain_loss,16,-16.0,0,1
study_3,1166,113,gain_loss,5,-2.0,0,0
study_3,1166,114,gain_loss,15,-25.0,0,0
study_3,1166,115,gain_loss,12,-14.0,0,0
study_3,1166,116,gain_loss,12,-19.0,0,0
study_3,1166,117,gain_loss,10,-4.0,0,0
study_3,1166,118,gain_loss,15,-22.0,0,0
study_3,1166,119,gain_loss,15,-16.0,0,0
study_3,1166,120,gain_loss,15,-13.0,0,1
study_3,1166,121,gain_loss,10,-15.0,0,0
study_3,1166,122,gain_loss,9,-11.0,0,0
study_3,1166,123,gain_loss,16,-11.0,0,0
study_3,1166,124,gain_loss,16,-7.0,0,1
study_3,1166,125,gain_loss,12,-13.0,0,0
study_3,1166,126,gain_loss,12,-8.0,0,1
study_3,1166,127,gain_loss,12,-9.0,0,0
study_3,1166,128,gain_loss,15,-6.0,0,1
study_3,1166,129,gain_loss,2,-1.0,0,0
study_3,1166,130,gain_loss,6,-3.0,0,0
study_3,1166,131,gain_loss,8,-5.0,0,1
study_3,1166,132,gain_loss,14,-8.0,0,0
study_3,1166,133,gain_loss,10,-10.0,0,0
study_3,1166,134,gain_loss,6,-4.0,0,1
study_3,1166,135,gain_loss,16,-26.0,0,0
study_3,1166,136,gain_loss,8,-1.0,0,0
study_3,1166,137,gain_loss,9,-5.0,0,0
study_3,1166,138,gain_loss,8,-12.0,0,0
study_3,1166,139,gain_loss,4,-1.0,0,0
study_3,1166,140,gain_loss,16,-17.0,0,0
study_3,1166,141,gain_loss,12,-20.0,0,0
study_3,1166,142,gain_loss,9,-16.0,0,0
study_3,1166,143,gain_loss,8,-7.0,0,0
study_3,1166,144,gain_loss,4,-2.0,0,1
study_3,1166,145,gain_loss,6,-11.0,0,0
study_3,1166,146,gain_loss,4,-7.0,0,1
study_3,1166,147,gain_loss,16,-21.0,0,0
study_3,1166,148,gain_loss,5,-1.0,0,1
study_3,1166,149,gain_loss,12,-6.0,0,0
study_3,1166,150,gain_loss,14,-20.0,0,1
study_3,1166,151,gain_loss,9,-6.0,0,0
study_3,1166,152,gain_loss,10,-7.0,0,1
study_3,1166,153,gain_loss,12,-22.0,0,0
study_3,1166,154,gain_loss,14,-11.0,0,1
study_3,1166,155,gain_loss,8,-2.0,0,0
study_3,1166,156,gain_loss,8,-13.0,0,1
study_3,1166,157,gain_loss,10,-9.0,0,1
study_3,1166,158,gain_loss,6,-7.0,0,0
study_3,1166,159,gain_loss,10,-5.0,0,0
study_3,1166,160,gain_loss,8,-10.0,0,0
study_3,1166,161,gain_loss,16,-19.0,0,0
study_3,1166,162,gain_loss,12,-17.0,0,1
study_3,1166,163,gain_loss,4,-4.0,0,0
study_3,1166,164,gain_loss,9,-15.0,0,0
study_3,1166,165,gain_loss,12,-18.0,0,1
study_3,1166,166,gain_loss,12,-16.0,0,1
study_3,1166,167,gain_loss,15,-8.0,0,0
study_3,1166,168,gain_loss,14,-17.0,0,0
study_3,1166,169,gain_loss,10,-14.0,0,1
study_3,1166,170,gain_loss,12,-7.0,0,0
study_3,1166,171,gain_loss,15,-21.0,0,1
study_3,1166,172,gain_loss,10,-18.0,0,1
study_3,1166,173,gain_loss,12,-3.0,0,1
study_3,1166,174,gain_loss,14,-12.0,0,0
study_3,1166,180,gain_only,10,0.0,5,0
study_3,1166,181,gain_only,15,0.0,7,0
study_3,1166,182,gain_only,2,0.0,1,1
study_3,1166,183,gain_only,11,0.0,6,0
study_3,1166,184,gain_only,13,0.0,6,0
study_3,1166,185,gain_only,28,0.0,12,1
study_3,1166,186,gain_only,10,0.0,4,1
study_3,1166,187,gain_only,20,0.0,8,1
study_3,1166,188,gain_only,14,0.0,5,0
study_3,1166,189,gain_only,12,0.0,6,0
study_3,1166,190,gain_only,16,0.0,7,0
study_3,1166,191,gain_only,9,0.0,3,0
study_3,1166,192,gain_only,14,0.0,6,0
study_3,1166,193,gain_only,30,0.0,13,0
study_3,1166,194,gain_only,12,0.0,5,1
study_3,1166,195,gain_only,32,0.0,13,1
study_3,1166,196,gain_only,13,0.0,5,1
study_3,1166,197,gain_only,26,0.0,10,0
study_3,1166,198,gain_only,30,0.0,10,0
study_3,1166,199,gain_only,25,0.0,13,1
study_3,1166,200,gain_only,22,0.0,10,0
study_3,1166,201,gain_only,26,0.0,12,0
study_3,1166,202,gain_only,13,0.0,4,1
study_3,1166,203,gain_only,25,0.0,9,0
study_3,1166,204,gain_only,11,0.0,4,0
study_3,1166,205,gain_only,17,0.0,8,1
study_3,1166,206,gain_only,29,0.0,9,1
study_3,1166,207,gain_only,3,0.0,2,1
study_3,1166,208,gain_only,25,0.0,10,0
study_3,1166,209,gain_only,24,0.0,12,0
study_3,1166,210,gain_only,3,0.0,1,0
study_3,1166,211,gain_only,11,0.0,5,1
study_3,1166,212,gain_only,6,0.0,2,0
study_3,1166,213,gain_only,4,0.0,1,1
study_3,1166,214,gain_only,23,0.0,9,0
study_3,1166,215,gain_only,6,0.0,3,0
study_3,1166,216,gain_only,4,0.0,2,0
study_3,1166,217,gain_only,23,0.0,10,1
study_3,1166,218,gain_only,5,0.0,2,1
study_3,1166,219,gain_only,8,0.0,3,1
study_3,1166,220,gain_only,30,0.0,12,1
study_3,1166,221,gain_only,27,0.0,9,0
study_3,1166,222,gain_only,18,0.0,8,0
study_3,1166,223,gain_only,12,0.0,4,0
study_3,1166,224,gain_only,7,0.0,3,1
study_3,1166,225,gain_only,14,0.0,7,0
study_3,1166,226,gain_only,13,0.0,7,0
study_3,1166,227,gain_only,28,0.0,13,1
study_3,1166,228,gain_only,5,0.0,1,0
study_3,1166,229,gain_only,19,0.0,8,1
study_3,1168,10,gain_loss,10,-4.0,0,1
study_3,1168,11,gain_loss,2,-1.0,0,1
study_3,1168,12,gain_loss,10,-7.0,0,1
study_3,1168,13,gain_loss,16,-26.0,0,0
study_3,1168,14,gain_loss,6,-6.0,0,1
study_3,1168,15,gain_loss,4,-3.0,0,1
study_3,1168,16,gain_loss,10,-6.0,0,1
study_3,1168,17,gain_loss,15,-6.0,0,1
study_3,1168,18,gain_loss,5,-7.0,0,0
study_3,1168,19,gain_loss,16,-13.0,0,1
study_3,1168,20,gain_loss,16,-15.0,0,1
study_3,1168,21,gain_loss,10,-18.0,0,0
study_3,1168,22,gain_loss,2,-3.0,0,0
study_3,1168,23,gain_loss,8,-13.0,0,0
study_3,1168,24,gain_loss,5,-8.0,0,0
study_3,1168,25,gain_loss,9,-6.0,0,1
study_3,1168,26,gain_loss,8,-4.0,0,1
study_3,1168,27,gain_loss,14,-4.0,0,1
study_3,1168,28,gain_loss,16,-9.0,0,1
study_3,1168,29,gain_loss,14,-5.0,0,1
study_3,1168,30,gain_loss,16,-8.0,0,1
study_3,1168,31,gain_loss,12,-15.0,0,0
study_3,1168,32,gain_loss,12,-12.0,0,0
study_3,1168,33,gain_loss,16,-16.0,0,0
study_3,1168,34,gain_loss,10,-12.0,0,0
study_3,1168,35,gain_loss,16,-18.0,0,0
study_3,1168,36,gain_loss,12,-19.0,0,0
study_3,1168,37,gain_loss,12,-3.0,0,1
study_3,1168,38,gain_loss,8,-1.0,0,1
study_3,1168,39,gain_loss,14,-10.0,0,1
study_3,1168,40,gain_loss,8,-2.0,0,1
study_3,1168,41,gain_loss,8,-11.0,0,0
study_3,1168,42,gain_loss,15,-20.0,0,0
study_3,1168,43,gain_loss,9,-5.0,0,1
study_3,1168,44,gain_loss,8,-9.0,0,0
study_3,1168,45,gain_loss,15,-19.0,0,0
study_3,1168,46,gain_loss,16,-19.0,0,0
study_3,1168,47,gain_loss,15,-21.0,0,0
study_3,1168,48,gain_loss,5,-4.0,0,1
study_3,1168,49,gain_loss,14,-18.0,0,0
study_3,1168,50,gain_loss,9,-15.0,0,0
study_3,1168,51,gain_loss,12,-5.0,0,1
study_3,1168,52,gain_loss,9,-7.0,0,1
study_3,1168,53,gain_loss,12,-4.0,0,1
study_3,1168,54,gain_loss,5,-3.0,0,1
study_3,1168,55,gain_loss,5,-2.0,0,1
study_3,1168,56,gain_loss,4,-5.0,0,1
study_3,1168,57,gain_loss,15,-15.0,0,0
study_3,1168,58,gain_loss,6,-11.0,0,0
study_3,1168,59,gain_loss,5,-6.0,0,0
study_3,1168,60,gain_loss,8,-3.0,0,1
study_3,1168,61,gain_loss,14,-19.0,0,0
study_3,1168,62,gain_loss,14,-12.0,0,1
study_3,1168,63,gain_loss,16,-7.0,0,1
study_3,1168,64,gain_loss,12,-6.0,0,1
study_3,1168,65,gain_loss,12,-17.0,0,0
study_3,1168,66,gain_loss,14,-24.0,0,0
study_3,1168,67,gain_loss,2,-2.0,0,0
study_3,1168,68,gain_loss,10,-17.0,0,0
study_3,1168,69,gain_loss,14,-8.0,0,1
study_3,1168,70,gain_loss,10,-5.0,0,1
study_3,1168,71,gain_loss,10,-11.0,0,0
study_3,1168,72,gain_loss,16,-23.0,0,0
study_3,1168,73,gain_loss,14,-15.0,0,0
study_3,1168,74,gain_loss,9,-1.0,0,1
study_3,1168,75,gain_loss,15,-13.0,0,1
study_3,1168,76,gain_loss,10,-15.0,0,0
study_3,1168,77,gain_loss,12,-18.0,0,0
study_3,1168,78,gain_loss,10,-2.0,0,1
study_3,1168,79,gain_loss,16,-24.0,0,0
study_3,1168,80,gain_loss,16,-6.0,0,1
study_3,1168,81,gain_loss,9,-3.0,0,1
study_3,1168,82,gain_loss,10,-10.0,0,1
study_3,1168,83,gain_loss,12,-10.0,0,1
study_3,1168,84,gain_loss,14,-17.0,0,0
study_3,1168,85,gain_loss,9,-13.0,0,0
study_3,1168,86,gain_loss,15,-8.0,0,1
study_3,1168,87,gain_loss,12,-2.0,0,0
study_3,1168,88,gain_loss,12,-16.0,0,0
study_3,1168,89,gain_loss,12,-22.0,0,0
study_3,1168,90,gain_loss,15,-14.0,0,1
study_3,1168,91,gain_loss,6,-10.0,0,0
study_3,1168,92,gain_loss,5,-5.0,0,0
study_3,1168,93,gain_loss,16,-10.0,0,1
study_3,1168,94,gain_loss,16,-11.0,0,1
study_3,1168,95,gain_loss,8,-6.0,0,1
study_3,1168,96,gain_loss,10,-1.0,0,1
study_3,1168,97,gain_loss,14,-6.0,0,1
study_3,1168,98,gain_loss,15,-22.0,0,0
study_3,1168,99,gain_loss,14,-16.0,0,0
study_3,1168,100,gain_loss,6,-7.0,0,0
study_3,1168,101,gain_loss,15,-9.0,0,1
study_3,1168,102,gain_loss,6,-8.0,0,0
study_3,1168,103,gain_loss,14,-7.0,0,1
study_3,1168,104,gain_loss,9,-2.0,0,1
study_3,1168,105,gain_loss,15,-16.0,0,1
study_3,1168,106,gain_loss,6,-3.0,0,1
study_3,1168,107,gain_loss,10,-9.0,0,1
study_3,1168,108,gain_loss,16,-17.0,0,0
study_3,1168,109,gain_loss,15,-5.0,0,1
study_3,1168,110,gain_loss,10,-16.0,0,0
study_3,1168,111,gain_loss,12,-7.0,0,1
study_3,1168,112,gain_loss,14,-14.0,0,1
study_3,1168,113,gain_loss,12,-20.0,0,0
study_3,1168,114,gain_loss,8,-12.0,0,0
study_3,1168,115,gain_loss,9,-12.0,0,0
study_3,1168,116,gain_loss,9,-17.0,0,0
study_3,1168,117,gain_loss,8,-7.0,0,1
study_3,1168,118,gain_loss,15,-7.0,0,1
study_3,1168,119,gain_loss,4,-4.0,0,1
study_3,1168,120,gain_loss,15,-18.0,0,0
study_3,1168,121,gain_loss,14,-13.0,0,1
study_3,1168,122,gain_loss,4,-1.0,0,1
study_3,1168,123,gain_loss,6,-5.0,0,1
study_3,1168,124,gain_loss,9,-4.0,0,1
study_3,1168,125,gain_loss,9,-14.0,0,0
study_3,1168,126,gain_loss,9,-10.0,0,0
study_3,1168,127,gain_loss,16,-12.0,0,1
