study,subject,trial,gambleType,gain,loss,cert,tookGamble
study_1,181,52,gain_loss,2,-3.75,0,0
study_1,181,53,gain_loss,9,-12.375,0,0
study_1,181,54,gain_loss,5,-5.625,0,1
study_1,181,55,gain_loss,10,-6.25,0,1
study_1,181,56,gain_loss,6,-11.25,0,0
study_1,181,57,gain_loss,16,-20.0,0,0
study_1,181,58,gain_loss,9,-6.75,0,1
study_1,181,59,gain_loss,15,-15.0,0,0
study_1,181,60,gain_loss,4,-2.0,0,1
study_1,181,61,gain_loss,8,-11.0,0,0
study_1,181,62,gain_loss,16,-28.0,0,0
study_1,181,63,gain_loss,6,-8.25,0,0
study_1,181,64,gain_loss,9,-9.0,0,1
study_1,181,65,gain_loss,10,-10.0,0,1
study_1,181,66,gain_loss,15,-13.125,0,1
study_1,181,67,gain_loss,6,-12.0,0,0
study_1,181,68,gain_loss,8,-9.0,0,0
study_1,181,69,gain_loss,6,-6.75,0,0
study_1,181,70,gain_loss,2,-4.0,0,0
study_1,181,71,gain_loss,16,-24.0,0,0
study_1,181,72,gain_loss,14,-19.25,0,0
study_1,181,73,gain_loss,15,-9.375,0,1
study_1,181,74,gain_loss,15,-7.5,0,1
study_1,181,75,gain_loss,6,-4.5,0,1
study_1,181,76,gain_loss,2,-3.5,0,0
study_1,181,77,gain_loss,2,-2.75,0,0
study_1,181,78,gain_loss,8,-6.0,0,1
study_1,181,79,gain_loss,16,-16.0,0,1
study_1,181,80,gain_loss,9,-5.625,0,1
study_1,181,81,gain_loss,10,-7.5,0,1
study_1,181,82,gain_loss,9,-3.375,0,1
study_1,181,83,gain_loss,16,-30.0,0,0
study_1,181,84,gain_loss,9,-4.5,0,1
study_1,181,85,gain_loss,8,-13.0,0,0
study_1,181,86,gain_loss,8,-2.0,0,1
study_1,181,87,gain_loss,4,-7.0,0,0
study_1,181,88,gain_loss,10,-18.75,0,0
study_1,181,89,gain_loss,9,-18.0,0,0
study_1,181,90,gain_loss,4,-4.5,0,0
study_1,181,91,gain_loss,12,-12.0,0,1
study_1,181,92,gain_loss,4,-1.5,0,1
study_1,181,93,gain_loss,6,-6.0,0,1
study_1,181,94,gain_loss,6,-9.0,0,0
study_1,181,95,gain_loss,5,-8.75,0,0
study_1,181,96,gain_loss,2,-3.0,0,1
study_1,181,97,gain_loss,4,-6.0,0,0
study_1,181,98,gain_loss,14,-12.25,0,0
study_1,181,99,gain_loss,12,-22.5,0,0
study_1,181,100,gain_loss,14,-5.25,0,1
study_1,181,101,gain_loss,9,-14.625,0,0
study_1,181,102,gain_loss,15,-24.375,0,0
study_1,181,103,gain_loss,2,-1.25,0,1
study_1,181,104,gain_loss,14,-3.5,0,1
study_1,181,105,gain_loss,14,-17.5,0,0
study_1,181,106,gain_loss,14,-28.0,0,0
study_1,181,107,gain_loss,10,-20.0,0,0
study_1,181,108,gain_loss,2,-0.5,0,1
study_1,181,109,gain_loss,5,-3.125,0,1
study_1,181,110,gain_loss,4,-4.0,0,1
study_1,181,111,gain_loss,15,-20.625,0,0
study_1,181,112,gain_loss,15,-11.25,0,0
study_1,181,113,gain_loss,6,-1.5,0,1
study_1,181,114,gain_loss,4,-7.5,0,0
study_1,181,115,gain_loss,9,-13.5,0,0
study_1,181,116,gain_loss,12,-3.0,0,1
study_1,181,117,gain_loss,2,-3.25,0,0
study_1,181,118,gain_loss,12,-13.5,0,0
study_1,181,119,gain_loss,5,-4.375,0,1
study_1,181,120,gain_loss,10,-13.75,0,0
study_1,181,121,gain_loss,5,-6.25,0,0
study_1,181,122,gain_loss,15,-30.0,0,0
study_1,181,123,gain_loss,6,-3.0,0,1
study_1,181,124,gain_loss,6,-2.25,0,1
study_1,181,125,gain_loss,12,-4.5,0,1
study_1,181,126,gain_loss,10,-3.75,0,1
study_1,181,127,gain_loss,10,-15.0,0,0
study_1,181,128,gain_loss,16,-10.0,0,1
study_1,181,129,gain_loss,5,-5.0,0,1
study_1,181,130,gain_loss,9,-10.125,0,0
study_1,181,131,gain_loss,8,-5.0,0,1
study_1,181,132,gain_loss,8,-12.0,0,0
study_1,181,133,gain_loss,8,-8.0,0,1
study_1,181,134,gain_loss,16,-8.0,0,1
study_1,181,135,gain_loss,2,-2.5,0,1
study_1,181,136,gain_loss,5,-6.875,0,0
study_1,181,137,gain_loss,2,-2.25,0,1
study_1,181,138,gain_loss,16,-12.0,0,1
study_1,181,139,gain_loss,8,-14.0,0,0
study_1,181,140,gain_loss,14,-22.75,0,0
study_1,181,141,gain_loss,8,-10.0,0,0
study_1,181,142,gain_loss,14,-15.75,0,0
study_1,181,143,gain_loss,2,-1.75,0,1
study_1,181,144,gain_loss,10,-17.5,0,0
study_1,181,145,gain_loss,14,-26.25,0,0
study_1,181,146,gain_loss,6,-9.75,0,0
study_1,181,147,gain_loss,2,-2.0,0,1
study_1,181,148,gain_loss,8,-16.0,0,0
study_1,181,149,gain_loss,5,-1.875,0,1
study_1,181,150,gain_loss,12,-16.5,0,0
study_1,181,151,gain_loss,8,-15.0,0,0
study_1,181,152,gain_loss,16,-26.0,0,0
study_1,181,153,gain_loss,15,-5.625,0,0
study_1,181,154,gain_loss,10,-12.5,0,0
study_1,181,155,gain_loss,10,-11.25,0,1
study_1,181,156,gain_loss,5,-8.125,0,0
study_1,181,157,gain_loss,14,-14.0,0,1
study_1,181,158,gain_loss,12,-19.5,0,0
study_1,181,159,gain_loss,16,-18.0,0,0
study_1,181,160,gain_loss,12,-9.0,0,0
study_1,181,161,gain_loss,4,-8.0,0,0
study_1,181,162,gain_loss,8,-7.0,0,1
study_1,181,163,gain_loss,4,-5.5,0,1
study_1,181,164,gain_loss,12,-21.0,0,0
study_1,181,165,gain_loss,15,-26.25,0,0
study_1,181,166,gain_loss,6,-3.75,0,1
study_1,181,167,gain_loss,9,-2.25,0,1
study_1,181,168,gain_loss,4,-6.5,0,1
study_1,181,169,gain_loss,15,-28.125,0,0
study_1,181,170,gain_loss,16,-6.0,0,0
study_1,181,171,gain_loss,15,-22.5,0,1
study_1,181,172,gain_loss,5,-10.0,0,1
study_1,181,173,gain_loss,10,-2.5,0,1
study_1,182,9,gain_loss,8,-12.0,0,0
study_1,182,10,gain_loss,16,-8.0,0,1
study_1,182,11,gain_loss,5,-3.75,0,1
study_1,182,12,gain_loss,8,-11.0,0,0
study_1,182,13,gain_loss,8,-16.0,0,0
study_1,182,14,gain_loss,6,-11.25,0,0
study_1,182,15,gain_loss,9,-15.75,0,0
study_1,182,16,gain_loss,5,-5.625,0,0
study_1,182,17,gain_loss,5,-2.5,0,0
study_1,182,18,gain_loss,10,-3.75,0,1
study_1,182,19,gain_loss,12,-24.0,0,0
study_1,182,20,gain_loss,16,-26.0,0,0
study_1,182,21,gain_loss,6,-8.25,0,0
study_1,182,22,gain_loss,9,-11.25,0,0
study_1,182,23,gain_loss,6,-6.0,0,0
study_1,182,24,gain_loss,9,-16.875,0,0
study_1,182,25,gain_loss,10,-7.5,0,1
study_1,182,26,gain_loss,10,-5.0,0,1
study_1,182,27,gain_loss,4,-7.5,0,0
study_1,182,28,gain_loss,8,-5.0,0,0
study_1,182,29,gain_loss,9,-14.625,0,0
study_1,182,30,gain_loss,4,-1.0,0,1
study_1,182,31,gain_loss,16,-12.0,0,0
study_1,182,32,gain_loss,12,-3.0,0,1
study_1,182,33,gain_loss,6,-4.5,0,0
study_1,182,34,gain_loss,2,-1.75,0,0
study_1,182,35,gain_loss,9,-10.125,0,0
study_1,182,36,gain_loss,14,-10.5,0,1
study_1,182,37,gain_loss,12,-19.5,0,0
study_1,182,38,gain_loss,9,-2.25,0,0
study_1,182,39,gain_loss,14,-3.5,0,1
study_1,182,40,gain_loss,8,-15.0,0,0
study_1,182,41,gain_loss,4,-6.5,0,0
study_1,182,42,gain_loss,9,-18.0,0,0
study_1,182,43,gain_loss,12,-13.5,0,0
study_1,182,44,gain_loss,2,-3.25,0,0
study_1,182,45,gain_loss,8,-13.0,0,0
study_1,182,46,gain_loss,16,-6.0,0,1
study_1,182,47,gain_loss,4,-3.5,0,0
study_1,182,48,gain_loss,16,-20.0,0,0
study_1,182,49,gain_loss,10,-13.75,0,0
study_1,182,50,gain_loss,12,-15.0,0,0
study_1,182,51,gain_loss,15,-28.125,0,0
study_1,182,52,gain_loss,16,-10.0,0,1
study_1,182,53,gain_loss,4,-7.0,0,0
study_1,182,54,gain_loss,15,-7.5,0,1
study_1,182,55,gain_loss,14,-15.75,0,0
study_1,182,56,gain_loss,16,-22.0,0,0
study_1,182,57,gain_loss,5,-9.375,0,0
study_1,182,58,gain_loss,6,-7.5,0,0
study_1,182,59,gain_loss,10,-2.5,0,1
study_1,182,60,gain_loss,6,-12.0,0,0
study_1,182,61,gain_loss,14,-28.0,0,0
study_1,182,62,gain_loss,6,-1.5,0,0
study_1,182,63,gain_loss,15,-26.25,0,0
study_1,182,64,gain_loss,8,-3.0,0,0
study_1,182,65,gain_loss,9,-4.5,0,1
study_1,182,66,gain_loss,12,-4.5,0,1
study_1,182,67,gain_loss,14,-21.0,0,0
study_1,182,68,gain_loss,10,-16.25,0,0
study_1,182,69,gain_loss,4,-1.5,0,1
study_1,182,70,gain_loss,10,-17.5,0,0
study_1,182,71,gain_loss,15,-20.625,0,0
study_1,182,72,gain_loss,8,-9.0,0,0
study_1,182,73,gain_loss,9,-3.375,0,1
study_1,182,74,gain_loss,8,-8.0,0,0
study_1,182,75,gain_loss,15,-15.0,0,0
study_1,182,76,gain_loss,10,-15.0,0,0
study_1,182,77,gain_loss,15,-9.375,0,0
study_1,182,78,gain_loss,15,-16.875,0,0
study_1,182,79,gain_loss,6,-6.75,0,0
study_1,182,80,gain_loss,15,-3.75,0,0
study_1,182,81,gain_loss,15,-5.625,0,1
study_1,182,82,gain_loss,2,-2.75,0,0
study_1,182,83,gain_loss,12,-6.0,0,1
study_1,182,84,gain_loss,10,-10.0,0,0
study_1,182,85,gain_loss,5,-8.75,0,0
study_1,182,86,gain_loss,15,-30.0,0,0
study_1,182,87,gain_loss,10,-8.75,0,0
study_1,182,88,gain_loss,5,-7.5,0,0
study_1,182,89,gain_loss,14,-24.5,0,0
study_1,182,90,gain_loss,4,-3.0,0,0
study_1,182,91,gain_loss,10,-6.25,0,1
study_1,182,92,gain_loss,12,-10.5,0,0
study_1,182,93,gain_loss,5,-3.125,0,1
study_1,182,94,gain_loss,2,-2.0,0,0
study_1,182,95,gain_loss,16,-24.0,0,0
study_1,182,96,gain_loss,2,-1.0,0,0
study_1,182,97,gain_loss,2,-3.75,0,0
study_1,182,98,gain_loss,5,-6.875,0,0
study_1,182,99,gain_loss,8,-10.0,0,1
study_1,182,100,gain_loss,14,-14.0,0,0
study_1,182,101,gain_loss,12,-9.0,0,1
study_1,182,102,gain_loss,2,-3.0,0,0
study_1,182,103,gain_loss,12,-21.0,0,0
study_1,182,104,gain_loss,16,-32.0,0,0
study_1,182,105,gain_loss,5,-4.375,0,0
study_1,182,106,gain_loss,8,-2.0,0,1
study_1,182,107,gain_loss,5,-8.125,0,0
study_1,182,108,gain_loss,6,-9.0,0,0
study_1,182,109,gain_loss,14,-17.5,0,0
study_1,182,110,gain_loss,12,-22.5,0,0
study_1,182,111,gain_loss,14,-8.75,0,0
study_1,182,112,gain_loss,6,-10.5,0,0
study_1,182,113,gain_loss,16,-30.0,0,0
study_1,182,114,gain_loss,15,-22.5,0,0
study_1,182,115,gain_loss,5,-10.0,0,0
study_1,182,116,gain_loss,9,-9.0,0,0
study_1,182,117,gain_loss,8,-14.0,0,0
study_1,182,118,gain_loss,12,-7.5,0,0
study_1,182,119,gain_loss,5,-1.875,0,0
study_1,182,120,gain_loss,8,-7.0,0,0
study_1,182,121,gain_loss,2,-1.5,0,1
study_1,182,122,gain_loss,9,-7.875,0,0
study_1,182,123,gain_loss,10,-12.5,0,0
study_1,182,124,gain_loss,10,-11.25,0,0
study_1,182,125,gain_loss,2,-2.5,0,0
study_1,182,126,gain_loss,10,-20.0,0,0
study_1,182,127,gain_loss,10,-18.75,0,0
study_1,182,128,gain_loss,9,-13.5,0,0
study_1,182,129,gain_loss,6,-9.75,0,0
study_1,182,130,gain_loss,2,-1.25,0,0
study_1,182,131,gain_loss,4,-6.0,0,1
study_1,182,132,gain_loss,15,-13.125,0,0
study_1,182,133,gain_loss,14,-5.25,0,1
study_1,182,134,gain_loss,14,-19.25,0,0
study_1,182,135,gain_loss,6,-3.75,0,1
study_1,182,136,gain_loss,9,-6.75,0,1
study_1,182,137,gain_loss,6,-3.0,0,1
study_1,182,138,gain_loss,5,-1.25,0,1
study_1,182,139,gain_loss,14,-22.75,0,0
study_1,182,140,gain_loss,4,-8.0,0,0
study_1,182,141,gain_loss,2,-4.0,0,0
study_1,182,142,gain_loss,14,-7.0,0,1
study_1,182,143,gain_loss,2,-0.5,0,1
study_1,182,144,gain_loss,2,-0.75,0,1
study_1,182,145,gain_loss,2,-3.5,0,0
study_1,182,146,gain_loss,5,-5.0,0,0
study_1,182,147,gain_loss,16,-4.0,0,1
study_1,182,148,gain_loss,4,-5.0,0,0
study_1,182,149,gain_loss,15,-18.75,0,0
study_1,182,150,gain_loss,8,-6.0,0,1
study_1,182,151,gain_loss,16,-14.0,0,0
study_1,182,152,gain_loss,12,-12.0,0,0
study_1,182,153,gain_loss,12,-16.5,0,0
study_1,182,154,gain_loss,4,-2.5,0,1
study_1,182,155,gain_loss,4,-2.0,0,1
study_1,182,156,gain_loss,14,-12.25,0,0
study_1,182,157,gain_loss,6,-2.25,0,1
study_1,182,158,gain_loss,4,-4.0,0,0
study_1,182,159,gain_loss,8,-4.0,0,1
study_1,182,160,gain_loss,16,-28.0,0,0
study_1,182,161,gain_loss,2,-2.25,0,0
study_1,182,162,gain_loss,14,-26.25,0,0
study_1,182,163,gain_loss,9,-5.625,0,0
study_1,182,164,gain_loss,16,-16.0,0,0
study_1,182,165,gain_loss,4,-4.5,0,0
study_1,182,166,gain_loss,15,-24.375,0,0
study_1,182,167,gain_loss,4,-5.5,0,0
study_1,182,168,gain_loss,6,-5.25,0,0
study_1,182,169,gain_loss,16,-18.0,0,0
study_1,182,170,gain_loss,12,-18.0,0,0
study_1,182,171,gain_loss,15,-11.25,0,0
study_1,182,172,gain_loss,5,-6.25,0,0
study_1,182,173,gain_loss,9,-12.375,0,0
study_1,183,9,gain_loss,5,-10.0,0,0
study_1,183,10,gain_loss,14,-28.0,0,0
study_1,183,11,gain_loss,6,-1.5,0,1
study_1,183,12,gain_loss,2,-2.5,0,0
study_1,183,13,gain_loss,8,-8.0,0,0
study_1,183,14,gain_loss,10,-7.5,0,0
study_1,183,15,gain_loss,12,-16.5,0,0
study_1,183,16,gain_loss,16,-24.0,0,0
study_1,183,17,gain_loss,9,-5.625,0,0
study_1,183,18,gain_loss,16,-20.0,0,0
study_1,183,19,gain_loss,2,-1.25,0,0
study_1,183,20,gain_loss,4,-4.0,0,0
study_1,183,21,gain_loss,5,-6.875,0,0
study_1,183,22,gain_loss,8,-11.0,0,0
study_1,183,23,gain_loss,8,-6.0,0,0
study_1,183,24,gain_loss,5,-9.375,0,0
study_1,183,25,gain_loss,10,-17.5,0,0
study_1,183,26,gain_loss,2,-1.5,0,0
study_1,183,27,gain_loss,2,-1.75,0,0
study_1,183,28,gain_loss,16,-18.0,0,0
study_1,183,29,gain_loss,4,-7.5,0,0
study_1,183,30,gain_loss,15,-26.25,0,0
study_1,183,31,gain_loss,4,-6.0,0,0
study_1,183,32,gain_loss,12,-4.5,0,1
study_1,183,33,gain_loss,4,-2.5,0,0
study_1,183,34,gain_loss,2,-2.0,0,0
study_1,183,35,gain_loss,5,-7.5,0,0
study_1,183,36,gain_loss,6,-5.25,0,0
study_1,183,37,gain_loss,6,-9.75,0,0
study_1,183,38,gain_loss,9,-9.0,0,0
study_1,183,39,gain_loss,12,-13.5,0,0
study_1,183,40,gain_loss,12,-21.0,0,0
study_1,183,41,gain_loss,4,-1.5,0,1
study_1,183,42,gain_loss,16,-30.0,0,0
study_1,183,43,gain_loss,6,-4.5,0,0
study_1,183,44,gain_loss,9,-14.625,0,0
study_1,183,45,gain_loss,9,-4.5,0,0
study_1,183,46,gain_loss,8,-9.0,0,0
study_1,183,47,gain_loss,12,-3.0,0,1
study_1,183,48,gain_loss,16,-14.0,0,0
study_1,183,49,gain_loss,16,-32.0,0,0
study_1,183,50,gain_loss,4,-2.0,0,1
study_1,183,51,gain_loss,2,-3.75,0,0
study_1,183,52,gain_loss,10,-10.0,0,0
study_1,183,53,gain_loss,4,-7.0,0,0
study_1,183,54,gain_loss,2,-2.75,0,0
study_1,183,55,gain_loss,6,-6.75,0,0
study_1,183,56,gain_loss,8,-16.0,0,0
study_1,183,57,gain_loss,14,-3.5,0,1
study_1,183,58,gain_loss,5,-5.625,0,0
study_1,183,59,gain_loss,14,-7.0,0,0
study_1,183,60,gain_loss,10,-13.75,0,0
study_1,183,61,gain_loss,4,-3.5,0,0
study_1,183,62,gain_loss,10,-5.0,0,0
study_1,183,63,gain_loss,9,-10.125,0,0
study_1,183,64,gain_loss,15,-16.875,0,0
study_1,183,65,gain_loss,15,-11.25,0,0
study_1,183,66,gain_loss,4,-6.5,0,0
study_1,183,67,gain_loss,8,-13.0,0,0
study_1,183,68,gain_loss,15,-28.125,0,0
study_1,183,69,gain_loss,14,-8.75,0,0
study_1,183,70,gain_loss,10,-12.5,0,0
study_1,183,71,gain_loss,14,-21.0,0,0
study_1,183,72,gain_loss,16,-4.0,0,1
study_1,183,73,gain_loss,6,-12.0,0,0
study_1,183,74,gain_loss,5,-3.125,0,0
study_1,183,75,gain_loss,15,-22.5,0,0
study_1,183,76,gain_loss,12,-18.0,0,0
study_1,183,77,gain_loss,14,-17.5,0,0
study_1,183,78,gain_loss,14,-10.5,0,0
study_1,183,79,gain_loss,8,-5.0,0,0
study_1,183,80,gain_loss,16,-10.0,0,0
study_1,183,81,gain_loss,16,-12.0,0,0
study_1,183,82,gain_loss,12,-19.5,0,0
study_1,183,83,gain_loss,2,-4.0,0,0
study_1,183,84,gain_loss,12,-24.0,0,0
study_1,183,85,gain_loss,6,-3.75,0,0
study_1,183,86,gain_loss,9,-12.375,0,0
study_1,183,87,gain_loss,14,-5.25,0,1
study_1,183,88,gain_loss,5,-8.125,0,0
study_1,183,89,gain_loss,4,-8.0,0,0
study_1,183,90,gain_loss,6,-11.25,0,0
study_1,183,91,gain_loss,4,-4.5,0,0
study_1,183,92,gain_loss,10,-3.75,0,1
study_1,183,93,gain_loss,6,-10.5,0,0
study_1,183,94,gain_loss,15,-5.625,0,1
study_1,183,95,gain_loss,9,-7.875,0,0
study_1,183,96,gain_loss,5,-8.75,0,0
study_1,183,97,gain_loss,10,-16.25,0,0
study_1,183,98,gain_loss,5,-5.0,0,0
study_1,183,99,gain_loss,15,-30.0,0,0
study_1,183,100,gain_loss,10,-15.0,0,0
study_1,183,101,gain_loss,10,-20.0,0,0
study_1,183,102,gain_loss,5,-4.375,0,0
study_1,183,103,gain_loss,10,-6.25,0,0
study_1,183,104,gain_loss,14,-19.25,0,0
study_1,183,105,gain_loss,16,-26.0,0,0
study_1,183,106,gain_loss,9,-6.75,0,0
study_1,183,107,gain_loss,2,-0.75,0,1
study_1,183,108,gain_loss,10,-2.5,0,1
study_1,183,109,gain_loss,15,-9.375,0,0
study_1,183,110,gain_loss,12,-12.0,0,0
study_1,183,111,gain_loss,15,-20.625,0,0
study_1,183,112,gain_loss,15,-24.375,0,0
study_1,183,113,gain_loss,15,-3.75,0,0
study_1,183,114,gain_loss,8,-4.0,0,0
study_1,183,115,gain_loss,9,-13.5,0,0
study_1,183,116,gain_loss,5,-1.875,0,1
study_1,183,117,gain_loss,4,-5.0,0,0
study_1,183,118,gain_loss,6,-7.5,0,0
study_1,183,119,gain_loss,15,-13.125,0,0
study_1,183,120,gain_loss,2,-0.5,0,1
study_1,183,121,gain_loss,12,-22.5,0,0
study_1,183,122,gain_loss,6,-9.0,0,0
study_1,183,123,gain_loss,16,-8.0,0,0
study_1,183,124,gain_loss,16,-6.0,0,1
study_1,183,125,gain_loss,6,-3.0,0,0
study_1,183,126,gain_loss,5,-2.5,0,0
study_1,183,127,gain_loss,8,-2.0,0,1
study_1,183,128,gain_loss,12,-9.0,0,0
study_1,183,129,gain_loss,16,-16.0,0,0
study_1,183,130,gain_loss,5,-6.25,0,0
study_1,183,131,gain_loss,4,-3.0,0,0
study_1,183,132,gain_loss,2,-3.25,0,0
study_1,183,133,gain_loss,2,-2.25,0,0
study_1,183,134,gain_loss,12,-7.5,0,0
study_1,183,135,gain_loss,12,-15.0,0,0
study_1,183,136,gain_loss,16,-22.0,0,0
study_1,183,137,gain_loss,14,-15.75,0,0
study_1,183,138,gain_loss,12,-10.5,0,0
study_1,183,139,gain_loss,8,-14.0,0,0
study_1,183,140,gain_loss,9,-2.25,0,1
study_1,183,141,gain_loss,4,-5.5,0,0
study_1,183,142,gain_loss,9,-11.25,0,0
study_1,183,143,gain_loss,14,-12.25,0,0
study_1,183,144,gain_loss,14,-14.0,0,0
study_1,183,145,gain_loss,8,-7.0,0,0
study_1,183,146,gain_loss,16,-28.0,0,0
study_1,183,147,gain_loss,15,-15.0,0,0
study_1,183,148,gain_loss,6,-2.25,0,1
study_1,183,149,gain_loss,2,-1.0,0,0
study_1,183,150,gain_loss,8,-12.0,0,0
study_1,183,151,gain_loss,8,-15.0,0,0
study_1,183,152,gain_loss,14,-24.5,0,0
study_1,183,153,gain_loss,12,-6.0,0,0
study_1,183,154,gain_loss,6,-8.25,0,0
study_1,183,155,gain_loss,8,-10.0,0,0
study_1,183,156,gain_loss,9,-18.0,0,0
study_1,183,157,gain_loss,10,-11.25,0,0
study_1,183,158,gain_loss,9,-15.75,0,0
study_1,183,159,gain_loss,15,-18.75,0,0
study_1,183,160,gain_loss,10,-8.75,0,0
study_1,183,161,gain_loss,9,-16.875,0,0
study_1,183,162,gain_loss,6,-6.0,0,0
study_1,183,163,gain_loss,2,-3.0,0,0
study_1,183,164,gain_loss,10,-18.75,0,0
study_1,183,165,gain_loss,14,-26.25,0,0
study_1,183,166,gain_loss,5,-3.75,0,0
study_1,183,167,gain_loss,8,-3.0,0,0
study_1,183,168,gain_loss,2,-3.5,0,0
study_1,183,169,gain_loss,4,-1.0,0,1
study_1,183,170,gain_loss,15,-7.5,0,0
study_1,183,171,gain_loss,14,-22.75,0,0
study_1,183,172,gain_loss,5,-1.25,0,1
study_1,183,173,gain_loss,9,-3.375,0,1
study_1,184,9,gain_loss,6,-6.0,0,1
study_1,184,10,gain_loss,16,-6.0,0,1
study_1,184,11,gain_loss,15,-15.0,0,1
study_1,184,12,gain_loss,5,-7.5,0,0
study_1,184,13,gain_loss,4,-3.0,0,0
study_1,184,14,gain_loss,12,-3.0,0,1
study_1,184,15,gain_loss,9,-2.25,0,1
study_1,184,16,gain_loss,9,-9.0,0,1
study_1,184,17,gain_loss,5,-6.25,0,0
study_1,184,18,gain_loss,8,-16.0,0,0
study_1,184,19,gain_loss,5,-4.375,0,0
study_1,184,20,gain_loss,16,-14.0,0,0
study_1,184,21,gain_loss,14,-8.75,0,1
study_1,184,22,gain_loss,8,-2.0,0,1
study_1,184,23,gain_loss,12,-19.5,0,0
study_1,184,24,gain_loss,9,-6.75,0,0
study_1,184,25,gain_loss,4,-5.0,0,0
study_1,184,26,gain_loss,5,-8.75,0,0
study_1,184,27,gain_loss,12,-6.0,0,1
study_1,184,28,gain_loss,5,-6.875,0,0
study_1,184,29,gain_loss,15,-9.375,0,1
study_1,184,30,gain_loss,15,-22.5,0,0
study_1,184,31,gain_loss,16,-32.0,0,0
study_1,184,32,gain_loss,2,-2.5,0,0
study_1,184,33,gain_loss,16,-12.0,0,1
study_1,184,34,gain_loss,8,-4.0,0,1
study_1,184,35,gain_loss,8,-13.0,0,0
study_1,184,36,gain_loss,5,-1.875,0,1
study_1,184,37,gain_loss,14,-24.5,0,0
study_1,184,38,gain_loss,4,-4.0,0,1
study_1,184,39,gain_loss,12,-4.5,0,1
study_1,184,40,gain_loss,12,-7.5,0,1
study_1,184,41,gain_loss,2,-4.0,0,0
study_1,184,42,gain_loss,15,-16.875,0,0
study_1,184,43,gain_loss,12,-21.0,0,0
study_1,184,44,gain_loss,4,-3.5,0,0
study_1,184,45,gain_loss,16,-18.0,0,1
study_1,184,46,gain_loss,9,-14.625,0,0
study_1,184,47,gain_loss,2,-2.75,0,0
study_1,184,48,gain_loss,6,-9.0,0,0
study_1,184,49,gain_loss,12,-12.0,0,1
study_1,184,50,gain_loss,9,-18.0,0,0
study_1,184,51,gain_loss,10,-3.75,0,1
study_1,184,52,gain_loss,14,-17.5,0,1
study_1,184,53,gain_loss,9,-12.375,0,0
study_1,184,54,gain_loss,10,-20.0,0,0
study_1,184,55,gain_loss,6,-3.75,0,1
study_1,184,56,gain_loss,14,-21.0,0,0
study_1,184,57,gain_loss,6,-9.75,0,0
study_1,184,58,gain_loss,12,-22.5,0,0
study_1,184,59,gain_loss,5,-2.5,0,1
study_1,184,60,gain_loss,15,-5.625,0,1
study_1,184,61,gain_loss,15,-11.25,0,1
study_1,184,62,gain_loss,2,-1.0,0,1
study_1,184,63,gain_loss,9,-15.75,0,0
study_1,184,64,gain_loss,5,-3.125,0,1
study_1,184,65,gain_loss,8,-11.0,0,0
study_1,184,66,gain_loss,10,-6.25,0,1
study_1,184,67,gain_loss,10,-18.75,0,0
study_1,184,68,gain_loss,2,-3.5,0,0
study_1,184,69,gain_loss,2,-1.25,0,1
study_1,184,70,gain_loss,6,-6.75,0,0
study_1,184,71,gain_loss,9,-7.875,0,1
study_1,184,72,gain_loss,6,-1.5,0,1
study_1,184,73,gain_loss,15,-18.75,0,0
study_1,184,74,gain_loss,15,-20.625,0,0
study_1,184,75,gain_loss,8,-14.0,0,0
study_1,184,76,gain_loss,9,-3.375,0,1
study_1,184,77,gain_loss,9,-16.875,0,0
study_1,184,78,gain_loss,15,-28.125,0,0
study_1,184,79,gain_loss,10,-16.25,0,1
study_1,184,80,gain_loss,4,-2.5,0,1
study_1,184,81,gain_loss,9,-11.25,0,0
study_1,184,82,gain_loss,12,-18.0,0,0
study_1,184,83,gain_loss,2,-1.75,0,1
study_1,184,84,gain_loss,4,-2.0,0,1
study_1,184,85,gain_loss,9,-4.5,0,1
study_1,184,86,gain_loss,2,-0.5,0,1
study_1,184,87,gain_loss,15,-3.75,0,1
study_1,184,88,gain_loss,10,-10.0,0,0
study_1,184,89,gain_loss,16,-8.0,0,1
study_1,184,90,gain_loss,6,-11.25,0,0
study_1,184,91,gain_loss,5,-5.0,0,1
study_1,184,92,gain_loss,12,-16.5,0,0
study_1,184,93,gain_loss,15,-13.125,0,1
study_1,184,94,gain_loss,16,-4.0,0,1
study_1,184,95,gain_loss,10,-7.5,0,1
study_1,184,96,gain_loss,14,-10.5,0,1
study_1,184,97,gain_loss,8,-3.0,0,1
study_1,184,98,gain_loss,6,-10.5,0,0
study_1,184,99,gain_loss,9,-10.125,0,0
study_1,184,100,gain_loss,10,-13.75,0,0
study_1,184,101,gain_loss,10,-11.25,0,0
study_1,184,102,gain_loss,5,-3.75,0,1
study_1,184,103,gain_loss,6,-12.0,0,0
study_1,184,104,gain_loss,5,-1.25,0,1
study_1,184,105,gain_loss,6,-7.5,0,0
study_1,184,106,gain_loss,9,-5.625,0,1
study_1,184,107,gain_loss,4,-6.0,0,0
study_1,184,108,gain_loss,12,-15.0,0,0
study_1,184,109,gain_loss,14,-7.0,0,1
study_1,184,110,gain_loss,10,-8.75,0,0
study_1,184,111,gain_loss,5,-10.0,0,0
study_1,184,112,gain_loss,14,-22.75,0,0
study_1,184,113,gain_loss,6,-8.25,0,0
study_1,184,114,gain_loss,6,-2.25,0,1
