heuristic,participant,game,prediction,truth,correct
home team,1,25,1,0,0
home team,1,26,1,1,1
home team,1,27,0,1,0
home team,1,28,0,0,1
home team,1,29,1,1,1
home team,1,30,1,1,1
home team,1,31,0,0,1
home team,2,16,0,0,1
home team,2,17,1,1,1
home team,2,18,1,1,1
home team,2,19,0,0,1
home team,2,20,1,0,0
home team,2,21,1,1,1
home team,2,22,0,0,1
home team,2,23,0,1,0
home team,2,24,1,1,1
home team,2,25,0,0,1
home team,2,26,1,1,1
home team,2,27,0,1,0
home team,2,28,1,0,0
home team,2,29,1,1,1
home team,2,30,1,1,1
home team,2,31,1,0,0
home team,3,16,1,0,0
home team,3,17,1,1,1
home team,3,18,1,1,1
home team,3,19,0,0,1
home team,3,20,1,0,0
home team,3,21,1,1,1
home team,3,22,0,0,1
home team,3,23,1,1,1
home team,3,24,1,1,1
home team,3,25,1,0,0
home team,3,26,1,1,1
home team,3,27,0,1,0
home team,3,28,1,0,0
home team,3,29,1,1,1
home team,3,30,0,1,0
home team,3,31,1,0,0
home team,4,16,1,0,0
home team,4,17,1,1,1
home team,4,18,1,1,1
home team,4,19,0,0,1
home team,4,20,0,0,1
home team,4,21,0,1,0
home team,4,22,0,0,1
home team,4,23,0,1,0
home team,4,24,1,1,1
home team,4,25,0,0,1
home team,4,26,1,1,1
home team,4,27,0,1,0
home team,4,28,0,0,1
home team,4,29,1,1,1
home team,4,30,0,1,0
home team,4,31,0,0,1
home team,5,16,1,0,0
home team,5,17,1,1,1
home team,5,18,1,1,1
home team,5,19,0,0,1
home team,5,20,0,0,1
home team,5,21,1,1,1
home team,5,22,0,0,1
home team,5,23,1,1,1
home team,5,24,1,1,1
home team,5,25,0,0,1
home team,5,26,1,1,1
home team,5,27,0,1,0
home team,5,28,1,0,0
home team,5,29,1,1,1
home team,5,30,1,1,1
home team,5,31,1,0,0
home team,6,16,1,0,0
home team,6,17,1,1,1
home team,6,18,1,1,1
home team,6,19,0,0,1
home team,6,20,1,0,0
home team,6,21,1,1,1
home team,6,22,0,0,1
home team,6,23,1,1,1
home team,6,24,1,1,1
home team,6,25,0,0,1
home team,6,26,1,1,1
home team,6,27,0,1,0
home team,6,28,1,0,0
home team,6,29,1,1,1
home team,6,30,0,1,0
home team,6,31,1,0,0
home team,7,16,1,0,0
home team,7,17,1,1,1
home team,7,18,1,1,1
home team,7,19,0,0,1
home team,7,20,0,0,1
home team,7,21,1,1,1
home team,7,22,0,0,1
home team,7,23,1,1,1
home team,7,24,1,1,1
home team,7,25,1,0,0
home team,7,26,1,1,1
home team,7,27,1,1,1
home team,7,28,0,0,1
home team,7,29,1,1,1
home team,7,30,1,1,1
home team,7,31,1,0,0
home team,8,16,1,0,0
home team,8,17,1,1,1
home team,8,18,1,1,1
home team,8,19,0,0,1
home team,8,20,0,0,1
home team,8,21,1,1,1
home team,8,22,0,0,1
home team,8,23,1,1,1
home team,8,24,1,1,1
home team,8,25,1,0,0
home team,8,26,1,1,1
home team,8,27,1,1,1
home team,8,28,1,0,0
home team,8,29,1,1,1
home team,8,30,0,1,0
home team,8,31,0,0,1
home team,9,16,1,0,0
home team,9,17,1,1,1
home team,9,18,1,1,1
home team,9,19,0,0,1
home team,9,20,0,0,1
home team,9,21,1,1,1
home team,9,22,0,0,1
home team,9,23,1,1,1
home team,9,24,1,1,1
home team,9,25,0,0,1
home team,9,26,1,1,1
home team,9,27,1,1,1
home team,9,28,0,0,1
home team,9,29,1,1,1
home team,9,30,0,1,0
home team,9,31,0,0,1
home team,10,16,0,0,1
home team,10,17,1,1,1
home team,10,18,1,1,1
home team,10,19,0,0,1
home team,10,20,0,0,1
home team,10,21,1,1,1
home team,10,22,0,0,1
home team,10,23,1,1,1
home team,10,24,1,1,1
home team,10,25,1,0,0
home team,10,26,1,1,1
home team,10,27,0,1,0
home team,10,28,0,0,1
home team,10,29,1,1,1
home team,10,30,0,1,0
home team,10,31,1,0,0
home team,11,16,1,0,0
home team,11,17,1,1,1
home team,11,18,1,1,1
home team,11,19,1,0,0
home team,11,20,0,0,1
home team,11,21,1,1,1
home team,11,22,0,0,1
home team,11,23,0,1,0
home team,11,24,1,1,1
home team,11,25,1,0,0
home team,11,26,1,1,1
home team,11,27,1,1,1
home team,11,28,0,0,1
home team,11,29,1,1,1
home team,11,30,1,1,1
home team,11,31,1,0,0
home team,12,16,1,0,0
home team,12,17,1,1,1
home team,12,18,1,1,1
home team,12,19,0,0,1
home team,12,20,0,0,1
home team,12,21,1,1,1
home team,12,22,0,0,1
home team,12,23,1,1,1
home team,12,24,1,1,1
home team,12,25,1,0,0
home team,12,26,1,1,1
home team,12,27,1,1,1
home team,12,28,1,0,0
home team,12,29,1,1,1
home team,12,30,0,1,0
home team,12,31,1,0,0
home team,13,16,1,0,0
home team,13,17,1,1,1
home team,13,18,1,1,1
home team,13,19,0,0,1
home team,13,20,0,0,1
home team,13,21,0,1,0
home team,13,22,0,0,1
home team,13,23,1,1,1
home team,13,24,1,1,1
home team,13,25,1,0,0
home team,13,26,1,1,1
home team,13,27,1,1,1
home team,13,28,0,0,1
home team,13,29,1,1,1
home team,13,30,0,1,0
home team,13,31,1,0,0
home team,14,16,1,0,0
home team,14,17,1,1,1
home team,14,18,1,1,1
home team,14,19,0,0,1
home team,14,20,1,0,0
home team,14,21,1,1,1
home team,14,22,0,0,1
home team,14,23,1,1,1
home team,14,24,1,1,1
home team,14,25,1,0,0
home team,14,26,1,1,1
home team,14,27,0,1,0
home team,14,28,1,0,0
home team,14,29,1,1,1
home team,14,30,1,1,1
home team,14,31,0,0,1
home team,15,16,0,0,1
home team,15,17,1,1,1
home team,15,18,1,1,1
home team,15,19,0,0,1
home team,15,20,1,0,0
home team,15,21,1,1,1
home team,15,22,0,0,1
home team,15,23,1,1,1
home team,15,24,1,1,1
home team,15,25,1,0,0
home team,15,26,1,1,1
home team,15,27,0,1,0
home team,15,28,1,0,0
home team,15,29,1,1,1
home team,15,30,1,1,1
home team,15,31,0,0,1
home team,16,16,1,0,0
home team,16,17,1,1,1
home team,16,18,1,1,1
home team,16,19,0,0,1
home team,16,20,0,0,1
home team,16,21,1,1,1
home team,16,22,0,0,1
home team,16,23,1,1,1
home team,16,24,1,1,1
home team,16,25,1,0,0
home team,16,26,1,1,1
home team,16,27,0,1,0
home team,16,28,1,0,0
home team,16,29,1,1,1
home team,16,30,0,1,0
home team,16,31,1,0,0
home team,17,16,1,0,0
home team,17,17,1,1,1
home team,17,18,1,1,1
home team,17,19,0,0,1
home team,17,20,0,0,1
home team,17,21,1,1,1
home team,17,22,0,0,1
home team,17,23,1,1,1
home team,17,24,1,1,1
home team,17,25,0,0,1
home team,17,26,1,1,1
home team,17,27,0,1,0
home team,17,28,1,0,0
home team,17,29,1,1,1
home team,17,30,1,1,1
home team,17,31,0,0,1
home team,18,16,1,0,0
home team,18,17,1,1,1
home team,18,18,1,1,1
home team,18,19,0,0,1
home team,18,20,0,0,1
home team,18,21,1,1,1
home team,18,22,0,0,1
home team,18,23,1,1,1
home team,18,24,1,1,1
home team,18,25,1,0,0
home team,18,26,1,1,1
home team,18,27,0,1,0
home team,18,28,1,0,0
home team,18,29,0,1,0
home team,18,30,1,1,1
home team,18,31,0,0,1
home team,19,16,0,0,1
home team,19,17,1,1,1
home team,19,18,1,1,1
home team,19,19,0,0,1
home team,19,20,1,0,0
home team,19,21,1,1,1
home team,19,22,0,0,1
home team,19,23,1,1,1
home team,19,24,1,1,1
home team,19,25,1,0,0
home team,19,26,1,1,1
home team,19,27,1,1,1
home team,19,28,1,0,0
home team,19,29,1,1,1
home team,19,30,0,1,0
home team,19,31,1,0,0
home team,20,16,1,0,0
home team,20,17,1,1,1
home team,20,18,1,1,1
home team,20,19,0,0,1
home team,20,20,0,0,1
home team,20,21,1,1,1
home team,20,22,0,0,1
home team,20,23,1,1,1
home team,20,24,1,1,1
home team,20,25,1,0,0
home team,20,26,1,1,1
home team,20,27,0,1,0
home team,20,28,0,0,1
home team,20,29,1,1,1
home team,20,30,0,1,0
home team,20,31,0,0,1
home team,21,16,1,0,0
home team,21,17,1,1,1
home team,21,18,1,1,1
home team,21,19,0,0,1
home team,21,20,0,0,1
home team,21,21,1,1,1
home team,21,22,0,0,1
home team,21,23,1,1,1
home team,21,24,1,1,1
home team,21,25,1,0,0
home team,21,26,1,1,1
home team,21,27,0,1,0
home team,21,28,1,0,0
home team,21,29,1,1,1
home team,21,30,1,1,1
home team,21,31,1,0,0
home team,22,16,1,0,0
home team,22,17,1,1,1
home team,22,18,1,1,1
home team,22,19,0,0,1
home team,22,20,0,0,1
home team,22,21,1,1,1
home team,22,22,1,0,0
home team,22,23,1,1,1
home team,22,24,1,1,1
home team,22,25,1,0,0
home team,22,26,1,1,1
home team,22,27,1,1,1
home team,22,28,0,0,1
home team,22,29,1,1,1
home team,22,30,0,1,0
home team,22,31,1,0,0
home team,23,16,0,0,1
home team,23,17,1,1,1
home team,23,18,1,1,1
home team,23,19,0,0,1
home team,23,20,1,0,0
home team,23,21,1,1,1
home team,23,22,0,0,1
home team,23,23,1,1,1
home team,23,24,1,1,1
home team,23,25,1,0,0
home team,23,26,1,1,1
home team,23,27,0,1,0
home team,23,28,0,0,1
home team,23,29,1,1,1
home team,23,30,1,1,1
home team,23,31,0,0,1
home team,24,16,1,0,0
home team,24,17,1,1,1
home team,24,18,1,1,1
home team,24,19,0,0,1
home team,24,20,0,0,1
home team,24,21,1,1,1
home team,24,22,0,0,1
home team,24,23,1,1,1
home team,24,24,1,1,1
home team,24,25,0,0,1
home team,24,26,1,1,1
home team,24,27,0,1,0
home team,24,28,0,0,1
home team,24,29,1,1,1
home team,24,30,1,1,1
home team,24,31,1,0,0
home team,25,16,1,0,0
home team,25,17,1,1,1
home team,25,18,1,1,1
home team,25,19,0,0,1
home team,25,20,0,0,1
home team,25,21,1,1,1
home team,25,22,0,0,1
home team,25,23,1,1,1
home team,25,24,1,1,1
home team,25,25,1,0,0
home team,25,26,1,1,1
home team,25,27,0,1,0
home team,25,28,1,0,0
home team,25,29,1,1,1
home team,25,30,0,1,0
home team,25,31,1,0,0
home team,26,16,1,0,0
home team,26,17,1,1,1
home team,26,18,1,1,1
home team,26,19,0,0,1
home team,26,20,0,0,1
home team,26,21,1,1,1
home team,26,22,0,0,1
home team,26,23,1,1,1
home team,26,24,1,1,1
home team,26,25,0,0,1
home team,26,26,1,1,1
home team,26,27,0,1,0
home team,26,28,1,0,0
home team,26,29,1,1,1
home team,26,30,1,1,1
home team,26,31,0,0,1
home team,27,16,1,0,0
home team,27,17,1,1,1
home team,27,18,1,1,1
home team,27,19,0,0,1
home team,27,20,0,0,1
home team,27,21,1,1,1
home team,27,22,0,0,1
home team,27,23,1,1,1
home team,27,24,0,1,0
home team,27,25,1,0,0
home team,27,26,1,1,1
home team,27,27,0,1,0
home team,27,28,0,0,1
home team,27,29,1,1,1
home team,27,30,0,1,0
home team,27,31,1,0,0
home team,28,16,1,0,0
home team,28,17,1,1,1
home team,28,18,1,1,1
home team,28,19,0,0,1
home team,28,20,1,0,0
home team,28,21,1,1,1
home team,28,22,0,0,1
home team,28,23,1,1,1
home team,28,24,1,1,1
home team,28,25,1,0,0
home team,28,26,1,1,1
home team,28,27,1,1,1
home team,28,28,1,0,0
home team,28,29,1,1,1
home team,28,30,1,1,1
home team,28,31,0,0,1
home team,29,16,1,0,0
home team,29,17,1,1,1
home team,29,18,1,1,1
home team,29,19,0,0,1
home team,29,20,0,0,1
home team,29,21,1,1,1
home team,29,22,0,0,1
home team,29,23,1,1,1
home team,29,24,1,1,1
home team,29,25,1,0,0
home team,29,26,1,1,1
home team,29,27,0,1,0
home team,29,28,1,0,0
home team,29,29,1,1,1
home team,29,30,0,1,0
home team,29,31,0,0,1
home team,30,16,1,0,0
home team,30,17,1,1,1
home team,30,18,1,1,1
home team,30,19,1,0,0
home team,30,20,0,0,1
home team,30,21,1,1,1
home team,30,22,0,0,1
home team,30,23,1,1,1
home team,30,24,1,1,1
home team,30,25,1,0,0
home team,30,26,1,1,1
home team,30,27,1,1,1
home team,30,28,0,0,1
home team,30,29,1,1,1
home team,30,30,1,1,1
home team,30,31,0,0,1
home team,31,16,1,0,0
home team,31,17,1,1,1
home team,31,18,1,1,1
home team,31,19,0,0,1
home team,31,20,0,0,1
home team,31,21,1,1,1
home team,31,22,0,0,1
home team,31,23,1,1,1
home team,31,24,1,1,1
home team,31,25,1,0,0
home team,31,26,1,1,1
home team,31,27,0,1,0
home team,31,28,1,0,0
home team,31,29,1,1,1
home team,31,30,0,1,0
home team,31,31,1,0,0
home team,32,16,1,0,0
home team,32,17,1,1,1
home team,32,18,1,1,1
home team,32,19,0,0,1
home team,32,20,0,0,1
home team,32,21,1,1,1
home team,32,22,0,0,1
home team,32,23,1,1,1
home team,32,24,1,1,1
home team,32,25,1,0,0
home team,32,26,1,1,1
home team,32,27,0,1,0
home team,32,28,0,0,1
home team,32,29,1,1,1
home team,32,30,0,1,0
home team,32,31,0,0,1
home team,33,16,1,0,0
home team,33,17,1,1,1
home team,33,18,1,1,1
home team,33,19,0,0,1
home team,33,20,1,0,0
home team,33,21,1,1,1
home team,33,22,0,0,1
home team,33,23,1,1,1
home team,33,24,1,1,1
home team,33,25,1,0,0
home team,33,26,1,1,1
home team,33,27,1,1,1
home team,33,28,1,0,0
home team,33,29,1,1,1
home team,33,30,1,1,1
home team,33,31,0,0,1
home team,34,16,1,0,0
home team,34,17,1,1,1
home team,34,18,1,1,1
home team,34,19,0,0,1
home team,34,20,1,0,0
home team,34,21,1,1,1
home team,34,22,0,0,1
home team,34,23,1,1,1
home team,34,24,1,1,1
home team,34,25,1,0,0
home team,34,26,1,1,1
home team,34,27,1,1,1
home team,34,28,1,0,0
home team,34,29,1,1,1
home team,34,30,1,1,1
home team,34,31,1,0,0
home team,35,16,1,0,0
home team,35,17,1,1,1
home team,35,18,1,1,1
home team,35,19,0,0,1
home team,35,20,0,0,1
home team,35,21,1,1,1
home team,35,22,0,0,1
home team,35,23,0,1,0
home team,35,24,1,1,1
home team,35,25,1,0,0
home team,35,26,1,1,1
home team,35,27,0,1,0
home team,35,28,0,0,1
home team,35,29,1,1,1
home team,35,30,0,1,0
home team,35,31,1,0,0
home team,36,16,1,0,0
home team,36,17,1,1,1
home team,36,18,1,1,1
home team,36,19,0,0,1
home team,36,20,0,0,1
home team,36,21,1,1,1
home team,36,22,0,0,1
home team,36,23,1,1,1
home team,36,24,1,1,1
home team,36,25,1,0,0
home team,36,26,1,1,1
home team,36,27,0,1,0
home team,36,28,1,0,0
home team,36,29,1,1,1
home team,36,30,0,1,0
home team,36,31,1,0,0
home team,37,16,0,0,1
home team,37,17,1,1,1
home team,37,18,1,1,1
home team,37,19,0,0,1
home team,37,20,0,0,1
home team,37,21,1,1,1
home team,37,22,0,0,1
home team,37,23,1,1,1
home team,37,24,1,1,1
home team,37,25,1,0,0
home team,37,26,1,1,1
home team,37,27,0,1,0
home team,37,28,0,0,1
home team,37,29,1,1,1
home team,37,30,1,1,1
home team,37,31,1,0,0
home team,38,16,1,0,0
home team,38,17,1,1,1
home team,38,18,1,1,1
home team,38,19,0,0,1
home team,38,20,1,0,0
home team,38,21,1,1,1
home team,38,22,0,0,1
home team,38,23,1,1,1
home team,38,24,1,1,1
home team,38,25,1,0,0
home team,38,26,1,1,1
home team,38,27,0,1,0
home team,38,28,1,0,0
home team,38,29,1,1,1
home team,38,30,1,1,1
home team,38,31,0,0,1
home team,39,16,1,0,0
home team,39,17,1,1,1
home team,39,18,1,1,1
home team,39,19,0,0,1
home team,39,20,1,0,0
home team,39,21,1,1,1
home team,39,22,0,0,1
home team,39,23,1,1,1
home team,39,24,1,1,1
home team,39,25,1,0,0
home team,39,26,1,1,1
home team,39,27,0,1,0
home team,39,28,1,0,0
home team,39,29,1,1,1
home team,39,30,1,1,1
home team,39,31,0,0,1
home team,40,16,0,0,1
home team,40,17,1,1,1
home team,40,18,1,1,1
home team,40,19,0,0,1
home team,40,20,0,0,1
home team,40,21,1,1,1
home team,40,22,0,0,1
home team,40,23,1,1,1
home team,40,24,1,1,1
home team,40,25,1,0,0
home team,40,26,1,1,1
home team,40,27,0,1,0
home team,40,28,1,0,0
home team,40,29,1,1,1
home team,40,30,0,1,0
home team,40,31,1,0,0
home team,41,16,1,0,0
home team,41,17,1,1,1
home team,41,18,1,1,1
home team,41,19,0,0,1
home team,41,20,0,0,1
home team,41,21,1,1,1
home team,41,22,0,0,1
home team,41,23,1,1,1
home team,41,24,1,1,1
home team,41,25,1,0,0
home team,41,26,1,1,1
home team,41,27,0,1,0
home team,41,28,1,0,0
home team,41,29,1,1,1
home team,41,30,1,1,1
home team,41,31,0,0,1
home team,42,16,0,0,1
home team,42,17,1,1,1
home team,42,18,1,1,1
home team,42,19,0,0,1
home team,42,20,0,0,1
home team,42,21,1,1,1
home team,42,22,0,0,1
home team,42,23,0,1,0
home team,42,24,1,1,1
home team,42,25,1,0,0
home team,42,26,1,1,1
home team,42,27,1,1,1
home team,42,28,0,0,1
home team,42,29,1,1,1
home team,42,30,1,1,1
home team,42,31,0,0,1
home team,43,16,1,0,0
home team,43,17,1,1,1
home team,43,18,1,1,1
home team,43,19,0,0,1
home team,43,20,0,0,1
home team,43,21,1,1,1
home team,43,22,0,0,1
home team,43,23,1,1,1
home team,43,24,1,1,1
home team,43,25,0,0,1
home team,43,26,1,1,1
home team,43,27,0,1,0
home team,43,28,0,0,1
home team,43,29,1,1,1
home team,43,30,0,1,0
home team,43,31,1,0,0
home team,44,16,1,0,0
home team,44,17,1,1,1
home team,44,18,1,1,1
home team,44,19,0,0,1
home team,44,20,0,0,1
home team,44,21,1,1,1
home team,44,22,0,0,1
home team,44,23,1,1,1
home team,44,24,1,1,1
home team,44,25,1,0,0
home team,44,26,1,1,1
home team,44,27,0,1,0
home team,44,28,1,0,0
home team,44,29,1,1,1
home team,44,30,0,1,0
home team,44,31,1,0,0
home team,45,16,1,0,0
home team,45,17,1,1,1
home team,45,18,1,1,1
home team,45,19,0,0,1
home team,45,20,0,0,1
home team,45,21,1,1,1
home team,45,22,0,0,1
home team,45,23,1,1,1
home team,45,24,1,1,1
home team,45,25,1,0,0
home team,45,26,1,1,1
home team,45,27,0,1,0
home team,45,28,1,0,0
home team,45,29,1,1,1
home team,45,30,0,1,0
home team,45,31,1,0,0
home team,46,16,1,0,0
home team,46,17,1,1,1
home team,46,18,1,1,1
home team,46,19,0,0,1
home team,46,20,0,0,1
home team,46,21,1,1,1
home team,46,22,0,0,1
home team,46,23,1,1,1
home team,46,24,1,1,1
home team,46,25,1,0,0
home team,46,26,1,1,1
home team,46,27,1,1,1
home team,46,28,0,0,1
home team,46,29,1,1,1
home team,46,30,1,1,1
home team,46,31,0,0,1
home team,47,16,1,0,0
home team,47,17,1,1,1
home team,47,18,1,1,1
home team,47,19,0,0,1
home team,47,20,0,0,1
home team,47,21,1,1,1
home team,47,22,0,0,1
home team,47,23,1,1,1
home team,47,24,1,1,1
home team,47,25,0,0,1
home team,47,26,1,1,1
home team,47,27,0,1,0
home team,47,28,1,0,0
home team,47,29,1,1,1
home team,47,30,0,1,0
home team,47,31,1,0,0
home team,48,16,1,0,0
home team,48,17,1,1,1
home team,48,18,1,1,1
home team,48,19,0,0,1
home team,48,20,0,0,1
home team,48,21,1,1,1
home team,48,22,0,0,1
home team,48,23,1,1,1
home team,48,24,1,1,1
home team,48,25,1,0,0
home team,48,26,1,1,1
home team,48,27,0,1,0
home team,48,28,0,0,1
home team,48,29,1,1,1
home team,48,30,0,1,0
home team,48,31,1,0,0
home team,49,16,0,0,1
home team,49,17,1,1,1
home team,49,18,1,1,1
home team,49,19,0,0,1
home team,49,20,0,0,1
home team,49,21,1,1,1
home team,49,22,0,0,1
home team,49,23,1,1,1
home team,49,24,1,1,1
home team,49,25,1,0,0
home team,49,26,1,1,1
home team,49,27,0,1,0
home team,49,28,1,0,0
home team,49,29,1,1,1
home team,49,30,1,1,1
home team,49,31,1,0,0
home team,50,16,1,0,0
home team,50,17,1,1,1
home team,50,18,1,1,1
home team,50,19,0,0,1
home team,50,20,1,0,0
home team,50,21,0,1,0
home team,50,22,0,0,1
home team,50,23,1,1,1
home team,50,24,1,1,1
home team,50,25,1,0,0
home team,50,26,1,1,1
home team,50,27,0,1,0
home team,50,28,1,0,0
home team,50,29,1,1,1
home team,50,30,0,1,0
home team,50,31,1,0,0
home team,51,16,1,0,0
home team,51,17,1,1,1
home team,51,18,1,1,1
home team,51,19,0,0,1
home team,51,20,0,0,1
home team,51,21,1,1,1
home team,51,22,0,0,1
home team,51,23,1,1,1
home team,51,24,1,1,1
home team,51,25,1,0,0
home team,51,26,1,1,1
home team,51,27,0,1,0
home team,51,28,1,0,0
home team,51,29,1,1,1
home team,51,30,0,1,0
home team,51,31,1,0,0
home team,52,16,0,0,1
home team,52,17,1,1,1
home team,52,18,1,1,1
home team,52,19,0,0,1
home team,52,20,1,0,0
home team,52,21,1,1,1
home team,52,22,0,0,1
home team,52,23,0,1,0
home team,52,24,1,1,1
home team,52,25,1,0,0
home team,52,26,1,1,1
home team,52,27,0,1,0
home team,52,28,0,0,1
home team,52,29,1,1,1
home team,52,30,1,1,1
home team,52,31,0,0,1
home team,53,16,0,0,1
home team,53,17,1,1,1
home team,53,18,1,1,1
home team,53,19,0,0,1
home team,53,20,0,0,1
home team,53,21,1,1,1
home team,53,22,0,0,1
home team,53,23,1,1,1
home team,53,24,1,1,1
home team,53,25,1,0,0
home team,53,26,1,1,1
home team,53,27,1,1,1
home team,53,28,1,0,0
home team,53,29,1,1,1
home team,53,30,1,1,1
home team,53,31,1,0,0
home team,54,16,0,0,1
home team,54,17,1,1,1
home team,54,18,1,1,1
home team,54,19,0,0,1
home team,54,20,0,0,1
home team,54,21,1,1,1
home team,54,22,0,0,1
home team,54,23,1,1,1
home team,54,24,1,1,1
home team,54,25,1,0,0
home team,54,26,1,1,1
home team,54,27,0,1,0
home team,54,28,1,0,0
home team,54,29,1,1,1
home team,54,30,1,1,1
home team,54,31,1,0,0
home team,55,16,0,0,1
home team,55,17,1,1,1
home team,55,18,1,1,1
home team,55,19,0,0,1
home team,55,20,0,0,1
home team,55,21,1,1,1
home team,55,22,0,0,1
home team,55,23,0,1,0
home team,55,24,1,1,1
home team,55,25,1,0,0
home team,55,26,1,1,1
home team,55,27,0,1,0
home team,55,28,0,0,1
home team,55,29,1,1,1
home team,55,30,1,1,1
home team,55,31,1,0,0
home team,56,16,1,0,0
home team,56,17,1,1,1
home team,56,18,1,1,1
home team,56,19,0,0,1
home team,56,20,0,0,1
home team,56,21,1,1,1
home team,56,22,0,0,1
home team,56,23,1,1,1
home team,56,24,1,1,1
home team,56,25,1,0,0
home team,56,26,1,1,1
home team,56,27,0,1,0
home team,56,28,0,0,1
home team,56,29,1,1,1
home team,56,30,0,1,0
home team,56,31,1,0,0
home team,57,16,0,0,1
home team,57,17,1,1,1
home team,57,18,1,1,1
home team,57,19,0,0,1
home team,57,20,0,0,1
home team,57,21,1,1,1
home team,57,22,0,0,1
home team,57,23,1,1,1
home team,57,24,1,1,1
home team,57,25,1,0,0
home team,57,26,1,1,1
home team,57,27,0,1,0
home team,57,28,1,0,0
home team,57,29,1,1,1
home team,57,30,1,1,1
home team,57,31,0,0,1
home team,58,16,1,0,0
home team,58,17,1,1,1
home team,58,18,1,1,1
home team,58,19,0,0,1
home team,58,20,1,0,0
home team,58,21,1,1,1
home team,58,22,0,0,1
home team,58,23,1,1,1
home team,58,24,1,1,1
home team,58,25,1,0,0
home team,58,26,1,1,1
home team,58,27,1,1,1
home team,58,28,1,0,0
home team,58,29,1,1,1
home team,58,30,1,1,1
home team,58,31,1,0,0
home team,59,16,0,0,1
home team,59,17,1,1,1
home team,59,18,1,1,1
