participant,condition,conditionIndex,problem,trial,horizon,pLeft,pRight,choiceRight,reward,rewardLeft,rewardRight,problemOrder
32,horizon16_neutral,2,23,9,16,0.0600234,0.532071,0,0,0,0,13
32,horizon16_neutral,2,23,10,16,0.0600234,0.532071,0,0,0,0,13
32,horizon16_neutral,2,23,11,16,0.0600234,0.532071,0,1,1,1,13
32,horizon16_neutral,2,23,12,16,0.0600234,0.532071,0,1,1,1,13
32,horizon16_neutral,2,23,13,16,0.0600234,0.532071,0,1,1,1,13
32,horizon16_neutral,2,23,14,16,0.0600234,0.532071,0,0,0,0,13
32,horizon16_neutral,2,23,15,16,0.0600234,0.532071,0,0,0,1,13
32,horizon16_neutral,2,23,16,16,0.0600234,0.532071,0,0,0,1,13
32,horizon16_neutral,2,24,1,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,2,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,3,16,0.894008,0.650842,0,1,1,0,7
32,horizon16_neutral,2,24,4,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,5,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,6,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,7,16,0.894008,0.650842,0,1,1,0,7
32,horizon16_neutral,2,24,8,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,9,16,0.894008,0.650842,0,0,0,0,7
32,horizon16_neutral,2,24,10,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,11,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,12,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,13,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,14,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,15,16,0.894008,0.650842,0,1,1,1,7
32,horizon16_neutral,2,24,16,16,0.894008,0.650842,0,1,1,0,7
32,horizon16_neutral,2,25,1,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,2,16,0.200081,0.531538,0,1,1,1,19
32,horizon16_neutral,2,25,3,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,4,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,5,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,6,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,7,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,8,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,9,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,10,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,11,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,12,16,0.200081,0.531538,0,1,1,1,19
32,horizon16_neutral,2,25,13,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,25,14,16,0.200081,0.531538,0,0,0,0,19
32,horizon16_neutral,2,25,15,16,0.200081,0.531538,0,1,1,1,19
32,horizon16_neutral,2,25,16,16,0.200081,0.531538,0,0,0,1,19
32,horizon16_neutral,2,26,1,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,2,16,0.812931,0.215737,0,1,1,1,38
32,horizon16_neutral,2,26,3,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,4,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,5,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,6,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,7,16,0.812931,0.215737,0,1,1,1,38
32,horizon16_neutral,2,26,8,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,9,16,0.812931,0.215737,0,1,1,1,38
32,horizon16_neutral,2,26,10,16,0.812931,0.215737,0,0,0,0,38
32,horizon16_neutral,2,26,11,16,0.812931,0.215737,0,0,0,0,38
32,horizon16_neutral,2,26,12,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,13,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,14,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,15,16,0.812931,0.215737,0,1,1,0,38
32,horizon16_neutral,2,26,16,16,0.812931,0.215737,0,1,1,1,38
32,horizon16_neutral,2,27,1,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,2,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,3,16,0.644442,0.245661,0,1,1,1,5
32,horizon16_neutral,2,27,4,16,0.644442,0.245661,0,1,1,1,5
32,horizon16_neutral,2,27,5,16,0.644442,0.245661,0,1,1,1,5
32,horizon16_neutral,2,27,6,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,7,16,0.644442,0.245661,0,1,1,1,5
32,horizon16_neutral,2,27,8,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,9,16,0.644442,0.245661,0,1,1,0,5
32,horizon16_neutral,2,27,10,16,0.644442,0.245661,0,1,1,0,5
32,horizon16_neutral,2,27,11,16,0.644442,0.245661,0,1,1,0,5
32,horizon16_neutral,2,27,12,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,13,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,14,16,0.644442,0.245661,0,0,0,0,5
32,horizon16_neutral,2,27,15,16,0.644442,0.245661,0,1,1,0,5
32,horizon16_neutral,2,27,16,16,0.644442,0.245661,0,1,1,1,5
32,horizon16_neutral,2,28,1,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,2,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,3,16,0.0439003,0.881852,0,0,0,0,21
32,horizon16_neutral,2,28,4,16,0.0439003,0.881852,0,0,0,0,21
32,horizon16_neutral,2,28,5,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,6,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,7,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,8,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,9,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,10,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,11,16,0.0439003,0.881852,0,0,0,0,21
32,horizon16_neutral,2,28,12,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,13,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,14,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,15,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,28,16,16,0.0439003,0.881852,0,0,0,1,21
32,horizon16_neutral,2,29,1,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,2,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,3,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,4,16,0.787234,0.38872,0,0,0,0,36
32,horizon16_neutral,2,29,5,16,0.787234,0.38872,0,1,1,1,36
32,horizon16_neutral,2,29,6,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,7,16,0.787234,0.38872,0,1,1,1,36
32,horizon16_neutral,2,29,8,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,9,16,0.787234,0.38872,0,1,1,1,36
32,horizon16_neutral,2,29,10,16,0.787234,0.38872,0,0,0,0,36
32,horizon16_neutral,2,29,11,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,12,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,13,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,14,16,0.787234,0.38872,0,1,1,0,36
32,horizon16_neutral,2,29,15,16,0.787234,0.38872,0,0,0,0,36
32,horizon16_neutral,2,29,16,16,0.787234,0.38872,0,1,1,1,36
32,horizon16_neutral,2,30,1,16,0.0193539,0.654121,0,0,0,0,23
32,horizon16_neutral,2,30,2,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,3,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,4,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,5,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,6,16,0.0193539,0.654121,0,0,0,0,23
32,horizon16_neutral,2,30,7,16,0.0193539,0.654121,0,0,0,0,23
32,horizon16_neutral,2,30,8,16,0.0193539,0.654121,0,1,1,1,23
32,horizon16_neutral,2,30,9,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,10,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,11,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,12,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,13,16,0.0193539,0.654121,0,0,0,0,23
32,horizon16_neutral,2,30,14,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,15,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,30,16,16,0.0193539,0.654121,0,0,0,1,23
32,horizon16_neutral,2,31,1,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,2,16,0.564938,0.252068,0,0,0,0,20
32,horizon16_neutral,2,31,3,16,0.564938,0.252068,0,1,1,0,20
32,horizon16_neutral,2,31,4,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,5,16,0.564938,0.252068,0,0,0,0,20
32,horizon16_neutral,2,31,6,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,7,16,0.564938,0.252068,0,1,1,0,20
32,horizon16_neutral,2,31,8,16,0.564938,0.252068,0,1,1,0,20
32,horizon16_neutral,2,31,9,16,0.564938,0.252068,0,0,0,0,20
32,horizon16_neutral,2,31,10,16,0.564938,0.252068,0,1,1,0,20
32,horizon16_neutral,2,31,11,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,12,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,13,16,0.564938,0.252068,0,0,0,0,20
32,horizon16_neutral,2,31,14,16,0.564938,0.252068,0,0,0,0,20
32,horizon16_neutral,2,31,15,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,31,16,16,0.564938,0.252068,0,1,1,1,20
32,horizon16_neutral,2,32,1,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,2,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,3,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,4,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,5,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,6,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,7,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,8,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,9,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,10,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,11,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,12,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,13,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,32,14,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,15,16,0.998502,0.73643,0,1,1,1,1
32,horizon16_neutral,2,32,16,16,0.998502,0.73643,0,1,1,0,1
32,horizon16_neutral,2,33,1,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,2,16,0.843938,0.962237,0,0,0,0,17
32,horizon16_neutral,2,33,3,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,4,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,5,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,6,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,7,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,8,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,9,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,10,16,0.843938,0.962237,0,0,0,0,17
32,horizon16_neutral,2,33,11,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,12,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,13,16,0.843938,0.962237,0,0,0,1,17
32,horizon16_neutral,2,33,14,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,15,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,33,16,16,0.843938,0.962237,0,1,1,1,17
32,horizon16_neutral,2,34,1,16,0.817166,0.892607,0,0,0,0,24
32,horizon16_neutral,2,34,2,16,0.817166,0.892607,0,0,0,0,24
32,horizon16_neutral,2,34,3,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,4,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,5,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,6,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,7,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,8,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,9,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,10,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,11,16,0.817166,0.892607,0,0,0,0,24
32,horizon16_neutral,2,34,12,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,13,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,14,16,0.817166,0.892607,0,1,1,1,24
32,horizon16_neutral,2,34,15,16,0.817166,0.892607,0,0,0,1,24
32,horizon16_neutral,2,34,16,16,0.817166,0.892607,0,0,0,0,24
32,horizon16_neutral,2,35,1,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,2,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,3,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,4,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,5,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,6,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,7,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,8,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,9,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,10,16,0.95579,0.108247,0,0,0,0,27
32,horizon16_neutral,2,35,11,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,12,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,13,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,14,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,15,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,35,16,16,0.95579,0.108247,0,1,1,0,27
32,horizon16_neutral,2,36,1,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,2,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,3,16,0.129802,0.378842,0,0,0,1,26
32,horizon16_neutral,2,36,4,16,0.129802,0.378842,0,1,1,1,26
32,horizon16_neutral,2,36,5,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,6,16,0.129802,0.378842,0,1,1,1,26
32,horizon16_neutral,2,36,7,16,0.129802,0.378842,0,0,0,1,26
32,horizon16_neutral,2,36,8,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,9,16,0.129802,0.378842,0,0,0,1,26
32,horizon16_neutral,2,36,10,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,11,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,12,16,0.129802,0.378842,0,0,0,1,26
32,horizon16_neutral,2,36,13,16,0.129802,0.378842,0,0,0,1,26
32,horizon16_neutral,2,36,14,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,15,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,36,16,16,0.129802,0.378842,0,0,0,0,26
32,horizon16_neutral,2,37,1,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,2,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,3,16,0.241715,0.2263,0,1,1,1,4
32,horizon16_neutral,2,37,4,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,5,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,6,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,7,16,0.241715,0.2263,0,1,1,1,4
32,horizon16_neutral,2,37,8,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,9,16,0.241715,0.2263,0,1,1,1,4
32,horizon16_neutral,2,37,10,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,11,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,12,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,13,16,0.241715,0.2263,0,1,1,1,4
32,horizon16_neutral,2,37,14,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,15,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,37,16,16,0.241715,0.2263,0,0,0,0,4
32,horizon16_neutral,2,38,1,16,0.154891,0.825326,0,1,1,1,22
32,horizon16_neutral,2,38,2,16,0.154891,0.825326,0,0,0,0,22
32,horizon16_neutral,2,38,3,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,4,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,5,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,6,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,7,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,8,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,9,16,0.154891,0.825326,0,1,1,1,22
32,horizon16_neutral,2,38,10,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,11,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,12,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,13,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,14,16,0.154891,0.825326,0,0,0,0,22
32,horizon16_neutral,2,38,15,16,0.154891,0.825326,0,0,0,1,22
32,horizon16_neutral,2,38,16,16,0.154891,0.825326,0,0,0,0,22
32,horizon16_neutral,2,39,1,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,2,16,0.29523,0.121818,0,1,1,0,34
32,horizon16_neutral,2,39,3,16,0.29523,0.121818,0,1,1,1,34
32,horizon16_neutral,2,39,4,16,0.29523,0.121818,0,1,1,0,34
32,horizon16_neutral,2,39,5,16,0.29523,0.121818,0,1,1,1,34
32,horizon16_neutral,2,39,6,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,7,16,0.29523,0.121818,0,1,1,0,34
32,horizon16_neutral,2,39,8,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,9,16,0.29523,0.121818,0,1,1,0,34
32,horizon16_neutral,2,39,10,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,11,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,12,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,13,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,39,14,16,0.29523,0.121818,0,1,1,0,34
32,horizon16_neutral,2,39,15,16,0.29523,0.121818,0,1,1,1,34
32,horizon16_neutral,2,39,16,16,0.29523,0.121818,0,0,0,0,34
32,horizon16_neutral,2,40,1,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,2,16,0.877972,0.791901,0,1,1,0,30
32,horizon16_neutral,2,40,3,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,4,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,5,16,0.877972,0.791901,0,0,0,0,30
32,horizon16_neutral,2,40,6,16,0.877972,0.791901,0,0,0,0,30
32,horizon16_neutral,2,40,7,16,0.877972,0.791901,0,1,1,0,30
32,horizon16_neutral,2,40,8,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,9,16,0.877972,0.791901,0,1,1,0,30
32,horizon16_neutral,2,40,10,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,11,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,12,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,13,16,0.877972,0.791901,0,1,1,0,30
32,horizon16_neutral,2,40,14,16,0.877972,0.791901,0,0,0,0,30
32,horizon16_neutral,2,40,15,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_neutral,2,40,16,16,0.877972,0.791901,0,1,1,1,30
32,horizon16_plentiful,3,1,1,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,2,16,0.770874,0.737446,0,1,1,0,14
32,horizon16_plentiful,3,1,3,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,4,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,5,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,6,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,7,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,8,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,9,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,10,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,11,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,12,16,0.770874,0.737446,0,0,0,0,14
32,horizon16_plentiful,3,1,13,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,14,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,15,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,1,16,16,0.770874,0.737446,0,1,1,1,14
32,horizon16_plentiful,3,2,1,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,2,16,0.828384,0.678191,0,0,0,0,35
32,horizon16_plentiful,3,2,3,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,4,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,5,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,6,16,0.828384,0.678191,0,1,1,0,35
32,horizon16_plentiful,3,2,7,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,8,16,0.828384,0.678191,0,1,1,0,35
32,horizon16_plentiful,3,2,9,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,10,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,11,16,0.828384,0.678191,0,1,1,0,35
32,horizon16_plentiful,3,2,12,16,0.828384,0.678191,0,0,0,0,35
32,horizon16_plentiful,3,2,13,16,0.828384,0.678191,0,0,0,0,35
32,horizon16_plentiful,3,2,14,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,15,16,0.828384,0.678191,0,1,1,1,35
32,horizon16_plentiful,3,2,16,16,0.828384,0.678191,0,1,1,0,35
32,horizon16_plentiful,3,3,1,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,2,16,0.483993,0.782399,0,0,0,0,25
32,horizon16_plentiful,3,3,3,16,0.483993,0.782399,0,0,0,1,25
32,horizon16_plentiful,3,3,4,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,5,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,6,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,7,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,8,16,0.483993,0.782399,0,0,0,1,25
32,horizon16_plentiful,3,3,9,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,10,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,11,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,12,16,0.483993,0.782399,0,0,0,1,25
32,horizon16_plentiful,3,3,13,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,14,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,3,15,16,0.483993,0.782399,0,0,0,1,25
32,horizon16_plentiful,3,3,16,16,0.483993,0.782399,0,1,1,1,25
32,horizon16_plentiful,3,4,1,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,2,16,0.814413,0.697254,0,0,0,0,33
32,horizon16_plentiful,3,4,3,16,0.814413,0.697254,0,1,1,0,33
32,horizon16_plentiful,3,4,4,16,0.814413,0.697254,0,1,1,0,33
32,horizon16_plentiful,3,4,5,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,6,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,7,16,0.814413,0.697254,0,0,0,0,33
32,horizon16_plentiful,3,4,8,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,9,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,10,16,0.814413,0.697254,0,0,0,0,33
32,horizon16_plentiful,3,4,11,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,12,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,13,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,14,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,15,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,4,16,16,0.814413,0.697254,0,1,1,1,33
32,horizon16_plentiful,3,5,1,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,2,16,0.679071,0.731107,0,0,0,0,16
32,horizon16_plentiful,3,5,3,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,4,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,5,16,0.679071,0.731107,0,0,0,0,16
32,horizon16_plentiful,3,5,6,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,7,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,8,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,9,16,0.679071,0.731107,0,1,1,1,16
32,horizon16_plentiful,3,5,10,16,0.679071,0.731107,0,0,0,1,16
