participant,trial,decision,leftStimulus,rightStimulus,rt,accuracy
6,78,1,4,14,2.6129999999999995,1
6,79,-1,13,11,2.6340000000000003,-1
6,80,1,8,16,2.7239999999999966,1
6,81,1,3,9,2.3939999999999984,1
6,82,-1,10,3,1.993000000000002,-1
6,83,1,2,1,3.354999999999997,1
6,84,-1,14,7,2.003,-1
6,85,1,4,15,2.293,1
6,86,-1,16,14,2.4930000000000003,1
6,87,1,9,12,1.7420000000000009,1
6,88,-1,7,3,2.664000000000001,-1
6,89,-1,13,6,1.6720000000000006,-1
6,90,-1,11,5,2.654,-1
6,91,-1,13,4,2.4239999999999995,-1
6,92,1,9,11,1.731999999999999,1
6,93,-1,9,8,10.004999999999995,1
6,94,-1,4,12,0.4309999999999974,1
6,95,1,3,12,1.773,1
6,96,-1,15,12,2.323,-1
6,97,-1,15,6,1.452,-1
6,98,-1,13,14,2.302999999999999,1
6,99,-1,5,1,0.9619999999999996,-1
6,100,-1,14,5,4.045999999999999,-1
6,101,-1,11,1,2.062999999999999,-1
6,102,1,7,8,2.943999999999999,1
6,103,-1,8,11,3.3349999999999973,-1
6,104,-1,10,4,1.2819999999999965,-1
6,105,-1,14,11,2.3830000000000027,-1
6,106,-1,9,4,1.7929999999999993,-1
6,107,-1,16,9,1.993000000000002,-1
6,108,-1,14,1,1.5330000000000013,-1
6,109,-1,3,1,1.5519999999999996,1
6,110,1,2,10,3.2349999999999994,1
6,111,-1,4,8,0.5009999999999977,1
6,112,-1,15,16,1.5230000000000032,-1
6,113,-1,13,16,1.913,1
6,114,-1,3,4,3.5460000000000003,-1
6,115,1,9,5,5.377999999999998,-1
6,116,-1,8,1,1.9920000000000009,-1
6,117,1,2,14,2.314,1
6,118,-1,15,2,1.1820000000000022,-1
6,119,-1,11,6,1.883000000000003,-1
7,1,1,12,5,80.856,-1
7,2,-1,3,6,7.119999999999999,-1
7,3,-1,9,2,1.9530000000000007,-1
7,4,-1,5,3,2.2330000000000005,-1
7,5,-1,16,11,1.4520000000000015,-1
7,6,1,9,13,3.3439999999999976,1
7,7,1,2,12,1.6030000000000015,1
7,8,-1,16,6,0.8710000000000022,-1
7,9,-1,10,9,2.1330000000000027,-1
7,10,-1,8,2,2.894000000000005,-1
7,11,-1,14,6,0.7710000000000008,-1
7,12,-1,5,2,6.119,-1
7,13,-1,4,1,0.992,1
7,14,1,2,11,1.8520000000000003,1
7,15,-1,6,1,0.9920000000000008,1
7,16,-1,1,9,2.8550000000000004,1
7,17,1,12,13,4.466000000000001,-1
7,18,1,1,16,1.0009999999999977,1
7,19,-1,10,13,0.7609999999999992,1
7,20,1,1,12,2.5939999999999976,1
7,21,1,6,7,2.4440000000000026,1
7,22,-1,11,4,2.173000000000002,-1
7,23,1,2,3,2.764,1
7,24,1,5,16,3.625,1
7,25,-1,10,5,1.741999999999997,-1
7,26,-1,16,3,2.814,-1
7,27,1,8,15,2.554000000000002,1
7,28,1,1,7,0.9919999999999972,1
7,29,1,4,7,1.6730000000000018,1
7,30,-1,10,7,1.622,-1
7,31,-1,10,1,0.7809999999999988,-1
7,32,1,10,12,2.394000000000005,1
7,33,1,8,5,3.4340000000000046,-1
7,34,-1,14,9,1.903,-1
7,35,-1,14,8,1.1310000000000002,-1
7,36,-1,15,5,2.364,-1
7,37,1,3,11,2.1630000000000003,1
7,38,-1,7,9,1.622,1
7,39,-1,12,7,1.8230000000000004,-1
7,40,1,12,11,1.7230000000000023,-1
7,41,-1,16,4,0.8220000000000027,-1
7,42,1,10,15,2.6430000000000007,1
7,43,1,3,15,1.0919999999999987,1
7,44,-1,5,7,1.392000000000003,-1
7,45,-1,15,11,1.643000000000001,-1
7,46,1,2,6,0.9519999999999982,1
7,47,-1,13,3,0.7109999999999985,-1
7,48,-1,15,7,0.8109999999999999,-1
7,49,-1,12,8,0.8910000000000053,-1
7,50,-1,8,6,2.753999999999998,-1
7,51,1,10,14,2.804000000000002,1
7,52,-1,6,4,1.6929999999999978,1
7,53,1,16,10,2.6939999999999955,-1
7,54,-1,12,6,1.612000000000002,-1
7,55,-1,16,12,0.9609999999999984,1
7,56,-1,5,13,2.283999999999999,1
7,57,1,6,9,1.2710000000000008,1
7,58,-1,8,3,0.8919999999999959,-1
7,59,-1,5,4,2.6739999999999995,-1
7,60,1,2,16,0.7410000000000001,1
7,61,-1,13,2,0.4909999999999996,-1
7,62,-1,4,2,0.7509999999999994,-1
7,63,-1,7,2,0.7109999999999994,-1
7,64,-1,12,14,2.364,-1
7,65,-1,13,8,2.463000000000001,-1
7,66,-1,15,9,0.971,-1
7,67,1,3,14,0.8409999999999993,1
7,68,1,11,10,3.365000000000002,1
7,69,-1,15,1,0.7809999999999988,-1
7,70,-1,15,14,1.272000000000002,-1
7,71,-1,10,6,0.980999999999998,-1
7,72,1,7,16,0.700999999999997,1
7,73,-1,13,7,0.6710000000000029,-1
7,74,-1,10,8,0.8719999999999999,-1
7,75,-1,13,1,0.7110000000000021,-1
7,76,-1,11,7,0.772000000000002,-1
7,77,1,13,15,0.8419999999999987,1
7,78,-1,14,4,0.8109999999999999,-1
7,79,1,11,13,2.433,1
7,80,-1,16,8,0.6409999999999982,-1
7,81,1,3,9,0.7910000000000039,1
7,82,1,3,10,0.8909999999999982,1
7,83,-1,1,2,5.207999999999998,-1
7,84,1,7,14,0.8620000000000019,1
7,85,1,4,15,0.6110000000000042,1
7,86,1,14,16,0.8509999999999991,-1
7,87,-1,12,9,2.153000000000006,-1
7,88,1,3,7,0.892000000000003,1
7,89,1,6,13,0.5899999999999963,1
7,90,-1,11,5,1.0020000000000024,-1
7,91,1,4,13,0.5309999999999988,1
7,92,1,9,11,1.061,1
7,93,-1,9,8,1.593,1
7,94,-1,12,4,0.8609999999999998,-1
7,95,1,3,12,0.6500000000000004,1
7,96,-1,15,12,1.4320000000000004,-1
7,97,-1,15,6,0.8109999999999999,-1
7,98,-1,14,13,0.7210000000000001,-1
7,99,-1,5,1,0.8209999999999997,-1
7,100,-1,14,5,1.882,-1
7,101,-1,11,1,0.8209999999999997,-1
7,102,-1,7,8,2.983999999999998,1
7,103,-1,11,8,1.6329999999999991,1
7,104,-1,10,4,0.9510000000000004,-1
7,105,1,11,14,1.5519999999999996,1
7,106,1,4,9,1.070999999999998,1
7,107,-1,16,9,0.8810000000000002,-1
7,108,-1,14,1,1.933,-1
7,109,1,1,3,0.2999999999999971,-1
7,110,1,2,10,0.7310000000000016,1
7,111,-1,8,4,1.6030000000000015,-1
7,112,1,15,16,1.421999999999997,-1
7,113,-1,16,13,0.9720000000000012,-1
7,114,-1,4,3,2.222999999999999,1
7,115,-1,5,9,0.9010000000000034,1
7,116,1,1,8,0.8320000000000007,1
7,117,1,2,14,0.9510000000000004,1
7,118,-1,2,15,0.3799999999999954,1
7,119,1,6,11,1.8419999999999987,1
8,1,-1,11,6,98.702,-1
8,2,1,2,15,1.983000000000004,1
8,3,-1,14,2,0.7010000000000005,-1
8,4,1,1,8,1.5820000000000007,1
8,5,1,9,5,4.286000000000001,-1
8,6,1,4,3,5.077,1
8,7,-1,16,13,2.4130000000000003,-1
8,8,1,15,16,3.3150000000000013,-1
8,9,1,4,8,1.7520000000000024,1
8,10,1,2,10,0.6110000000000042,1
8,11,-1,3,1,1.421999999999997,1
8,12,-1,14,1,1.6829999999999998,-1
8,13,-1,16,9,1.0020000000000024,-1
8,14,-1,9,4,2.9649999999999963,-1
8,15,-1,11,14,6.008000000000003,1
8,16,1,4,10,1.0009999999999977,1
8,17,-1,8,11,9.003,-1
8,18,1,7,8,2.774,1
8,19,-1,11,1,1.9930000000000003,-1
8,20,1,14,5,3.225,-1
8,21,-1,5,1,0.7509999999999994,-1
8,22,1,13,14,1.4619999999999995,1
8,23,1,6,15,0.6610000000000014,1
8,24,1,12,15,3.305,1
8,25,-1,12,3,0.6009999999999991,-1
8,26,1,4,12,0.7310000000000016,1
8,27,1,9,8,4.265999999999998,1
8,28,-1,11,9,4.486999999999995,-1
8,29,-1,13,4,0.9010000000000034,-1
8,30,-1,11,5,5.106999999999999,-1
8,31,-1,13,6,0.7209999999999965,-1
8,32,1,3,7,3.2949999999999946,1
8,33,-1,12,9,1.391999999999996,-1
8,34,-1,16,14,2.724000000000004,1
8,35,1,4,15,0.7809999999999988,1
8,36,1,7,14,0.7509999999999977,1
8,37,1,2,1,1.0309999999999988,1
8,38,1,3,10,0.6310000000000002,1
8,39,-1,9,3,2.5730000000000004,-1
8,40,-1,16,8,0.9209999999999998,-1
8,41,1,11,13,4.946999999999999,1
8,42,1,4,14,0.8820000000000014,1
8,43,1,13,15,2.744,1
8,44,1,7,11,0.9909999999999995,1
8,45,1,1,13,0.6109999999999989,1
8,46,-1,10,8,0.7310000000000016,-1
8,47,1,7,13,4.395999999999997,1
8,48,-1,16,7,0.6810000000000009,-1
8,49,1,6,10,0.9109999999999978,1
8,50,1,14,15,7.0,1
8,51,1,1,15,1.1709999999999994,1
8,52,-1,10,11,1.481999999999999,-1
8,53,-1,14,3,0.7819999999999965,-1
8,54,-1,15,9,1.0820000000000007,-1
8,55,-1,13,8,0.9320000000000022,-1
8,56,1,14,12,4.277000000000001,1
8,57,1,2,7,0.6310000000000002,1
8,58,-1,4,2,1.5919999999999987,-1
8,59,-1,13,2,0.6209999999999951,-1
8,60,1,2,16,0.6709999999999994,1
8,61,1,4,5,1.1809999999999974,1
8,62,-1,8,3,0.6709999999999994,-1
8,63,1,6,9,1.392000000000003,1
8,64,-1,5,13,5.317,1
8,65,1,12,16,1.112000000000002,-1
8,66,1,6,12,0.8010000000000002,1
8,67,1,10,16,1.632,1
8,68,-1,6,4,1.883,1
8,69,1,14,10,3.5950000000000006,-1
8,70,-1,8,6,1.032,-1
8,71,-1,12,8,1.2720000000000002,-1
8,72,1,7,15,0.6710000000000012,1
8,73,1,3,13,0.7109999999999985,1
8,74,-1,6,2,0.6509999999999998,-1
8,75,1,11,15,1.0219999999999985,1
8,76,-1,5,7,1.481999999999999,-1
8,77,1,3,15,0.5410000000000004,1
8,78,1,10,15,3.585000000000001,1
8,79,-1,16,4,0.6110000000000007,-1
8,80,1,11,12,4.095000000000002,1
8,81,-1,12,7,1.2620000000000005,-1
8,82,1,9,7,3.044000000000004,-1
8,83,1,3,11,0.9909999999999995,1
8,84,1,5,15,0.820999999999998,1
8,85,-1,14,8,0.7810000000000059,-1
8,86,-1,14,9,0.6009999999999991,-1
8,87,1,8,5,1.2020000000000053,-1
8,88,-1,10,12,0.8410000000000011,1
8,89,1,1,10,0.6009999999999991,1
8,90,1,7,10,0.7650000000000006,1
8,91,1,4,7,1.0919999999999987,1
8,92,-1,7,1,0.7510000000000048,-1
8,93,-1,15,8,0.7310000000000016,-1
8,94,1,3,16,0.5910000000000011,1
8,95,1,5,10,1.381999999999998,1
8,96,-1,16,5,0.8609999999999971,-1
8,97,1,2,3,2.814,1
8,98,-1,11,4,0.902,-1
8,99,-1,7,6,1.342,-1
8,100,-1,12,1,0.6600000000000001,-1
8,101,1,13,10,1.372,-1
8,102,1,1,16,0.7609999999999992,1
8,103,1,13,12,4.437000000000001,1
8,104,1,1,9,0.6709999999999994,1
8,105,-1,6,1,2.4029999999999987,1
8,106,-1,11,2,0.7110000000000021,-1
8,107,1,1,4,0.6310000000000002,-1
8,108,-1,5,2,0.6709999999999994,-1
8,109,-1,14,6,0.9609999999999984,-1
8,110,-1,8,2,0.6110000000000007,-1
8,111,-1,10,9,0.9909999999999995,-1
8,112,-1,16,6,0.6409999999999982,-1
8,113,-1,12,2,0.5609999999999999,-1
8,114,-1,13,9,1.3619999999999983,-1
8,115,1,11,16,1.943000000000005,1
8,116,1,3,5,0.8010000000000019,1
8,117,1,2,9,0.5710000000000051,1
8,118,1,3,6,2.533999999999999,-1
8,119,1,5,12,4.737000000000002,1
9,1,1,5,12,85.633,1
9,2,1,6,3,3.4450000000000003,1
9,3,1,2,9,1.402000000000001,1
9,4,1,3,5,1.3320000000000007,1
9,5,-1,16,11,1.7829999999999977,-1
9,6,-1,13,9,1.7929999999999993,-1
9,7,1,2,12,0.8710000000000022,1
9,8,1,6,16,1.1110000000000009,1
9,9,-1,10,9,1.2310000000000016,-1
9,10,-1,8,2,1.110999999999997,-1
9,11,1,6,14,1.6030000000000015,1
9,12,-1,5,2,0.7710000000000008,-1
9,13,1,1,4,0.7510000000000048,-1
9,14,-1,11,2,1.7930000000000064,-1
9,15,1,1,6,1.972999999999999,-1
9,16,-1,9,1,1.6730000000000018,-1
9,17,1,13,12,2.804000000000002,1
9,18,-1,16,1,0.9819999999999992,-1
9,19,-1,13,10,1.231999999999999,-1
9,20,-1,12,1,1.100999999999999,-1
9,21,1,6,7,2.0630000000000024,1
9,22,1,4,11,1.0320000000000036,1
9,23,-1,3,2,0.8910000000000001,-1
9,24,-1,16,5,1.6319999999999997,-1
9,25,-1,5,10,1.5330000000000004,1
9,26,1,3,16,1.4420000000000002,1
9,27,1,8,15,1.1819999999999995,1
9,28,1,1,7,1.3119999999999994,1
9,29,-1,4,7,0.9510000000000004,1
9,30,-1,10,7,1.4830000000000003,-1
9,31,-1,10,1,1.2010000000000003,-1
9,32,1,10,12,0.8710000000000022,1
9,33,1,8,5,1.0120000000000005,-1
9,34,1,9,14,0.6609999999999978,1
9,35,1,8,14,0.7809999999999988,1
9,36,1,5,15,2.322999999999997,1
9,37,1,3,11,0.9209999999999994,1
9,38,-1,7,9,2.4529999999999994,1
9,39,-1,12,7,0.9420000000000002,-1
9,40,1,12,11,1.0009999999999977,-1
9,41,-1,16,4,1.2110000000000056,-1
9,42,1,10,15,0.5509999999999948,1
9,43,1,3,15,0.8509999999999991,1
9,44,-1,5,7,0.6409999999999982,-1
9,45,1,11,15,1.422000000000004,1
9,46,1,2,6,2.212999999999994,1
9,47,1,3,13,0.9919999999999972,1
9,48,1,7,15,2.1129999999999995,1
9,49,-1,12,8,1.141999999999996,-1
9,50,1,6,8,0.9819999999999992,1
9,51,-1,10,14,0.5009999999999977,1
9,52,-1,4,6,0.570999999999998,-1
9,53,1,10,16,0.8610000000000042,1
9,54,1,6,12,0.9110000000000014,1
9,55,-1,16,12,1.0720000000000027,1
9,56,1,13,5,1.5330000000000013,-1
9,57,1,6,9,1.0710000000000002,1
9,58,1,3,8,1.102,1
9,59,-1,5,4,1.0820000000000007,-1
9,60,1,16,2,0.3609999999999997,-1
9,61,-1,13,2,1.152,-1
9,62,-1,4,2,1.190999999999999,-1
9,63,1,2,7,0.9609999999999984,1
9,64,-1,12,14,0.971,-1
9,65,-1,13,8,1.0009999999999994,-1
9,66,1,9,15,0.6509999999999998,1
9,67,-1,14,3,0.6510000000000016,-1
9,68,-1,11,10,1.041999999999998,1
9,69,1,1,15,0.7109999999999985,1
9,70,1,14,15,1.1610000000000014,1
9,71,1,6,10,2.023,1
9,72,-1,16,7,0.5809999999999995,-1
9,73,1,7,13,0.6410000000000018,1
9,74,-1,10,8,1.1210000000000022,-1
9,75,1,1,13,0.5609999999999999,1
9,76,-1,11,7,0.5409999999999968,-1
9,77,1,13,15,0.8409999999999975,1
9,78,-1,4,14,0.8410000000000011,1
9,79,1,13,11,1.181999999999995,-1
9,80,-1,16,8,0.6910000000000025,-1
9,81,1,3,9,2.1330000000000027,1
9,82,1,3,10,0.7610000000000028,1
9,83,1,2,1,1.411999999999999,1
9,84,-1,14,7,0.7810000000000059,-1
9,85,1,4,15,0.820999999999998,1
9,86,1,16,14,0.8509999999999991,1
9,87,-1,12,9,0.6610000000000014,-1
9,88,1,3,7,0.830999999999996,1
9,89,-1,13,6,0.5309999999999988,-1
9,90,1,11,5,0.8819999999999979,-1
9,91,-1,13,4,1.3219999999999956,-1
9,92,1,11,9,0.4209999999999994,-1
9,93,1,9,8,1.0619999999999976,1
9,94,1,4,12,1.142000000000003,1
9,95,1,3,12,2.0730000000000004,1
9,96,1,15,12,0.9909999999999995,-1
9,97,-1,15,6,1.1409999999999982,-1
9,98,-1,14,13,1.061,-1
9,99,-1,5,1,0.8809999999999998,-1
9,100,1,14,5,0.9010000000000002,-1
9,101,-1,1,11,0.9109999999999996,1
9,102,1,7,8,1.532,1
9,103,-1,11,8,0.520999999999999,1
9,104,-1,4,10,0.8710000000000004,1
9,105,-1,11,14,1.6719999999999988,1
9,106,-1,4,9,0.7710000000000008,1
9,107,-1,16,9,1.9830000000000003,-1
9,108,1,1,14,1.1920000000000002,1
9,109,-1,3,1,2.253,1
9,110,1,2,10,0.9510000000000004,1
9,111,1,8,4,1.7129999999999974,-1
9,112,-1,15,16,1.2420000000000044,-1
9,113,-1,16,13,2.382999999999996,-1
9,114,1,3,4,1.402000000000001,-1
9,115,-1,5,9,1.633000000000003,1
9,116,-1,8,1,1.7220000000000013,-1
9,117,-1,14,2,1.2120000000000033,-1
9,118,-1,15,2,1.0009999999999977,-1
9,119,-1,11,6,1.5219999999999985,-1
10,1,1,12,5,69.23,-1
10,2,1,6,3,4.987000000000002,1
10,3,-1,9,2,6.880000000000001,-1
10,4,1,3,5,7.471,1
10,5,1,11,16,6.780000000000001,1
10,6,1,13,9,8.811999999999998,-1
10,7,-1,12,2,2.393,-1
10,8,1,6,16,4.407000000000002,1
10,9,-1,10,9,4.225999999999999,-1
10,10,-1,8,2,2.472999999999999,-1
10,11,1,6,14,2.6340000000000003,1
10,12,1,2,5,3.365000000000002,1
10,13,-1,4,1,4.085999999999999,1
10,14,1,2,11,4.6569999999999965,1
10,15,-1,6,1,2.194,1
10,16,1,1,9,14.500999999999998,1
10,17,-1,12,13,4.015999999999998,-1
10,18,1,1,16,2.1739999999999995,1
10,19,1,13,10,6.378999999999998,-1
10,20,-1,12,1,2.603999999999999,-1
10,21,1,6,7,4.616,1
10,22,1,4,11,3.914999999999999,1
10,23,-1,2,3,4.417000000000002,1
10,24,-1,16,5,5.077999999999999,-1
10,25,-1,5,10,1.9319999999999984,1
10,26,1,3,16,1.2220000000000013,1
10,27,1,8,15,1.0719999999999956,1
10,28,1,1,7,1.993000000000002,1
10,29,-1,4,7,4.0660000000000025,1
10,30,1,7,10,2.173000000000002,1
10,31,1,1,10,1.631999999999998,1
10,32,1,12,10,6.019,-1
10,33,1,8,5,2.434000000000001,-1
10,34,1,9,14,1.7429999999999986,1
10,35,1,8,14,4.485999999999997,1
10,36,1,5,15,1.2710000000000008,1
10,37,1,3,11,1.631999999999998,1
10,38,1,7,9,13.189,1
10,39,1,7,12,1.1509999999999962,1
10,40,1,11,12,3.664999999999999,1
10,41,-1,16,4,3.125,-1
10,42,1,10,15,3.4750000000000014,1
10,43,1,3,15,1.933,1
10,44,1,7,5,3.3549999999999995,1
10,45,1,11,15,1.4320000000000004,1
10,46,1,2,6,1.8629999999999995,1
10,47,-1,13,3,1.6820000000000022,-1
10,48,1,7,15,1.1509999999999998,1
10,49,1,8,12,1.501999999999999,1
10,50,-1,8,6,5.2479999999999976,-1
10,51,1,10,14,4.036000000000001,1
10,52,-1,6,4,2.493000000000002,1
10,53,-1,16,10,3.884999999999998,-1
10,54,1,6,12,1.892000000000003,1
10,55,-1,16,12,3.023999999999994,1
10,56,1,5,13,3.924999999999999,1
10,57,-1,9,6,1.5530000000000008,-1
10,58,1,3,8,1.6519999999999992,1
10,59,-1,5,4,1.1720000000000006,-1
10,60,-1,16,2,1.411999999999999,-1
10,61,-1,13,2,1.0509999999999984,-1
10,62,1,2,4,1.152000000000001,1
10,63,1,2,7,0.9109999999999978,1
10,64,1,12,14,4.074999999999999,-1
10,65,-1,13,8,4.585999999999999,-1
10,66,1,9,15,2.963999999999998,1
10,67,1,3,14,1.142000000000003,1
10,68,-1,11,10,6.219000000000001,1
10,69,1,1,15,2.103000000000001,1
10,70,1,14,15,17.735000000000003,1
10,71,1,6,10,2.0020000000000024,1
10,72,-1,16,7,2.093,-1
10,73,1,7,13,3.4549999999999983,1
10,74,-1,10,8,4.286000000000001,-1
10,75,1,1,13,2.173000000000002,1
10,76,1,7,11,3.375,1
10,77,1,13,15,3.966000000000001,1
10,78,1,4,14,2.0829999999999984,1
10,79,-1,11,13,8.811999999999998,1
10,80,-1,16,8,1.1909999999999998,-1
10,81,-1,9,3,0.952,-1
10,82,1,3,10,1.4220000000000006,1
10,83,-1,1,2,2.4730000000000008,-1
10,84,1,7,14,3.2349999999999994,1
10,85,1,4,15,1.6119999999999983,1
10,86,-1,14,16,0.4600000000000008,-1
10,87,1,9,12,1.8320000000000007,1
10,88,1,3,7,1.6529999999999987,1
10,89,-1,6,13,0.3300000000000054,1
10,90,-1,5,11,2.0420000000000016,1
10,91,-1,13,4,1.2620000000000005,-1
10,92,1,9,11,3.905999999999999,1
10,93,1,8,9,4.927,-1
10,94,1,4,12,5.167000000000001,1
10,95,-1,12,3,1.782,-1
10,96,-1,15,12,1.6329999999999991,-1
10,97,-1,15,6,1.4420000000000002,-1
10,98,1,13,14,1.1110000000000009,1
10,99,1,1,5,2.1330000000000027,1
10,100,1,5,14,5.196999999999999,1
10,101,1,1,11,1.1720000000000006,1
10,102,1,7,8,2.863999999999997,1
10,103,-1,11,8,2.0230000000000032,1
10,104,1,4,10,2.583999999999996,1
10,105,-1,14,11,6.899999999999999,-1
10,106,1,4,9,0.9919999999999972,1
10,107,-1,16,9,1.1210000000000022,-1
10,108,1,1,14,0.9909999999999995,1
10,109,-1,3,1,2.8740000000000023,1
10,110,1,2,10,1.4220000000000002,1
10,111,1,4,8,1.6319999999999997,1
10,112,1,15,16,4.746,-1
10,113,-1,16,13,2.2630000000000017,-1
10,114,-1,4,3,4.176000000000002,1
10,115,-1,5,9,1.8420000000000023,1
10,116,1,1,8,0.8710000000000022,1
10,117,1,2,14,0.7409999999999997,1
10,118,-1,15,2,0.6910000000000025,-1
10,119,1,6,11,0.9919999999999972,1
11,1,1,5,12,224.182,1
11,2,-1,6,3,3.936,1
11,3,1,2,9,4.526000000000003,1
11,4,1,3,5,2.0330000000000013,1
11,5,1,11,16,4.376999999999995,1
11,6,-1,13,9,8.953000000000003,-1
11,7,1,2,12,1.1720000000000002,1
11,8,1,6,16,1.152,1
11,9,-1,10,9,1.1210000000000004,-1
11,10,-1,8,2,1.3419999999999987,-1
11,11,-1,14,6,1.1919999999999984,-1
11,12,1,2,5,1.002000000000001,1
11,13,-1,4,1,0.9310000000000008,1
11,14,-1,11,2,2.584000000000003,-1
11,15,1,1,6,2.2940000000000005,-1
11,16,-1,1,9,1.6720000000000006,1
11,17,1,13,12,2.1930000000000014,1
11,18,-1,16,1,1.392000000000003,-1
11,19,-1,10,13,1.671999999999997,1
11,20,-1,12,1,1.4720000000000013,-1
11,21,1,6,7,1.391999999999996,1
11,22,1,4,11,1.7120000000000033,1
11,23,-1,3,2,2.0120000000000005,-1
11,24,1,5,16,3.334000000000003,1
11,25,1,10,5,2.1739999999999995,-1
11,26,1,3,16,2.3730000000000047,1
11,27,1,8,15,1.4620000000000033,1
11,28,1,1,7,2.584,1
11,29,1,4,7,1.5619999999999994,1
11,30,-1,10,7,1.9920000000000009,-1
11,31,-1,10,1,1.4219999999999988,-1
11,32,1,12,10,2.013,-1
11,33,-1,5,8,1.2920000000000016,1
11,34,-1,14,9,2.7940000000000005,-1
11,35,-1,14,8,1.6829999999999998,-1
11,36,1,5,15,1.152000000000001,1
11,37,-1,11,3,1.4220000000000006,-1
11,38,-1,7,9,2.5440000000000005,1
11,39,1,7,12,1.0720000000000027,1
11,40,1,11,12,1.741999999999997,1
11,41,-1,16,4,1.080999999999996,-1
11,42,-1,15,10,4.145999999999994,-1
11,43,1,3,15,2.0730000000000004,1
11,44,-1,5,7,1.5019999999999951,-1
11,45,-1,15,11,2.814,-1
11,46,-1,6,2,1.8729999999999976,-1
11,47,1,3,13,0.8609999999999971,1
11,48,1,7,15,3.835000000000001,1
11,49,1,8,12,0.952,1
11,50,-1,8,6,1.533,-1
11,51,-1,14,10,1.7519999999999998,-1
11,52,-1,4,6,3.415000000000001,-1
11,53,-1,16,10,2.694000000000001,-1
11,54,-1,12,6,1.2910000000000004,-1
11,55,-1,16,12,1.623000000000001,1
11,56,-1,13,5,2.724,-1
11,57,-1,6,9,3.055,1
11,58,1,3,8,1.661999999999999,1
11,59,-1,5,4,1.873000000000001,-1
11,60,-1,16,2,1.0210000000000008,-1
11,61,-1,13,2,0.6210000000000022,-1
11,62,-1,4,2,1.2819999999999965,-1
11,63,1,2,7,1.152000000000001,1
11,64,1,14,12,6.689999999999998,1
11,65,1,8,13,2.823999999999998,1
11,66,-1,15,9,1.2610000000000028,-1
11,67,1,3,14,0.7809999999999988,1
11,68,-1,10,11,1.110999999999997,-1
11,69,-1,15,1,0.931999999999995,-1
11,70,1,14,15,1.9620000000000035,1
11,71,1,6,10,1.332,1
11,72,1,7,16,0.8109999999999999,1
11,73,-1,13,7,0.9719999999999996,-1
11,74,1,8,10,1.1509999999999998,1
11,75,1,1,13,0.9909999999999995,1
11,76,-1,11,7,1.0809999999999995,-1
11,77,1,13,15,0.8710000000000004,1
11,78,1,4,14,1.0010000000000012,1
11,79,1,13,11,4.126,-1
11,80,1,8,16,0.7809999999999988,1
11,81,-1,9,3,2.2929999999999997,-1
11,82,1,3,10,0.690999999999999,1
11,83,-1,1,2,1.2019999999999982,-1
11,84,-1,14,7,0.7910000000000004,-1
11,85,-1,15,4,1.1320000000000014,-1
11,86,1,14,16,5.167999999999999,-1
11,87,1,9,12,1.772999999999996,1
11,88,1,3,7,0.9309999999999974,1
11,89,1,13,6,1.5620000000000047,-1
11,90,1,5,11,0.8119999999999976,1
11,91,-1,13,4,0.8509999999999991,-1
11,92,1,9,11,0.840999999999994,1
11,93,1,9,8,1.2620000000000005,1
11,94,-1,12,4,0.9309999999999974,-1
11,95,1,3,12,0.9810000000000016,1
11,96,1,15,12,4.286000000000001,-1
11,97,1,6,15,0.8710000000000022,1
11,98,1,13,14,3.515000000000001,1
11,99,1,1,5,1.031,1
11,100,-1,14,5,2.053,-1
11,101,1,1,11,0.7909999999999995,1
11,102,1,7,8,1.4619999999999995,1
11,103,1,8,11,0.8109999999999999,-1
11,104,-1,10,4,3.1149999999999984,-1
11,105,1,11,14,2.2830000000000013,1
11,106,-1,4,9,3.154,1
11,107,-1,16,9,0.782,-1
11,108,-1,14,1,0.7010000000000005,-1
11,109,1,3,1,3.455000000000002,1
11,110,-1,10,2,0.8009999999999984,-1
11,111,1,4,8,0.7710000000000008,1
11,112,-1,15,16,3.6259999999999977,-1
11,113,1,13,16,1.0219999999999985,1
11,114,-1,3,4,0.8710000000000022,-1
11,115,1,9,5,1.4519999999999982,-1
11,116,-1,8,1,0.820999999999998,-1
11,117,1,2,14,0.8410000000000011,1
11,118,-1,15,2,0.6810000000000045,-1
11,119,-1,11,6,0.7310000000000016,-1
12,1,-1,6,11,157.82999999999998,1
12,2,-1,15,2,7.02,-1
12,3,-1,14,2,5.057000000000002,-1
12,4,1,1,8,0.6709999999999994,1
12,5,-1,9,5,4.396000000000001,-1
12,6,1,4,3,3.875,1
12,7,-1,13,16,3.1950000000000003,1
12,8,1,15,16,5.247,-1
12,9,1,4,8,2.2730000000000032,1
12,10,1,2,10,1.7819999999999965,1
12,11,1,1,3,3.656,-1
12,12,-1,1,14,1.4219999999999997,1
12,13,1,9,16,2.353,1
12,14,1,4,9,2.392999999999999,1
12,15,1,11,14,5.117999999999999,1
12,16,1,4,10,3.0440000000000005,1
12,17,1,8,11,2.3830000000000027,-1
12,18,-1,8,7,5.037000000000006,-1
12,19,1,1,11,5.326999999999998,1
12,20,1,5,14,6.208999999999996,1
12,21,-1,5,1,5.388,-1
12,22,1,13,14,0.5310000000000006,1
12,23,-1,15,6,2.6530000000000022,-1
12,24,-1,12,15,3.625000000000004,1
12,25,1,3,12,1.982999999999997,1
12,26,1,4,12,2.522999999999996,1
