participant,trial,decision,leftStimulus,rightStimulus,rt,accuracy
12,67,-1,12,5,2.3130000000000024,-1
12,68,1,2,14,2.4340000000000046,1
12,69,-1,14,3,5.408000000000001,-1
12,70,-1,10,16,4.737000000000002,1
12,71,-1,8,11,4.976999999999997,-1
12,72,1,16,14,1.051000000000002,1
12,73,-1,6,3,4.797,1
12,74,1,6,10,3.3549999999999995,1
12,75,-1,1,3,12.118,-1
12,76,1,14,9,2.472999999999999,-1
12,77,1,12,7,1.4319999999999986,-1
12,78,1,14,8,6.059000000000001,-1
12,79,1,4,8,3.4849999999999994,1
12,80,-1,8,15,7.290000000000006,1
12,81,-1,8,2,7.972000000000001,-1
12,82,1,16,7,9.944000000000004,-1
12,83,1,7,11,1.1909999999999998,1
12,84,1,5,15,1.793000000000001,1
12,85,1,9,15,7.5,1
12,86,-1,14,11,5.507999999999999,-1
12,87,1,7,9,3.4750000000000014,1
12,88,-1,9,16,5.718999999999998,1
12,89,-1,15,2,6.698999999999998,-1
12,90,-1,7,3,2.2929999999999997,-1
12,91,1,14,10,6.329000000000001,-1
12,92,1,2,16,4.907000000000004,1
12,93,-1,12,4,7.170000000000002,-1
12,94,-1,15,6,15.412000000000004,-1
12,95,1,3,4,10.314999999999998,-1
12,96,1,1,9,1.0520000000000067,1
12,97,-1,3,5,22.221999999999998,1
12,98,1,2,12,7.049999999999997,1
12,99,-1,4,11,9.764,1
12,100,1,13,10,2.6140000000000008,-1
12,101,1,1,7,8.482,1
12,102,1,4,9,4.987000000000002,1
12,103,1,6,14,1.7420000000000044,1
12,104,-1,2,3,20.97,1
12,105,1,4,15,2.192999999999998,1
12,106,1,10,7,1.7119999999999962,-1
12,107,1,1,15,13.029,1
12,108,-1,13,1,5.558,-1
12,109,-1,13,4,0.9320000000000022,-1
12,110,1,12,13,1.3520000000000003,-1
12,111,-1,15,3,9.134000000000004,-1
12,112,-1,1,12,16.482999999999997,1
12,113,-1,10,2,1.5730000000000004,-1
12,114,1,12,9,1.1110000000000042,-1
12,115,-1,11,6,2.974000000000004,-1
12,116,1,1,16,3.054000000000002,1
12,117,-1,14,1,0.6310000000000002,-1
12,118,-1,9,2,7.16,-1
12,119,-1,16,11,3.535,-1
13,1,1,4,14,8.753,1
13,2,-1,7,2,3.1839999999999997,-1
13,3,-1,5,11,3.796,1
13,4,-1,13,9,2.613999999999997,-1
13,5,-1,10,12,1.5819999999999972,1
13,6,-1,6,1,11.115999999999996,1
13,7,1,2,5,1.782999999999994,1
13,8,1,1,10,5.508000000000003,1
13,9,1,1,8,6.678999999999995,1
13,10,1,10,8,3.796,-1
13,11,-1,7,4,1.0519999999999998,-1
13,12,-1,5,4,5.6080000000000005,-1
13,13,1,16,15,4.617000000000001,1
13,14,-1,10,4,2.814000000000002,-1
13,15,1,12,15,7.300000000000001,1
13,16,-1,15,14,6.059000000000001,-1
13,17,-1,13,11,11.265999999999998,-1
13,18,-1,5,9,8.863,1
13,19,-1,16,6,1.4720000000000013,-1
13,20,1,12,14,4.015999999999998,-1
13,21,1,8,12,4.3160000000000025,1
13,22,1,2,1,21.44,1
13,23,1,11,15,2.192999999999998,1
13,24,1,7,15,7.02,1
13,25,-1,13,2,1.8120000000000047,-1
13,26,-1,10,11,0.7310000000000016,-1
13,27,-1,13,6,4.085000000000001,-1
13,28,-1,8,13,2.3129999999999957,1
13,29,1,13,16,1.392000000000003,1
13,30,-1,12,11,1.9320000000000024,-1
13,31,1,6,9,7.591000000000001,1
13,32,1,4,16,1.7529999999999997,1
13,33,-1,14,13,5.337000000000001,-1
13,34,-1,13,5,3.956,-1
13,35,1,3,9,0.2999999999999989,1
13,36,1,8,5,1.2919999999999998,-1
13,37,1,6,12,3.3850000000000016,1
13,38,1,15,10,4.035999999999998,-1
13,39,-1,11,1,3.825000000000003,-1
13,40,-1,16,3,1.5120000000000005,-1
13,41,-1,10,5,2.3739999999999988,-1
13,42,1,16,12,1.2520000000000024,1
13,43,1,13,15,2.0529999999999973,1
13,44,1,7,14,1.972999999999999,1
13,45,-1,7,8,2.463000000000001,1
13,46,1,2,6,7.079999999999998,1
13,47,-1,10,9,1.091000000000001,-1
13,48,1,6,8,6.338999999999999,1
13,49,1,16,8,0.7920000000000016,-1
13,50,1,16,5,3.956,-1
13,51,-1,9,11,1.6320000000000006,1
13,52,-1,14,5,1.9730000000000008,-1
13,53,1,3,10,5.077999999999999,1
13,54,-1,4,2,3.936,-1
13,55,-1,13,7,1.0109999999999992,-1
13,56,-1,13,3,1.3820000000000014,-1
13,57,1,3,11,1.7330000000000003,1
13,58,1,7,6,4.876999999999999,-1
13,59,1,5,7,3.3749999999999964,-1
13,60,-1,8,9,6.899999999999999,-1
13,61,-1,5,1,1.481999999999999,-1
13,62,-1,11,2,6.68,-1
13,63,-1,8,3,4.455999999999996,-1
13,64,-1,1,4,4.625999999999998,-1
13,65,-1,6,4,1.132,1
13,66,-1,12,3,4.577,-1
13,67,1,5,12,1.032,1
13,68,1,2,14,4.074999999999999,1
13,69,-1,14,3,2.5340000000000007,-1
13,70,1,10,16,1.4220000000000006,1
13,71,1,8,11,5.718,-1
13,72,-1,16,14,0.8309999999999995,1
13,73,1,6,3,2.252999999999997,1
13,74,1,6,10,1.061,1
13,75,1,3,1,6.348999999999997,1
13,76,1,9,14,2.3830000000000027,1
13,77,1,7,12,8.663000000000004,1
13,78,1,8,14,3.054000000000002,1
13,79,1,4,8,1.993000000000002,1
13,80,-1,15,8,0.8019999999999996,-1
13,81,1,2,8,0.911999999999999,1
13,82,1,7,16,0.9010000000000034,1
13,83,-1,7,11,0.2700000000000031,1
13,84,1,15,5,2.955,-1
13,85,1,9,15,2.213,1
13,86,1,11,14,1.9130000000000005,1
13,87,1,9,7,5.789,-1
13,88,-1,16,9,1.152000000000001,-1
13,89,1,2,15,1.0710000000000015,1
13,90,1,3,7,2.4929999999999986,1
13,91,1,10,14,3.2950000000000017,1
13,92,1,2,16,1.5820000000000007,1
13,93,1,12,4,6.82,-1
13,94,1,6,15,2.933999999999997,1
13,95,-1,4,3,3.6259999999999977,1
13,96,1,1,9,1.0210000000000008,1
13,97,1,3,5,1.3019999999999996,1
13,98,1,2,12,1.3320000000000007,1
13,99,-1,11,4,2.8939999999999984,-1
13,100,-1,10,13,0.509999999999998,1
13,101,-1,1,7,0.9620000000000032,1
13,102,1,4,9,1.2920000000000016,1
13,103,-1,14,6,1.0109999999999957,-1
13,104,1,2,3,1.131999999999998,1
13,105,-1,15,4,0.6509999999999962,-1
13,106,-1,7,10,2.212999999999994,1
13,107,-1,15,1,0.661,-1
13,108,1,1,13,0.5309999999999997,1
13,109,1,13,4,0.5709999999999997,-1
13,110,1,12,13,2.053,-1
13,111,1,3,15,2.3930000000000007,1
13,112,1,1,12,2.974,1
13,113,1,2,10,0.5909999999999993,1
13,114,1,12,9,0.5509999999999984,-1
13,115,1,6,11,0.8510000000000009,1
13,116,-1,16,1,1.713000000000001,-1
13,117,-1,14,1,2.654,-1
13,118,1,2,9,4.867000000000001,1
13,119,1,11,16,0.5109999999999992,1
14,1,1,4,14,22.091,1
14,2,1,2,7,6.510000000000001,1
14,3,1,11,5,9.284,-1
14,4,-1,13,9,13.69,-1
14,5,1,12,10,15.162,-1
14,6,-1,1,6,15.292000000000002,-1
14,7,-1,5,2,8.351999999999999,-1
14,8,1,10,1,11.346,-1
14,9,-1,8,1,13.168,-1
14,10,1,10,8,8.212000000000003,-1
14,11,-1,7,4,11.266,-1
14,12,-1,5,4,10.636,-1
14,13,1,15,16,6.638999999999999,-1
14,14,-1,4,10,10.394999999999996,1
14,15,1,12,15,5.758000000000003,1
14,16,1,14,15,7.651000000000003,1
14,17,-1,11,13,12.478000000000002,1
14,18,1,9,5,6.338999999999999,-1
14,19,-1,16,6,6.678999999999999,-1
14,20,-1,12,14,1.6320000000000014,-1
14,21,1,12,8,1.2010000000000003,-1
14,22,-1,1,2,10.905,-1
14,23,1,11,15,1.352000000000004,1
14,24,-1,15,7,2.6140000000000043,-1
14,25,-1,13,2,5.138000000000005,-1
14,26,1,11,10,6.473,1
14,27,-1,6,13,2.904,1
14,28,-1,8,13,2.754,1
14,29,-1,16,13,3.555,-1
14,30,-1,12,11,5.477999999999998,-1
14,31,1,6,9,2.4029999999999987,1
14,32,-1,16,4,2.453000000000003,-1
14,33,-1,13,14,0.5910000000000011,1
14,34,-1,5,13,2.0330000000000013,1
14,35,1,9,3,0.6310000000000002,-1
14,36,1,5,8,6.249000000000002,1
14,37,1,6,12,3.013999999999996,1
14,38,-1,15,10,2.263999999999996,-1
14,39,-1,1,11,1.8130000000000024,1
14,40,-1,3,16,1.452,1
14,41,1,5,10,2.274,1
14,42,1,16,12,2.624,1
14,43,-1,15,13,3.515000000000001,-1
14,44,-1,14,7,1.753,-1
14,45,-1,8,7,7.440999999999999,-1
14,46,1,2,6,0.8319999999999972,1
14,47,1,9,10,1.0509999999999984,1
14,48,-1,6,8,3.1950000000000003,1
14,49,-1,16,8,2.664000000000001,-1
14,50,-1,16,5,7.0,-1
14,51,-1,11,9,0.6510000000000034,-1
14,52,-1,14,5,2.994,-1
14,53,1,3,10,3.546,1
14,54,-1,4,2,3.325000000000003,-1
14,55,1,7,13,1.481999999999999,1
14,56,1,3,13,1.512,1
14,57,1,11,3,5.538,-1
14,58,-1,6,7,2.0730000000000004,1
14,59,1,5,7,2.4129999999999985,-1
14,60,-1,8,9,1.7929999999999993,-1
14,61,1,1,5,3.555,1
14,62,1,2,11,3.776,1
14,63,1,8,3,2.2929999999999997,-1
14,64,-1,4,1,1.022000000000002,1
14,65,1,4,6,0.8909999999999982,-1
14,66,-1,12,3,1.2719999999999985,-1
14,67,-1,12,5,0.7310000000000016,-1
14,68,-1,14,2,2.363999999999997,-1
14,69,1,3,14,0.5810000000000031,1
14,70,-1,10,16,0.331000000000003,1
14,71,-1,11,8,0.7909999999999968,1
14,72,-1,16,14,2.774000000000001,1
14,73,1,3,6,2.153000000000006,-1
14,74,1,10,6,4.596999999999994,-1
14,75,-1,3,1,3.184,1
14,76,-1,14,9,4.176,-1
14,77,-1,12,7,7.101000000000001,-1
14,78,-1,14,8,4.155999999999999,-1
14,79,1,8,4,3.1849999999999987,-1
14,80,-1,15,8,0.8919999999999995,-1
14,81,-1,8,2,4.064999999999998,-1
14,82,1,16,7,0.4009999999999962,-1
14,83,-1,7,11,5.037999999999997,1
14,84,-1,15,5,1.672000000000004,-1
14,85,1,15,9,3.5050000000000026,-1
14,86,-1,14,11,5.678000000000004,-1
14,87,1,7,9,2.214,1
14,88,1,9,16,2.0329999999999995,1
14,89,-1,15,2,1.652000000000001,-1
14,90,1,3,7,3.465,1
14,91,-1,14,10,7.721,-1
14,92,-1,16,2,5.779,-1
14,93,-1,12,4,2.253,-1
14,94,-1,6,15,0.7319999999999993,1
14,95,1,4,3,5.857999999999997,1
14,96,-1,9,1,1.6530000000000058,-1
14,97,1,3,5,0.5509999999999948,1
14,98,1,2,12,3.354999999999997,1
14,99,1,4,11,3.3740000000000023,1
14,100,-1,10,13,4.667000000000002,1
14,101,1,7,1,0.6310000000000002,-1
14,102,1,4,9,2.1430000000000007,1
14,103,-1,14,6,3.555000000000001,-1
14,104,-1,2,3,2.7940000000000005,1
14,105,-1,15,4,6.038,-1
14,106,-1,7,10,0.6109999999999971,1
14,107,1,1,15,2.6739999999999995,1
14,108,-1,13,1,0.5399999999999991,-1
14,109,-1,13,4,2.863999999999997,-1
14,110,-1,12,13,0.5410000000000039,-1
14,111,1,3,15,2.573999999999998,1
14,112,1,12,1,3.054000000000002,-1
14,113,-1,10,2,0.7309999999999999,-1
14,114,1,9,12,1.332,1
14,115,1,11,6,1.5330000000000013,-1
14,116,1,1,16,2.754,1
14,117,1,1,14,1.3319999999999972,1
14,118,-1,9,2,2.3930000000000007,-1
14,119,-1,16,11,3.014,-1
15,1,-1,4,14,28.892,1
15,2,1,7,2,18.737,-1
15,3,-1,11,5,10.555,-1
15,4,1,9,13,4.3260000000000005,1
15,5,-1,10,12,2.834000000000003,1
15,6,-1,1,6,9.184000000000005,-1
15,7,-1,5,2,12.148,-1
15,8,-1,1,10,1.4519999999999982,1
15,9,1,8,1,11.106000000000002,-1
15,10,-1,8,10,3.345000000000006,1
15,11,-1,4,7,3.2340000000000018,1
15,12,1,5,4,10.536,-1
15,13,1,16,15,17.604999999999997,1
15,14,-1,10,4,17.445,-1
15,15,-1,12,15,19.308,1
15,16,-1,15,14,8.972999999999999,-1
15,17,-1,13,11,29.161,-1
15,18,-1,9,5,9.644000000000004,-1
15,19,-1,6,16,19.628,1
15,20,-1,12,14,9.684,-1
15,21,-1,8,12,8.782999999999998,1
15,22,1,2,1,42.742,1
15,23,-1,15,11,8.652999999999999,-1
15,24,-1,7,15,12.919000000000004,1
15,25,-1,13,2,19.317,-1
15,26,1,11,10,15.903000000000002,1
15,27,1,6,13,19.729,1
15,28,-1,8,13,9.274,1
15,29,-1,13,16,8.663000000000004,1
15,30,1,11,12,23.704000000000004,1
15,31,1,9,6,43.002,-1
15,32,1,4,16,4.116,1
15,33,1,13,14,7.121000000000002,1
15,34,1,5,13,2.664000000000001,1
15,35,1,9,3,57.563,-1
15,36,-1,8,5,8.271999999999998,-1
15,37,-1,12,6,22.452,-1
15,38,-1,15,10,8.252,-1
15,39,-1,11,1,15.031,-1
15,40,-1,16,3,18.046,-1
15,41,-1,10,5,7.701,-1
15,42,1,12,16,11.336,-1
15,43,1,13,15,14.781000000000002,1
15,44,-1,14,7,7.971000000000004,-1
15,45,-1,7,8,2.513999999999996,1
15,46,1,6,2,46.177,-1
15,47,1,9,10,1.672000000000004,1
15,48,-1,8,6,11.757000000000003,-1
15,49,-1,8,16,8.661999999999999,1
15,50,1,5,16,15.252,1
15,51,1,9,11,13.229000000000005,1
15,52,1,5,14,15.151999999999994,1
15,53,-1,10,3,3.996000000000002,-1
15,54,1,2,4,33.348,1
15,55,-1,13,7,4.597000000000001,-1
15,56,1,3,13,15.081000000000005,1
15,57,-1,11,3,12.488,-1
15,58,-1,7,6,8.152,-1
15,59,1,5,7,1.1110000000000009,-1
15,60,-1,9,8,1.5919999999999987,1
15,61,1,1,5,16.162999999999997,1
15,62,-1,11,2,9.833999999999996,-1
15,63,1,3,8,10.445,1
15,64,1,1,4,35.311,-1
15,65,-1,6,4,24.456,1
15,66,-1,12,3,18.606,-1
15,67,1,12,5,24.385,-1
15,68,1,2,14,6.529000000000004,1
15,69,-1,14,3,23.824,-1
15,70,1,10,16,21.671,1
15,71,1,11,8,11.065999999999995,1
15,72,1,16,14,23.123,1
15,73,1,6,3,44.344,1
15,74,1,6,10,3.636000000000003,1
15,75,1,1,3,12.497999999999998,-1
15,76,-1,9,14,9.353000000000002,1
15,77,-1,12,7,24.325,-1
15,78,1,8,14,2.3830000000000027,1
15,79,-1,8,4,9.614,-1
15,80,-1,8,15,10.093999999999998,1
15,81,1,2,8,13.369000000000009,1
15,82,1,7,16,1.3320000000000003,1
15,83,1,7,11,17.576,1
15,84,-1,5,15,4.977,1
15,85,-1,9,15,9.733999999999996,1
15,86,-1,14,11,10.625,-1
15,87,1,9,7,6.700000000000003,-1
15,88,-1,16,9,16.284,-1
15,89,-1,15,2,10.644999999999996,-1
15,90,1,3,7,9.984000000000002,1
15,91,1,14,10,12.168,-1
15,92,1,2,16,9.704,1
15,93,-1,12,4,8.792,-1
15,94,1,6,15,13.049,1
15,95,1,4,3,27.559,1
15,96,1,9,1,10.185000000000002,-1
15,97,1,5,3,9.354,-1
15,98,-1,12,2,14.610999999999995,-1
15,99,-1,11,4,20.589,-1
15,100,1,13,10,4.456,-1
15,101,-1,7,1,19.308,-1
15,102,-1,9,4,13.169000000000004,-1
15,103,1,6,14,3.6850000000000014,1
15,104,-1,3,2,22.853,-1
15,105,1,4,15,9.324000000000002,1
15,106,1,7,10,8.661999999999999,1
15,107,-1,1,15,29.361999999999995,1
15,108,-1,13,1,1.943,-1
15,109,-1,13,4,20.71,-1
15,110,1,13,12,22.432,1
15,111,1,3,15,10.405,1
15,112,1,1,12,12.717999999999998,1
15,113,1,2,10,17.395000000000003,1
15,114,-1,9,12,2.192999999999998,1
15,115,1,11,6,22.973,-1
15,116,1,1,16,7.681000000000001,1
15,117,1,1,14,10.014,1
15,118,1,2,9,8.781999999999996,1
15,119,1,11,16,9.143,1
16,1,-1,14,4,8.523,-1
16,2,1,2,7,4.176000000000002,1
16,3,-1,5,11,4.937000000000001,1
16,4,1,9,13,11.817000000000004,1
16,5,1,10,12,6.018999999999998,1
16,6,1,1,6,27.259,-1
16,7,1,2,5,5.498000000000001,1
16,8,1,1,10,2.434000000000001,1
16,9,-1,8,1,11.466,-1
16,10,1,10,8,3.144000000000005,-1
16,11,1,4,7,7.109999999999999,1
16,12,1,4,5,8.953000000000003,1
16,13,1,15,16,6.478999999999999,-1
16,14,1,4,10,4.377,1
16,15,-1,12,15,1.923,1
16,16,1,14,15,2.071999999999999,1
16,17,-1,11,13,1.1509999999999998,1
16,18,-1,9,5,11.555999999999996,-1
16,19,-1,16,6,1.1920000000000002,-1
16,20,-1,12,14,3.4549999999999983,-1
16,21,-1,12,8,9.954,-1
16,22,1,2,1,28.431,1
16,23,-1,11,15,4.826999999999998,1
16,24,1,7,15,3.2349999999999994,1
16,25,1,2,13,4.0760000000000005,1
16,26,1,10,11,3.054000000000002,-1
16,27,-1,13,6,8.082,-1
16,28,-1,13,8,5.677999999999997,-1
16,29,1,16,13,3.686,-1
16,30,-1,11,12,4.796999999999997,1
16,31,-1,9,6,12.168,-1
16,32,-1,16,4,15.182,-1
16,33,1,13,14,11.125999999999998,1
16,34,-1,13,5,6.559999999999995,-1
16,35,-1,9,3,5.038000000000004,-1
16,36,-1,8,5,4.587,-1
16,37,1,6,12,12.148,1
16,38,1,15,10,10.384999999999998,-1
16,39,-1,11,1,8.110999999999997,-1
16,40,-1,16,3,8.402000000000001,-1
16,41,1,5,10,8.102000000000004,1
16,42,-1,12,16,5.678000000000004,-1
16,43,-1,13,15,5.2780000000000005,1
16,44,1,14,7,7.962,-1
16,45,-1,7,8,8.642000000000003,1
16,46,-1,6,2,23.483,-1
16,47,1,9,10,2.9350000000000023,1
16,48,1,6,8,6.640000000000001,1
16,49,1,16,8,1.452,-1
16,50,1,5,16,0.9920000000000008,1
16,51,-1,9,11,0.7910000000000004,1
16,52,1,5,14,9.033,1
16,53,-1,10,3,8.863,-1
16,54,1,2,4,24.015,1
16,55,-1,13,7,10.644999999999996,-1
16,56,1,3,13,10.545000000000002,1
16,57,1,3,11,11.897000000000002,1
16,58,-1,7,6,3.915999999999997,-1
16,59,-1,5,7,6.179000000000002,-1
16,60,-1,9,8,4.697000000000003,1
16,61,-1,5,1,11.046,-1
16,62,1,2,11,3.495,1
16,63,-1,8,3,6.62,-1
16,64,1,1,4,17.024,-1
16,65,-1,4,6,10.886000000000005,-1
16,66,-1,3,12,1.091000000000001,1
16,67,1,5,12,3.575000000000003,1
16,68,-1,14,2,4.697000000000003,-1
16,69,-1,14,3,7.331000000000003,-1
16,70,-1,16,10,6.308999999999999,-1
16,71,-1,11,8,7.580999999999999,1
16,72,-1,16,14,6.719000000000001,1
16,73,1,6,3,22.882,1
16,74,1,6,10,4.376000000000005,1
16,75,-1,3,1,8.241999999999997,1
16,76,-1,14,9,5.268,-1
16,77,1,7,12,6.459,1
16,78,-1,14,8,4.256,-1
16,79,1,4,8,4.727,1
16,80,1,8,15,7.200000000000003,1
16,81,-1,8,2,1.0309999999999988,-1
16,82,1,16,7,8.972999999999999,-1
16,83,1,11,7,3.575000000000003,-1
16,84,1,5,15,4.456000000000003,1
16,85,1,15,9,5.268000000000001,-1
16,86,-1,14,11,4.165999999999997,-1
16,87,-1,7,9,3.055,1
16,88,1,9,16,3.0740000000000007,1
16,89,1,2,15,8.411999999999999,1
16,90,-1,7,3,3.014,-1
16,91,-1,10,14,5.838000000000001,1
16,92,-1,16,2,5.077999999999996,-1
16,93,-1,12,4,3.936,-1
16,94,-1,15,6,0.9110000000000014,-1
16,95,1,3,4,21.261,-1
16,96,1,1,9,7.4,1
16,97,1,3,5,10.936,1
16,98,1,2,12,9.773999999999996,1
16,99,-1,11,4,8.942999999999998,-1
16,100,-1,13,10,6.990000000000002,-1
16,101,1,1,7,6.780000000000001,1
16,102,1,4,9,8.442,1
16,103,-1,14,6,1.5520000000000005,-1
16,104,-1,3,2,27.729,-1
16,105,-1,15,4,8.201999999999998,-1
16,106,-1,10,7,1.4320000000000022,-1
16,107,1,1,15,3.715999999999994,1
16,108,1,1,13,3.5450000000000017,1
16,109,1,4,13,3.424999999999997,1
16,110,-1,12,13,1.512,-1
16,111,1,3,15,0.971,1
16,112,1,1,12,2.454,1
16,113,1,2,10,4.276999999999999,1
16,114,1,9,12,6.139000000000001,1
16,115,1,6,11,1.4220000000000006,1
16,116,-1,16,1,2.3640000000000008,-1
16,117,-1,14,1,8.812999999999995,-1
16,118,-1,9,2,5.978999999999999,-1
16,119,1,16,11,1.952999999999996,-1
17,1,-1,4,14,4.826999999999998,1
17,2,-1,7,2,22.913,-1
17,3,1,5,11,9.103,1
17,4,-1,9,13,16.913999999999998,1
17,5,1,10,12,49.992,1
17,6,-1,6,1,48.8,1
17,7,1,2,5,10.884999999999998,1
17,8,1,1,10,19.198,1
17,9,1,8,1,27.85,-1
17,10,1,8,10,43.042,1
17,11,-1,7,4,30.103,-1
17,12,-1,5,4,14.11,-1
17,13,1,15,16,42.481,-1
17,14,-1,10,4,45.846,-1
17,15,-1,15,12,14.991,-1
17,16,1,15,14,40.097,-1
17,17,1,13,11,41.209,-1
17,18,1,9,5,5.838000000000001,-1
17,19,1,6,16,12.889,1
17,20,1,12,14,33.338,-1
17,21,1,8,12,66.686,1
17,22,-1,1,2,54.809,-1
17,23,1,15,11,26.929,-1
17,24,-1,7,15,17.055,1
17,25,-1,13,2,28.901,-1
17,26,1,11,10,14.551000000000002,1
17,27,1,6,13,18.306,1
17,28,-1,13,8,50.873000000000005,-1
17,29,1,13,16,13.670000000000002,1
17,30,-1,12,11,38.726,-1
17,31,1,6,9,50.994,1
17,32,-1,16,4,20.109,-1
17,33,-1,13,14,37.364,1
17,34,1,5,13,49.14,1
17,35,1,9,3,62.11,-1
17,36,-1,5,8,39.436,1
17,37,1,6,12,68.57900000000001,1
17,38,1,10,15,16.664,1
17,39,1,1,11,40.318000000000005,1
17,40,1,3,16,31.746,1
17,41,1,10,5,34.58,-1
17,42,1,12,16,31.926,-1
17,43,-1,15,13,30.804,-1
17,44,1,14,7,10.585,-1
17,45,-1,8,7,42.461,-1
17,46,1,2,6,61.378,1
17,47,1,9,10,9.894000000000004,1
17,48,-1,8,6,20.7,-1
17,49,-1,16,8,22.111,-1
17,50,-1,5,16,55.149,1
17,51,-1,11,9,23.394,-1
17,52,-1,5,14,21.531,1
17,53,1,3,10,11.516999999999996,1
17,54,-1,4,2,22.852999999999994,-1
17,55,1,7,13,27.37,1
17,56,-1,13,3,23.774,-1
17,57,1,3,11,35.241,1
17,58,1,6,7,35.511,1
17,59,1,7,5,82.048,1
17,60,-1,9,8,97.36,1
17,61,-1,5,1,16.393,-1
17,62,-1,11,2,17.525,-1
17,63,-1,8,3,48.299,-1
17,64,-1,4,1,15.482000000000006,1
17,65,1,4,6,32.476,-1
17,66,-1,12,3,3.8760000000000048,-1
17,67,-1,5,12,26.077,1
17,68,1,2,14,14.05,1
17,69,1,3,14,7.029999999999998,1
17,70,1,10,16,11.366,1
17,71,-1,11,8,23.364000000000004,1
17,72,1,14,16,2.994,-1
17,73,1,3,6,33.077,-1
17,74,-1,10,6,12.298000000000002,-1
17,75,-1,3,1,46.036,1
17,76,-1,9,14,19.688,1
17,77,-1,7,12,2.894,1
17,78,-1,8,14,6.519,1
17,79,-1,4,8,10.065,1
17,80,1,8,15,4.646000000000001,1
17,81,1,2,8,8.271999999999998,1
17,82,1,7,16,24.935,1
17,83,1,7,11,18.056,1
17,84,1,15,5,13.86,-1
17,85,1,9,15,10.656,1
17,86,1,14,11,15.412,-1
17,87,-1,7,9,11.967,1
17,88,1,9,16,1.7330000000000003,1
17,89,1,2,15,8.622,1
17,90,-1,7,3,12.098,-1
17,91,-1,14,10,14.03,-1
17,92,-1,16,2,17.645,-1
17,93,-1,12,4,7.151000000000003,-1
17,94,-1,15,6,13.709000000000003,-1
17,95,1,3,4,26.438,-1
17,96,-1,9,1,17.936,-1
17,97,-1,5,3,13.849999999999994,-1
17,98,-1,12,2,17.314999999999998,-1
17,99,-1,11,4,8.522,-1
17,100,-1,10,13,77.481,1
17,101,-1,7,1,25.807,-1
17,102,-1,4,9,13.73,1
17,103,-1,14,6,2.875,-1
17,104,1,2,3,48.43,1
17,105,-1,15,4,3.805,-1
17,106,1,10,7,1.761999999999999,-1
17,107,1,1,15,8.882000000000001,1
17,108,1,1,13,9.844,1
17,109,1,4,13,3.714999999999996,1
17,110,-1,13,12,17.481,1
17,111,1,15,3,18.307,-1
17,112,-1,12,1,31.155,-1
17,113,1,2,10,31.165,1
17,114,1,9,12,7.621000000000002,1
17,115,1,6,11,26.478,1
17,116,-1,16,1,14.060000000000002,-1
17,117,1,1,14,14.991,1
17,118,1,2,9,48.58,1
17,119,-1,16,11,8.622,-1
18,1,1,14,4,18.546,-1
18,2,1,2,7,37.293000000000006,1
18,3,-1,5,11,1.972999999999999,1
18,4,1,13,9,24.485,-1
18,5,1,12,10,3.5850000000000004,-1
18,6,1,6,1,28.341,1
18,7,1,2,5,13.65,1
18,8,1,1,10,23.212999999999997,1
18,9,1,1,8,12.618,1
18,10,-1,8,10,21.23,1
18,11,-1,7,4,7.841000000000001,-1
18,12,1,5,4,3.625,-1
18,13,-1,16,15,3.4350000000000005,1
18,14,-1,10,4,17.906000000000002,-1
18,15,1,15,12,10.304000000000002,-1
18,16,-1,15,14,4.936999999999998,-1
18,17,1,11,13,13.159,1
18,18,-1,5,9,14.409999999999998,1
18,19,-1,6,16,5.908000000000001,1
18,20,-1,12,14,1.5320000000000036,-1
18,21,-1,8,12,1.402000000000001,1
18,22,-1,2,1,4.155999999999999,1
18,23,1,11,15,0.8709999999999951,1
18,24,1,7,15,1.191999999999993,1
18,25,-1,2,13,0.6910000000000025,1
18,26,-1,10,11,0.5499999999999972,-1
18,27,1,6,13,2.213999999999998,1
18,28,1,13,8,2.5729999999999933,-1
18,29,-1,16,13,0.8510000000000062,-1
18,30,1,12,11,3.956000000000003,-1
18,31,-1,9,6,2.153,-1
18,32,-1,16,4,4.987000000000001,-1
18,33,-1,13,14,11.927,1
18,34,1,5,13,2.1529999999999987,1
18,35,-1,3,9,18.586,1
18,36,1,5,8,3.695999999999998,1
18,37,-1,12,6,4.666000000000004,-1
18,38,-1,10,15,1.2120000000000033,1
18,39,-1,11,1,9.043,-1
18,40,1,3,16,3.494999999999999,1
18,41,-1,5,10,8.211999999999998,1
18,42,-1,16,12,8.703,1
18,43,1,13,15,7.440999999999999,1
18,44,-1,14,7,3.714999999999996,-1
18,45,-1,7,8,6.018999999999998,1
18,46,1,2,6,6.990000000000002,1
18,47,-1,10,9,1.4519999999999982,-1
18,48,-1,8,6,6.92,-1
18,49,-1,8,16,1.5120000000000005,1
18,50,1,16,5,0.6699999999999999,-1
18,51,1,9,11,0.4109999999999996,1
18,52,-1,5,14,1.1319999999999997,1
18,53,-1,3,10,0.4110000000000013,1
18,54,-1,4,2,0.2800000000000011,-1
18,55,-1,7,13,0.4809999999999981,1
18,56,-1,3,13,0.3109999999999999,1
18,57,1,11,3,0.3909999999999982,-1
18,58,-1,7,6,6.007999999999999,-1
18,59,-1,5,7,12.698000000000004,-1
18,60,-1,8,9,0.7109999999999985,-1
18,61,-1,5,1,4.356999999999999,-1
