participant,condition,adviceThresholdPercent,presentationPosition,trial,advice,truth,pLeft,pRight,decision,confidence,accuracy,rt
26,6,100,5,11,0,0,0.79159,0.64521,0,2,1,0.859375
26,6,100,5,12,0,1,0.44018,0.86159,0,2,0,0.9335938
26,6,100,5,13,0,1,0.22014,0.81672,1,2,1,0.9804688
26,6,100,5,14,0,1,0.029785,0.48981,1,2,1,0.890625
26,6,100,5,15,0,1,0.36349,0.64423,1,2,1,0.8710938
26,6,100,5,16,0,0,0.9335,0.85329,0,2,1,0.9921875
26,6,100,5,17,0,0,0.67928,0.22491,0,2,1,0.8789063
26,6,100,5,18,0,1,0.029197,0.80335,0,2,0,0.4335938
26,6,100,5,19,0,0,0.66935,0.3729,1,2,0,13.14063
26,6,100,5,20,0,1,0.251,0.43944,0,2,0,0.671875
26,6,100,5,21,0,0,0.73678,0.33121,0,2,1,2.132813
26,6,100,5,22,0,1,0.039181,0.4094,0,2,0,1.070313
26,6,100,5,23,0,0,0.83228,0.7432,0,2,1,2.824219
26,6,100,5,24,0,1,0.028497,0.10674,0,2,0,1.148438
26,6,100,5,25,0,1,0.56002,0.92305,1,2,1,1.03125
26,6,100,5,26,0,0,0.97145,0.084889,0,2,1,1.914063
26,6,100,5,27,0,1,0.48923,0.98279,0,2,0,1.320313
26,6,100,5,28,0,0,0.70371,0.48919,1,2,0,1.199219
26,6,100,5,29,0,0,0.95949,0.22841,0,2,1,0.9023438
26,6,100,5,30,0,0,0.64525,0.21729,0,2,1,4.257813
26,6,100,5,31,0,1,0.75583,0.91305,1,2,1,3.574219
26,6,100,5,32,0,1,0.28285,0.59022,0,2,0,1.050781
26,6,100,5,33,0,1,0.23655,0.86176,0,2,0,2.222656
26,6,100,5,34,0,0,0.93843,0.74058,1,2,0,0.8710938
26,6,100,5,35,0,1,0.028653,0.41364,0,2,0,0.6601563
26,6,100,5,36,0,0,0.61993,0.046462,0,2,1,1.042969
26,6,100,5,37,0,0,0.94056,0.55208,0,2,1,1.414063
26,6,100,5,38,0,1,0.30149,0.65037,0,2,0,1.070313
26,6,100,5,39,0,0,0.52966,0.23681,1,2,0,1.101563
26,6,100,5,40,0,1,0.67693,0.84723,0,2,0,1.011719
26,6,100,5,41,0,0,0.76049,0.21088,0,2,1,1.59375
26,6,100,5,42,0,1,0.68236,0.90223,0,2,0,1.015625
26,6,100,5,43,0,1,0.60363,0.96809,1,2,1,2.515625
26,6,100,5,44,0,1,0.21576,0.6106,0,2,0,0.859375
26,6,100,5,45,0,1,0.20654,0.70036,1,2,1,0.8515625
26,6,100,5,46,0,1,0.6685,0.75537,0,2,0,1.726563
26,6,100,5,47,0,0,0.78632,0.17971,0,2,1,0.9101563
26,6,100,5,48,0,0,0.80077,0.46271,1,2,0,1.324219
26,6,100,5,49,0,0,0.43014,0.32051,0,2,1,0.9414063
26,6,100,5,50,0,0,0.73585,0.10593,0,2,1,0.9296875
27,1,50,2,1,-1,0,0.97369,0.20891,0,3,1,2.078125
27,1,50,2,2,1,0,0.39857,0.30958,1,3,0,1.085938
27,1,50,2,3,1,1,0.092723,0.99592,1,3,1,1.210938
27,1,50,2,4,1,1,0.10166,0.51511,1,3,1,2.46875
27,1,50,2,5,-1,1,0.54591,0.5627,0,3,0,1.039063
27,1,50,2,6,-1,0,0.85698,0.73256,0,2,1,1.210938
27,1,50,2,7,-1,1,0.51152,0.85572,0,2,0,1.15625
27,1,50,2,8,-1,0,0.77962,0.35241,0,2,1,2.15625
27,1,50,2,9,-1,0,0.96023,0.2925,0,2,1,1.03125
27,1,50,2,10,1,1,0.23174,0.7382,1,2,1,1.882813
27,1,50,2,11,1,0,0.21272,0.0231,1,3,0,1.0
27,1,50,2,12,-1,1,0.57574,0.83418,0,2,0,0.859375
27,1,50,2,13,-1,1,0.83723,0.9504,0,2,0,1.085938
27,1,50,2,14,1,1,0.14442,0.64751,1,2,1,1.507813
27,1,50,2,15,-1,0,0.73802,0.49949,0,2,1,2.117188
27,1,50,2,16,1,0,0.42275,0.072069,1,2,0,1.476563
27,1,50,2,17,-1,0,0.61637,0.45863,0,2,1,0.953125
27,1,50,2,18,1,1,0.056314,0.56973,1,2,1,3.976563
27,1,50,2,19,1,1,0.22242,0.3809,1,2,1,1.226563
27,1,50,2,20,-1,1,0.64183,0.85663,0,2,0,1.179688
27,1,50,2,21,1,1,0.47793,0.8434,1,2,1,1.296875
27,1,50,2,22,-1,0,0.82033,0.24749,1,1,0,2.210938
27,1,50,2,23,-1,0,0.51473,0.34257,0,2,1,3.023438
27,1,50,2,24,1,1,0.040977,0.82517,1,2,1,0.9921875
27,1,50,2,25,1,0,0.24228,0.072054,1,2,0,1.039063
27,1,50,2,26,-1,1,0.8935,0.90182,0,2,0,1.828125
27,1,50,2,27,-1,0,0.8361,0.1472,0,2,1,2.679688
27,1,50,2,28,1,1,0.36216,0.7705,1,2,1,1.40625
27,1,50,2,29,1,1,0.27176,0.32216,1,2,1,1.046875
27,1,50,2,30,1,0,0.27711,0.16211,1,2,0,1.0
27,1,50,2,31,1,1,0.40933,0.60226,1,2,1,1.164063
27,1,50,2,32,1,1,0.03831,0.50573,1,2,1,3.632813
27,1,50,2,33,-1,0,0.63502,0.61374,0,2,1,1.476563
27,1,50,2,34,-1,1,0.50287,0.56133,0,2,0,1.484375
27,1,50,2,35,1,0,0.35958,0.1542,1,2,0,0.953125
27,1,50,2,36,1,1,0.358,0.70773,1,2,1,1.101563
27,1,50,2,37,1,1,0.38,0.54836,1,2,1,1.085938
27,1,50,2,38,1,0,0.2664,0.17403,1,2,0,1.078125
27,1,50,2,39,-1,1,0.79978,0.90195,0,2,0,1.046875
27,1,50,2,40,-1,0,0.68257,0.18938,0,2,1,1.257813
27,1,50,2,41,-1,0,0.79176,0.25035,0,2,1,1.3125
27,1,50,2,42,-1,0,0.96017,0.93792,0,2,1,17.36719
27,1,50,2,43,-1,0,0.77184,0.63425,0,2,1,1.851563
27,1,50,2,44,-1,1,0.71916,0.78356,0,2,0,1.46875
27,1,50,2,45,-1,0,0.83395,0.19709,0,2,1,1.257813
27,1,50,2,46,-1,0,0.71582,0.33114,0,2,1,1.382813
27,1,50,2,47,-1,0,0.83363,0.56839,0,2,1,1.859375
27,1,50,2,48,1,1,0.23777,0.35075,1,2,1,2.0625
27,1,50,2,49,-1,0,0.6552,0.45418,0,2,1,2.046875
27,1,50,2,50,1,1,0.34048,0.82185,1,2,1,2.15625
27,2,60,3,1,0,1,0.58482,0.95869,0,1,0,2.46875
27,2,60,3,2,1,1,0.17857,0.33211,1,2,1,0.9765625
27,2,60,3,3,1,0,0.39419,0.097916,1,2,0,1.007813
27,2,60,3,4,-1,0,0.9594,0.52225,0,2,1,1.03125
27,2,60,3,5,0,0,0.50453,0.30607,1,1,0,2.117188
27,2,60,3,6,-1,0,0.81295,0.3492,0,2,1,2.53125
27,2,60,3,7,1,1,0.067872,0.40409,1,2,1,1.09375
27,2,60,3,8,-1,0,0.67949,0.5815,0,2,1,1.070313
27,2,60,3,9,-1,0,0.96944,0.20402,0,2,1,1.085938
27,2,60,3,10,1,0,0.17251,0.10033,1,3,0,1.773438
27,2,60,3,11,0,1,0.52344,0.93047,0,1,0,1.648438
27,2,60,3,12,1,1,0.11074,0.46452,1,2,1,1.234375
27,2,60,3,13,1,1,0.34768,0.38117,1,2,1,1.140625
27,2,60,3,14,0,1,0.57796,0.69691,1,1,1,1.320313
27,2,60,3,15,-1,0,0.89453,0.63633,0,3,1,1.109375
27,2,60,3,16,-1,1,0.80972,0.94821,0,3,0,1.007813
27,2,60,3,17,-1,0,0.99053,0.02637,0,3,1,0.9921875
27,2,60,3,18,1,1,0.17535,0.52368,1,3,1,1.03125
27,2,60,3,19,1,1,0.052395,0.27392,1,3,1,1.023438
27,2,60,3,20,-1,0,0.84351,0.05797,0,3,1,1.085938
27,2,60,3,21,0,1,0.48124,0.97797,1,1,1,2.070313
27,2,60,3,22,0,0,0.48727,0.040272,1,1,0,0.859375
27,2,60,3,23,0,0,0.46829,0.27486,1,1,0,1.382813
27,2,60,3,24,1,1,0.11072,0.8269,1,3,1,1.039063
27,2,60,3,25,1,1,0.17306,0.2697,1,3,1,1.03125
27,2,60,3,26,-1,0,0.90543,0.8771,0,3,1,1.078125
27,2,60,3,27,1,1,0.0031789,0.6723,1,3,1,0.625
27,2,60,3,28,0,1,0.53869,0.86924,1,1,1,1.703125
27,2,60,3,29,1,1,0.26998,0.39906,1,3,1,1.59375
27,2,60,3,30,-1,0,0.9203,0.55279,0,3,1,1.0625
27,2,60,3,31,1,1,0.30525,0.61723,1,3,1,0.9765625
27,2,60,3,32,1,1,0.1596,0.43148,1,3,1,1.054688
27,2,60,3,33,1,1,0.26544,0.39518,1,3,1,0.640625
27,2,60,3,34,-1,0,0.78646,0.098793,0,3,1,0.9765625
27,2,60,3,35,1,1,0.016711,0.37001,1,3,1,1.421875
27,2,60,3,36,1,1,0.17523,0.53658,1,3,1,0.890625
27,2,60,3,37,0,0,0.52848,0.2209,1,1,0,4.890625
27,2,60,3,38,1,1,0.17736,0.51618,1,3,1,1.117188
27,2,60,3,39,0,1,0.57127,0.64965,0,1,0,1.367188
27,2,60,3,40,-1,0,0.81346,0.25809,0,3,1,0.9453125
27,2,60,3,41,1,1,0.26848,0.89884,1,3,1,0.875
27,2,60,3,42,0,1,0.53237,0.68519,1,1,1,1.328125
27,2,60,3,43,-1,0,0.9345,0.22608,0,3,1,1.039063
27,2,60,3,44,-1,0,0.7589,0.18457,0,3,1,0.96875
27,2,60,3,45,1,0,0.24739,0.046788,1,4,0,0.921875
27,2,60,3,46,1,1,0.19993,0.65907,1,3,1,1.03125
27,2,60,3,47,1,1,0.00095485,0.54584,1,4,1,0.9765625
27,2,60,3,48,-1,1,0.93735,0.96105,0,4,0,0.671875
27,2,60,3,49,0,0,0.42462,0.29895,1,1,0,1.351563
27,2,60,3,50,0,0,0.59407,0.43276,0,1,1,1.84375
27,3,70,4,1,0,0,0.60105,0.42084,1,1,0,2.09375
27,3,70,4,2,1,1,0.13126,0.67869,1,3,1,0.953125
27,3,70,4,3,-1,0,0.98269,0.72488,0,3,1,1.054688
27,3,70,4,4,0,0,0.42678,0.23034,0,1,1,3.960938
27,3,70,4,5,0,1,0.62732,0.89495,0,1,0,1.226563
27,3,70,4,6,-1,0,0.95274,0.76323,0,3,1,1.140625
27,3,70,4,7,0,0,0.42142,0.38129,0,1,1,3.570313
27,3,70,4,8,0,0,0.59696,0.38733,1,1,0,1.203125
27,3,70,4,9,1,1,0.17245,0.18443,1,4,1,1.070313
27,3,70,4,10,0,0,0.44691,0.23382,0,1,1,2.085938
27,3,70,4,11,1,0,0.14237,0.095881,1,4,0,0.78125
27,3,70,4,12,0,1,0.56278,0.61125,1,1,1,1.398438
27,3,70,4,13,-1,0,0.81903,0.14847,0,4,1,0.8515625
27,3,70,4,14,0,0,0.62442,0.30008,1,1,0,1.34375
27,3,70,4,15,1,1,0.039311,0.60527,1,4,1,0.9765625
27,3,70,4,16,-1,0,0.94372,0.015838,0,4,1,0.9140625
27,3,70,4,17,1,0,0.088782,0.038489,1,4,0,0.8984375
27,3,70,4,18,0,1,0.44104,0.68219,0,1,0,2.492188
27,3,70,4,19,0,0,0.64269,0.3294,1,1,0,1.382813
27,3,70,4,20,0,0,0.54707,0.092253,0,1,1,1.054688
27,3,70,4,21,-1,0,0.92138,0.39087,0,4,1,0.890625
27,3,70,4,22,0,1,0.33454,0.46683,0,1,0,1.953125
27,3,70,4,23,0,1,0.43851,0.91416,1,1,1,0.984375
27,3,70,4,24,0,1,0.56496,0.712,1,1,1,0.828125
27,3,70,4,25,-1,0,0.98169,0.1093,0,4,1,0.90625
27,3,70,4,26,1,1,0.24054,0.97992,1,4,1,1.132813
27,3,70,4,27,-1,0,0.76421,0.28743,0,4,1,1.671875
27,3,70,4,28,1,1,0.21524,0.8406,1,4,1,1.015625
27,3,70,4,29,0,1,0.40426,0.59024,0,1,0,1.742188
27,3,70,4,30,-1,0,0.97153,0.96675,0,4,1,0.984375
27,3,70,4,31,0,0,0.60394,0.58926,0,1,1,2.414063
27,3,70,4,32,0,0,0.62686,0.20812,1,1,0,2.242188
27,3,70,4,33,0,0,0.31029,0.048666,1,1,0,2.15625
27,3,70,4,34,-1,0,0.87622,0.083521,0,4,1,0.921875
27,3,70,4,35,1,1,0.26736,0.3682,1,4,1,1.015625
27,3,70,4,36,0,0,0.39431,0.38393,0,1,1,1.78125
27,3,70,4,37,-1,0,0.87534,0.20561,0,4,1,1.015625
27,3,70,4,38,0,1,0.32047,0.5654,1,1,1,1.515625
27,3,70,4,39,-1,0,0.72117,0.28607,0,1,1,0.8828125
27,3,70,4,40,0,0,0.55066,0.36053,0,1,1,2.507813
27,3,70,4,41,0,0,0.58172,0.023477,1,1,0,1.28125
27,3,70,4,42,0,0,0.52938,0.47021,0,1,1,2.1875
27,3,70,4,43,0,1,0.56022,0.72706,1,1,1,2.820313
27,3,70,4,44,-1,0,0.94117,0.63337,0,4,1,0.953125
27,3,70,4,45,-1,0,0.77298,0.72558,0,4,1,1.171875
27,3,70,4,46,-1,0,0.71379,0.10197,0,4,1,1.460938
27,3,70,4,47,0,1,0.33651,0.49225,0,1,0,2.648438
27,3,70,4,48,-1,0,0.77738,0.015612,0,4,1,1.132813
27,3,70,4,49,0,0,0.68376,0.4988,1,1,0,2.117188
27,3,70,4,50,-1,0,0.92306,0.8207,0,4,1,1.109375
27,4,80,1,1,1,1,0.11852,0.70669,1,3,1,11.73438
27,4,80,1,2,0,1,0.57439,0.88613,0,1,0,5.226563
27,4,80,1,3,1,1,0.18365,0.58605,1,2,1,5.492188
27,4,80,1,4,1,1,0.16634,0.414,1,2,1,3.96875
27,4,80,1,5,1,0,0.1255,0.1172,1,2,0,2.429688
27,4,80,1,6,0,0,0.4958,0.03935,0,1,1,4.679688
27,4,80,1,7,0,0,0.75626,0.21095,1,1,0,3.867188
27,4,80,1,8,0,0,0.6152,0.37764,0,1,1,2.140625
27,4,80,1,9,0,0,0.70467,0.60196,0,1,1,2.085938
27,4,80,1,10,1,1,0.11119,0.98201,1,2,1,4.125
27,4,80,1,11,-1,0,0.91594,0.24297,0,1,1,6.429688
27,4,80,1,12,0,0,0.72026,0.19193,0,1,1,2.015625
27,4,80,1,13,-1,0,0.85474,0.7871,0,2,1,5.203125
27,4,80,1,14,-1,0,0.85921,0.017183,0,2,1,1.710938
27,4,80,1,15,0,1,0.5595,0.93483,0,2,0,1.9375
27,4,80,1,16,0,1,0.38072,0.82088,0,1,0,2.3125
27,4,80,1,17,0,1,0.64716,0.86768,0,1,0,5.507813
27,4,80,1,18,-1,0,0.96347,0.61631,0,2,1,1.734375
27,4,80,1,19,0,1,0.34958,0.81199,1,1,1,11.82813
27,4,80,1,20,0,1,0.50762,0.61081,1,1,1,11.73438
27,4,80,1,21,0,1,0.25076,0.83574,1,1,1,10.28906
27,4,80,1,22,0,1,0.60048,0.76155,1,1,1,1.796875
27,4,80,1,23,0,1,0.23096,0.7824,1,1,1,1.492188
27,4,80,1,24,-1,0,0.95834,0.36553,0,2,1,1.976563
27,4,80,1,25,0,1,0.24309,0.61475,1,1,1,3.195313
27,4,80,1,26,0,0,0.31755,0.0030058,1,1,0,2.710938
27,4,80,1,27,0,0,0.67767,0.18038,0,1,1,2.023438
27,4,80,1,28,0,0,0.77731,0.34614,0,1,1,1.78125
27,4,80,1,29,1,1,0.18796,0.79134,1,2,1,1.179688
27,4,80,1,30,1,1,0.085878,0.1254,1,2,1,1.132813
27,4,80,1,31,1,1,0.0094547,0.89831,1,2,1,1.195313
27,4,80,1,32,0,1,0.31971,0.83708,0,2,0,1.765625
27,4,80,1,33,0,0,0.52284,0.24758,1,1,0,2.882813
27,4,80,1,34,-1,0,0.80922,0.58506,0,2,1,1.382813
27,4,80,1,35,0,0,0.74477,0.69775,1,1,0,2.9375
27,4,80,1,36,0,0,0.39621,0.19315,0,1,1,3.367188
27,4,80,1,37,-1,0,0.89618,0.32907,0,3,1,2.492188
27,4,80,1,38,0,0,0.2184,0.063382,0,1,1,3.5
27,4,80,1,39,1,1,0.14015,0.41104,1,3,1,1.109375
27,4,80,1,40,-1,1,0.88747,0.93848,0,3,0,1.085938
27,4,80,1,41,0,1,0.5037,0.78719,0,1,0,1.984375
27,4,80,1,42,0,1,0.38135,0.87354,1,1,1,2.578125
27,4,80,1,43,0,1,0.25626,0.42567,1,1,1,1.671875
27,4,80,1,44,0,0,0.74406,0.063032,1,1,0,2.023438
27,4,80,1,45,0,1,0.33531,0.76612,0,1,0,2.203125
27,4,80,1,46,1,1,0.042015,0.073585,1,3,1,0.96875
27,4,80,1,47,0,1,0.54541,0.8253,0,1,0,4.304688
27,4,80,1,48,0,0,0.79165,0.4389,1,1,0,2.445313
27,4,80,1,49,-1,0,0.91329,0.89822,0,3,1,6.265625
27,4,80,1,50,0,0,0.77706,0.57848,1,1,0,1.546875
27,5,90,5,1,0,1,0.31541,0.73066,0,1,0,3.570313
27,5,90,5,2,0,0,0.16218,0.026316,1,1,0,1.375
27,5,90,5,3,0,1,0.22797,0.75597,1,1,1,0.8203125
27,5,90,5,4,0,1,0.59061,0.78673,0,1,0,0.6796875
27,5,90,5,5,0,0,0.36609,0.26994,1,1,0,0.625
27,5,90,5,6,0,0,0.71177,0.17162,1,1,0,0.96875
27,5,90,5,7,0,1,0.26425,0.2993,1,1,1,0.8828125
27,5,90,5,8,0,1,0.25669,0.3943,0,1,0,0.84375
27,5,90,5,9,0,1,0.83312,0.91954,1,1,1,0.953125
27,5,90,5,10,0,0,0.83573,0.39859,0,1,1,0.8125
27,5,90,5,11,0,1,0.87762,0.98161,1,1,1,0.640625
27,5,90,5,12,0,1,0.52718,0.78421,0,1,0,0.6875
27,5,90,5,13,0,1,0.15512,0.62715,1,1,1,0.8125
27,5,90,5,14,0,0,0.89377,0.012914,0,1,1,0.6875
27,5,90,5,15,1,1,0.063536,0.51339,1,1,1,0.5703125
27,5,90,5,16,0,0,0.58485,0.32611,0,1,1,1.179688
27,5,90,5,17,0,1,0.28246,0.74915,1,1,1,1.265625
27,5,90,5,18,0,0,0.75793,0.41039,0,1,1,0.4921875
27,5,90,5,19,0,0,0.45392,0.38111,1,1,0,1.21875
27,5,90,5,20,0,0,0.49592,0.25153,0,1,1,0.8125
27,5,90,5,21,0,0,0.41617,0.039428,1,1,0,0.625
27,5,90,5,22,0,1,0.43188,0.89731,0,1,0,0.9296875
27,5,90,5,23,0,1,0.21116,0.75433,1,1,1,0.9921875
27,5,90,5,24,0,1,0.39307,0.65461,0,1,0,2.359375
27,5,90,5,25,0,1,0.63691,0.87585,1,1,1,0.703125
27,5,90,5,26,0,1,0.75295,0.9942,0,1,0,0.5
27,5,90,5,27,0,1,0.26218,0.32108,1,1,1,0.8515625
27,5,90,5,28,-1,0,0.91548,0.050289,0,1,1,0.78125
27,5,90,5,29,0,0,0.22027,0.14309,1,1,0,0.90625
27,5,90,5,30,0,0,0.48486,0.36111,0,1,1,1.28125
27,5,90,5,31,0,1,0.38308,0.52784,1,1,1,2.585938
27,5,90,5,32,0,0,0.85032,0.46852,0,1,1,0.84375
27,5,90,5,33,1,1,0.086016,0.78109,1,1,1,1.0625
27,5,90,5,34,0,0,0.30336,0.2285,0,1,1,0.96875
27,5,90,5,35,-1,0,0.98952,0.70336,0,1,1,1.320313
27,5,90,5,36,0,0,0.43937,0.19868,1,1,0,0.6328125
27,5,90,5,37,1,1,0.045699,0.40823,1,3,1,1.203125
27,5,90,5,38,-1,0,0.99511,0.29686,0,3,1,0.7421875
27,5,90,5,39,-1,0,0.91066,0.16069,0,3,1,0.8828125
27,5,90,5,40,0,1,0.21215,0.73932,1,1,1,2.945313
27,5,90,5,41,0,1,0.32805,0.42187,0,1,0,0.8125
27,5,90,5,42,-1,0,0.97074,0.42317,0,3,1,1.3125
27,5,90,5,43,0,1,0.41351,0.91113,1,1,1,1.640625
27,5,90,5,44,1,1,0.066357,0.39346,1,3,1,1.351563
27,5,90,5,45,0,1,0.73332,0.84302,0,1,0,0.78125
27,5,90,5,46,0,0,0.33905,0.26487,1,1,0,1.765625
27,5,90,5,47,0,1,0.83513,0.98064,0,1,0,0.890625
27,5,90,5,48,-1,0,0.96245,0.66473,0,4,1,1.070313
27,5,90,5,49,1,1,0.02647,0.82534,1,4,1,1.085938
27,5,90,5,50,0,0,0.62291,0.36366,0,1,1,2.234375
27,6,100,6,1,0,0,0.61998,0.23701,1,1,0,2.242188
27,6,100,6,2,0,0,0.96764,0.54423,0,1,1,0.9140625
27,6,100,6,3,0,1,0.22358,0.30206,1,1,1,0.5546875
27,6,100,6,4,0,0,0.19363,0.074487,0,1,1,0.8828125
27,6,100,6,5,0,1,0.8298,0.91745,1,1,1,0.8203125
27,6,100,6,6,0,1,0.054069,0.71165,0,1,0,0.8359375
27,6,100,6,7,0,1,0.055728,0.66514,1,1,1,0.8671875
27,6,100,6,8,0,0,0.26772,0.097654,0,1,1,0.75
27,6,100,6,9,0,1,0.35663,0.84193,1,1,1,0.84375
27,6,100,6,10,0,0,0.90014,0.56968,0,1,1,4.484375
27,6,100,6,11,0,0,0.20268,0.19933,1,1,0,0.8125
27,6,100,6,12,0,0,0.71416,0.70585,0,1,1,0.8515625
27,6,100,6,13,0,0,0.26481,0.048358,1,1,0,0.4609375
27,6,100,6,14,0,0,0.82225,0.61988,0,1,1,0.4140625
27,6,100,6,15,0,0,0.63638,0.37745,1,1,0,0.546875
27,6,100,6,16,0,0,0.75987,0.44218,0,1,1,0.46875
27,6,100,6,17,0,1,0.1866,0.70228,1,1,1,0.5
27,6,100,6,18,0,0,0.92876,0.6536,0,1,1,0.578125
27,6,100,6,19,0,0,0.41101,0.21636,1,1,0,0.5
27,6,100,6,20,0,0,0.26317,0.044281,0,1,1,0.65625
27,6,100,6,21,0,0,0.60592,0.139,1,1,0,0.3828125
27,6,100,6,22,0,1,0.21373,0.52393,0,1,0,0.4296875
27,6,100,6,23,0,0,0.8579,0.58816,1,1,0,0.6171875
27,6,100,6,24,0,0,0.72315,0.43492,1,1,0,0.609375
27,6,100,6,25,0,1,0.22243,0.89952,0,1,0,0.453125
27,6,100,6,26,0,1,0.050311,0.32195,1,1,1,0.484375
27,6,100,6,27,0,0,0.82541,0.51022,0,1,1,0.3359375
27,6,100,6,28,0,1,0.57524,0.96829,1,1,1,0.359375
27,6,100,6,29,0,0,0.27932,0.20031,0,1,1,0.4375
27,6,100,6,30,0,1,0.48401,0.68879,1,1,1,0.796875
27,6,100,6,31,0,1,0.27952,0.48283,0,1,0,0.390625
27,6,100,6,32,0,0,0.45503,0.17676,1,1,0,0.3671875
27,6,100,6,33,0,0,0.90122,0.1078,0,1,1,0.4296875
27,6,100,6,34,0,0,0.76358,0.457,1,1,0,0.4375
27,6,100,6,35,0,0,0.93172,0.13117,0,1,1,0.5234375
27,6,100,6,36,0,1,0.41788,0.7275,1,1,1,0.390625
27,6,100,6,37,0,1,0.042142,0.74077,0,1,0,0.296875
27,6,100,6,38,0,0,0.93827,0.72212,1,1,0,0.390625
27,6,100,6,39,0,1,0.028496,0.44203,0,1,0,0.609375
27,6,100,6,40,0,0,0.26165,0.081179,1,1,0,0.515625
27,6,100,6,41,0,0,0.42372,0.24213,0,1,1,0.59375
27,6,100,6,42,0,1,0.24289,0.57259,1,1,1,0.46875
27,6,100,6,43,0,0,0.96851,0.34673,0,1,1,0.4140625
27,6,100,6,44,0,0,0.97536,0.1126,1,1,0,0.453125
27,6,100,6,45,0,1,0.11629,0.45647,0,1,0,0.359375
27,6,100,6,46,0,0,0.6441,0.40102,1,1,0,2.195313
27,6,100,6,47,0,0,0.48139,0.17879,0,1,1,2.984375
27,6,100,6,48,0,1,0.22405,0.34485,1,2,1,0.78125
27,6,100,6,49,0,1,0.098981,0.125,0,2,0,0.8515625
27,6,100,6,50,0,1,0.096147,0.40557,1,2,1,0.5703125
28,1,50,3,1,-1,1,0.85643,0.87087,0,3,0,1.21875
28,1,50,3,2,1,1,0.1952,0.21646,1,3,1,1.152344
28,1,50,3,3,1,1,0.30072,0.60259,1,3,1,1.140625
28,1,50,3,4,1,1,0.05591,0.12211,1,3,1,0.9609375
28,1,50,3,5,1,0,0.36952,0.14099,1,3,0,1.164063
28,1,50,3,6,-1,1,0.76189,0.95853,0,3,0,0.859375
28,1,50,3,7,-1,0,0.74808,0.36211,0,3,1,0.9023438
28,1,50,3,8,1,0,0.46596,0.38973,1,3,0,0.9804688
28,1,50,3,9,-1,1,0.72747,0.86918,0,3,0,1.234375
28,1,50,3,10,1,1,0.22267,0.3634,1,3,1,0.9921875
28,1,50,3,11,1,1,0.10478,0.94986,1,3,1,0.8632813
28,1,50,3,12,1,1,0.36689,0.60187,0,3,0,0.453125
28,1,50,3,13,1,0,0.44707,0.44383,0,3,1,1.132813
28,1,50,3,14,-1,0,0.81889,0.78272,0,3,1,0.8007813
28,1,50,3,15,-1,0,0.95611,0.83068,1,3,0,1.210938
28,1,50,3,16,1,0,0.28979,0.056684,1,3,0,1.003906
28,1,50,3,17,1,1,0.030666,0.25127,1,3,1,0.9726563
28,1,50,3,18,-1,0,0.89824,0.33498,1,3,0,1.09375
28,1,50,3,19,-1,0,0.89529,0.37809,0,3,1,1.171875
28,1,50,3,20,-1,0,0.77432,0.063543,1,3,0,1.273438
28,1,50,3,21,-1,0,0.88335,0.32707,1,3,0,1.152344
28,1,50,3,22,1,0,0.4665,0.32529,0,3,1,1.144531
28,1,50,3,23,1,1,0.082033,0.14782,0,3,0,1.351563
28,1,50,3,24,-1,0,0.82049,0.012735,0,3,1,1.082031
28,1,50,3,25,-1,0,0.96698,0.0014618,0,3,1,1.195313
28,1,50,3,26,-1,0,0.51331,0.048742,1,3,0,0.9609375
28,1,50,3,27,-1,0,0.8121,0.082699,0,3,1,0.8710938
28,1,50,3,28,-1,0,0.87345,0.31146,1,3,0,0.9101563
28,1,50,3,29,1,0,0.35946,0.30807,1,3,0,0.8632813
28,1,50,3,30,1,0,0.37164,0.20721,0,3,1,1.011719
28,1,50,3,31,1,1,0.3064,0.87044,0,3,0,1.242188
28,1,50,3,32,1,0,0.44274,0.19596,1,3,0,0.4101563
28,1,50,3,33,1,1,0.1135,0.4625,0,3,0,0.6796875
28,1,50,3,34,-1,0,0.7148,0.066586,1,3,0,0.9296875
28,1,50,3,35,1,1,0.31938,0.6978,1,3,1,0.953125
28,1,50,3,36,-1,0,0.73474,0.22806,0,3,1,1.765625
28,1,50,3,37,1,1,0.36853,0.89722,0,3,0,1.304688
28,1,50,3,38,1,1,0.20726,0.82657,1,3,1,0.6992188
28,1,50,3,39,-1,0,0.67279,0.10057,1,3,0,1.0625
28,1,50,3,40,1,1,0.053947,0.82328,0,3,0,1.09375
28,1,50,3,41,1,1,0.34016,0.79772,1,3,1,0.9882813
28,1,50,3,42,-1,0,0.83387,0.36982,1,3,0,1.285156
28,1,50,3,43,-1,0,0.56591,0.11992,0,3,1,1.402344
28,1,50,3,44,1,1,0.31872,0.71796,1,3,1,1.0
28,1,50,3,45,1,1,0.14966,0.93676,1,3,1,0.859375
28,1,50,3,46,1,1,0.047775,0.78434,1,3,1,0.8515625
28,1,50,3,47,-1,0,0.95142,0.035274,1,3,0,1.140625
28,1,50,3,48,1,0,0.39602,0.20648,0,3,1,1.621094
28,1,50,3,49,1,0,0.35828,0.11166,0,3,1,1.164063
28,1,50,3,50,1,0,0.46453,0.0044602,1,3,0,1.0
28,2,60,1,1,1,1,0.16715,0.95594,1,3,1,2.011719
28,2,60,1,2,0,0,0.44813,0.27058,1,3,0,3.734375
28,2,60,1,3,1,1,0.25206,0.81175,1,3,1,1.304688
28,2,60,1,4,-1,0,0.72364,0.24541,0,3,1,1.972656
