participant,condition,conditionIndex,problem,burstPoint,burst,nPumps,problemOrder
25,p_burst_0.1,0,24,8,0,3,3
25,p_burst_0.1,0,25,17,0,4,22
25,p_burst_0.1,0,26,2,1,2,41
25,p_burst_0.1,0,27,4,0,3,18
25,p_burst_0.1,0,28,17,0,3,35
25,p_burst_0.1,0,29,5,1,5,31
25,p_burst_0.1,0,30,14,0,2,39
25,p_burst_0.1,0,31,2,1,2,16
25,p_burst_0.1,0,32,1,1,1,44
25,p_burst_0.1,0,33,15,0,1,10
25,p_burst_0.1,0,34,8,0,1,5
25,p_burst_0.1,0,35,13,0,3,40
25,p_burst_0.1,0,36,29,0,4,50
25,p_burst_0.1,0,37,16,0,4,47
25,p_burst_0.1,0,38,6,0,4,46
25,p_burst_0.1,0,39,2,1,2,28
25,p_burst_0.1,0,40,3,1,3,14
25,p_burst_0.1,0,41,21,0,4,11
25,p_burst_0.1,0,42,31,0,3,33
25,p_burst_0.1,0,43,4,1,4,1
25,p_burst_0.1,0,44,24,0,3,34
25,p_burst_0.1,0,45,21,0,1,4
25,p_burst_0.1,0,46,5,0,3,6
25,p_burst_0.1,0,47,1,1,1,15
25,p_burst_0.1,0,48,7,0,4,23
25,p_burst_0.1,0,49,4,1,4,42
25,p_burst_0.1,0,50,17,0,3,30
25,p_burst_0.2,1,1,1,1,1,37
25,p_burst_0.2,1,2,1,1,1,29
25,p_burst_0.2,1,3,8,0,0,13
25,p_burst_0.2,1,4,4,0,3,19
25,p_burst_0.2,1,5,4,1,4,27
25,p_burst_0.2,1,6,3,1,3,36
25,p_burst_0.2,1,7,5,0,3,2
25,p_burst_0.2,1,8,10,0,3,21
25,p_burst_0.2,1,9,5,0,2,17
25,p_burst_0.2,1,10,2,1,2,49
25,p_burst_0.2,1,11,1,0,0,48
25,p_burst_0.2,1,12,8,0,0,7
25,p_burst_0.2,1,13,1,1,1,25
25,p_burst_0.2,1,14,4,1,4,38
25,p_burst_0.2,1,15,3,0,0,26
25,p_burst_0.2,1,16,1,1,1,12
25,p_burst_0.2,1,17,4,1,4,43
25,p_burst_0.2,1,18,6,0,4,9
25,p_burst_0.2,1,19,24,0,1,8
25,p_burst_0.2,1,20,11,0,3,24
25,p_burst_0.2,1,21,29,0,6,32
25,p_burst_0.2,1,22,2,0,1,20
25,p_burst_0.2,1,23,2,1,2,45
25,p_burst_0.2,1,24,21,0,4,3
25,p_burst_0.2,1,25,4,1,4,22
25,p_burst_0.2,1,26,2,0,0,41
25,p_burst_0.2,1,27,12,0,3,18
25,p_burst_0.2,1,28,19,0,4,35
25,p_burst_0.2,1,29,5,0,2,31
25,p_burst_0.2,1,30,14,0,4,39
25,p_burst_0.2,1,31,3,0,1,16
25,p_burst_0.2,1,32,4,1,4,44
25,p_burst_0.2,1,33,2,1,2,10
25,p_burst_0.2,1,34,3,1,3,5
25,p_burst_0.2,1,35,1,1,1,40
25,p_burst_0.2,1,36,7,0,3,50
25,p_burst_0.2,1,37,4,1,4,47
25,p_burst_0.2,1,38,4,0,0,46
25,p_burst_0.2,1,39,4,0,3,28
25,p_burst_0.2,1,40,5,0,3,14
25,p_burst_0.2,1,41,5,0,1,11
25,p_burst_0.2,1,42,7,0,3,33
25,p_burst_0.2,1,43,1,1,1,1
25,p_burst_0.2,1,44,1,1,1,34
25,p_burst_0.2,1,45,4,0,1,4
25,p_burst_0.2,1,46,17,0,4,6
25,p_burst_0.2,1,47,1,1,1,15
25,p_burst_0.2,1,48,4,0,3,23
25,p_burst_0.2,1,49,13,0,2,42
25,p_burst_0.2,1,50,1,1,1,30
26,p_burst_0.1,0,1,1,1,1,8
26,p_burst_0.1,0,2,13,0,2,20
26,p_burst_0.1,0,3,7,0,3,37
26,p_burst_0.1,0,4,5,0,3,49
26,p_burst_0.1,0,5,18,0,4,7
26,p_burst_0.1,0,6,8,0,2,21
26,p_burst_0.1,0,7,5,0,3,6
26,p_burst_0.1,0,8,3,1,3,30
26,p_burst_0.1,0,9,1,1,1,47
26,p_burst_0.1,0,10,4,1,4,2
26,p_burst_0.1,0,11,30,0,4,50
26,p_burst_0.1,0,12,40,0,3,25
26,p_burst_0.1,0,13,2,1,2,28
26,p_burst_0.1,0,14,2,1,2,34
26,p_burst_0.1,0,15,27,0,3,26
26,p_burst_0.1,0,16,12,0,4,46
26,p_burst_0.1,0,17,19,0,3,48
26,p_burst_0.1,0,18,5,0,3,44
26,p_burst_0.1,0,19,23,0,4,23
26,p_burst_0.1,0,20,3,1,3,41
26,p_burst_0.1,0,21,1,1,1,24
26,p_burst_0.1,0,22,7,0,4,33
26,p_burst_0.1,0,23,4,1,4,22
26,p_burst_0.1,0,24,8,0,3,4
26,p_burst_0.1,0,25,17,0,2,16
26,p_burst_0.1,0,26,2,1,2,42
26,p_burst_0.1,0,27,4,1,4,9
26,p_burst_0.1,0,28,17,0,3,15
26,p_burst_0.1,0,29,5,0,3,29
26,p_burst_0.1,0,30,14,0,3,39
26,p_burst_0.1,0,31,2,1,2,13
26,p_burst_0.1,0,32,1,1,1,12
26,p_burst_0.1,0,33,15,0,3,19
26,p_burst_0.1,0,34,8,0,3,38
26,p_burst_0.1,0,35,13,0,3,45
26,p_burst_0.1,0,36,29,0,4,5
26,p_burst_0.1,0,37,16,0,2,18
26,p_burst_0.1,0,38,6,0,3,27
26,p_burst_0.1,0,39,2,1,2,36
26,p_burst_0.1,0,40,3,0,2,10
26,p_burst_0.1,0,41,21,0,3,40
26,p_burst_0.1,0,42,31,0,3,31
26,p_burst_0.1,0,43,4,0,3,35
26,p_burst_0.1,0,44,24,0,3,11
26,p_burst_0.1,0,45,21,0,3,43
26,p_burst_0.1,0,46,5,0,4,17
26,p_burst_0.1,0,47,1,1,1,14
26,p_burst_0.1,0,48,7,0,4,3
26,p_burst_0.1,0,49,4,1,4,32
26,p_burst_0.1,0,50,17,0,3,1
26,p_burst_0.2,1,1,1,1,1,8
26,p_burst_0.2,1,2,1,1,1,20
26,p_burst_0.2,1,3,8,0,3,37
26,p_burst_0.2,1,4,4,0,2,49
26,p_burst_0.2,1,5,4,0,3,7
26,p_burst_0.2,1,6,3,1,3,21
26,p_burst_0.2,1,7,5,1,5,6
26,p_burst_0.2,1,8,10,0,3,30
26,p_burst_0.2,1,9,5,0,2,47
26,p_burst_0.2,1,10,2,1,2,2
26,p_burst_0.2,1,11,1,1,1,50
26,p_burst_0.2,1,12,8,0,2,25
26,p_burst_0.2,1,13,1,1,1,28
26,p_burst_0.2,1,14,4,0,3,34
26,p_burst_0.2,1,15,3,0,2,26
26,p_burst_0.2,1,16,1,1,1,46
26,p_burst_0.2,1,17,4,0,2,48
26,p_burst_0.2,1,18,6,0,3,44
26,p_burst_0.2,1,19,24,0,2,23
26,p_burst_0.2,1,20,11,0,5,41
26,p_burst_0.2,1,21,29,0,4,24
26,p_burst_0.2,1,22,2,1,2,33
26,p_burst_0.2,1,23,2,1,2,22
26,p_burst_0.2,1,24,21,0,2,4
26,p_burst_0.2,1,25,4,1,4,16
26,p_burst_0.2,1,26,2,1,2,42
26,p_burst_0.2,1,27,12,0,3,9
26,p_burst_0.2,1,28,19,0,3,15
26,p_burst_0.2,1,29,5,0,2,29
26,p_burst_0.2,1,30,14,0,4,39
26,p_burst_0.2,1,31,3,0,2,13
26,p_burst_0.2,1,32,4,0,2,12
26,p_burst_0.2,1,33,2,1,2,19
26,p_burst_0.2,1,34,3,1,3,38
26,p_burst_0.2,1,35,1,1,1,45
26,p_burst_0.2,1,36,7,0,3,5
26,p_burst_0.2,1,37,4,1,4,18
26,p_burst_0.2,1,38,4,0,2,27
26,p_burst_0.2,1,39,4,0,2,36
26,p_burst_0.2,1,40,5,0,3,10
26,p_burst_0.2,1,41,5,0,2,40
26,p_burst_0.2,1,42,7,0,2,31
26,p_burst_0.2,1,43,1,1,1,35
26,p_burst_0.2,1,44,1,1,1,11
26,p_burst_0.2,1,45,4,0,2,43
26,p_burst_0.2,1,46,17,0,3,17
26,p_burst_0.2,1,47,1,1,1,14
26,p_burst_0.2,1,48,4,0,2,3
26,p_burst_0.2,1,49,13,0,4,32
26,p_burst_0.2,1,50,1,1,1,1
27,p_burst_0.1,0,1,1,1,1,31
27,p_burst_0.1,0,2,13,0,4,44
27,p_burst_0.1,0,3,7,0,4,38
27,p_burst_0.1,0,4,5,0,4,23
27,p_burst_0.1,0,5,18,0,4,24
27,p_burst_0.1,0,6,8,0,4,50
27,p_burst_0.1,0,7,5,0,4,22
27,p_burst_0.1,0,8,3,1,3,42
27,p_burst_0.1,0,9,1,1,1,25
27,p_burst_0.1,0,10,4,1,4,35
27,p_burst_0.1,0,11,30,0,4,17
27,p_burst_0.1,0,12,40,0,4,9
27,p_burst_0.1,0,13,2,1,2,45
27,p_burst_0.1,0,14,2,1,2,4
27,p_burst_0.1,0,15,27,0,4,34
27,p_burst_0.1,0,16,12,0,4,1
27,p_burst_0.1,0,17,19,0,4,11
27,p_burst_0.1,0,18,5,0,4,13
27,p_burst_0.1,0,19,23,0,4,3
27,p_burst_0.1,0,20,3,1,3,2
27,p_burst_0.1,0,21,1,1,1,48
27,p_burst_0.1,0,22,7,0,4,6
27,p_burst_0.1,0,23,4,1,4,27
27,p_burst_0.1,0,24,8,0,4,21
27,p_burst_0.1,0,25,17,0,4,18
27,p_burst_0.1,0,26,2,0,0,49
27,p_burst_0.1,0,27,4,1,4,43
27,p_burst_0.1,0,28,17,0,4,16
27,p_burst_0.1,0,29,5,0,4,7
27,p_burst_0.1,0,30,14,0,4,32
27,p_burst_0.1,0,31,2,1,2,41
27,p_burst_0.1,0,32,1,1,1,14
27,p_burst_0.1,0,33,15,0,4,12
27,p_burst_0.1,0,34,8,0,4,39
27,p_burst_0.1,0,35,13,0,4,28
27,p_burst_0.1,0,36,29,0,4,19
27,p_burst_0.1,0,37,16,0,4,10
27,p_burst_0.1,0,38,6,0,4,37
27,p_burst_0.1,0,39,2,1,2,40
27,p_burst_0.1,0,40,3,1,3,15
27,p_burst_0.1,0,41,21,0,4,8
27,p_burst_0.1,0,42,31,0,4,30
27,p_burst_0.1,0,43,4,1,4,47
27,p_burst_0.1,0,44,24,0,4,5
27,p_burst_0.1,0,45,21,0,4,36
27,p_burst_0.1,0,46,5,0,4,20
27,p_burst_0.1,0,47,1,1,1,46
27,p_burst_0.1,0,48,7,0,4,33
27,p_burst_0.1,0,49,4,1,4,29
27,p_burst_0.1,0,50,17,0,4,26
27,p_burst_0.2,1,1,1,1,1,31
27,p_burst_0.2,1,2,1,1,1,44
27,p_burst_0.2,1,3,8,0,3,38
27,p_burst_0.2,1,4,4,0,3,23
27,p_burst_0.2,1,5,4,0,3,24
27,p_burst_0.2,1,6,3,1,3,50
27,p_burst_0.2,1,7,5,0,3,22
27,p_burst_0.2,1,8,10,0,3,25
27,p_burst_0.2,1,9,5,0,3,42
27,p_burst_0.2,1,10,2,1,2,35
27,p_burst_0.2,1,11,1,1,1,17
27,p_burst_0.2,1,12,8,0,3,9
27,p_burst_0.2,1,13,1,1,1,45
27,p_burst_0.2,1,14,4,0,3,4
27,p_burst_0.2,1,15,3,1,3,34
27,p_burst_0.2,1,16,1,1,1,1
27,p_burst_0.2,1,17,4,0,3,11
27,p_burst_0.2,1,18,6,0,3,13
27,p_burst_0.2,1,19,24,0,3,3
27,p_burst_0.2,1,20,11,0,3,2
27,p_burst_0.2,1,21,29,0,3,48
27,p_burst_0.2,1,22,2,1,2,6
27,p_burst_0.2,1,23,2,1,2,27
27,p_burst_0.2,1,24,21,0,3,21
27,p_burst_0.2,1,25,4,0,3,18
27,p_burst_0.2,1,26,2,0,0,49
27,p_burst_0.2,1,27,12,0,3,43
27,p_burst_0.2,1,28,19,0,3,16
27,p_burst_0.2,1,29,5,0,3,7
27,p_burst_0.2,1,30,14,0,3,32
27,p_burst_0.2,1,31,3,1,3,41
27,p_burst_0.2,1,32,4,0,3,14
27,p_burst_0.2,1,33,2,1,2,12
27,p_burst_0.2,1,34,3,1,3,39
27,p_burst_0.2,1,35,1,1,1,28
27,p_burst_0.2,1,36,7,0,3,19
27,p_burst_0.2,1,37,4,0,3,10
27,p_burst_0.2,1,38,4,1,4,37
27,p_burst_0.2,1,39,4,0,3,40
27,p_burst_0.2,1,40,5,0,3,15
27,p_burst_0.2,1,41,5,0,3,8
27,p_burst_0.2,1,42,7,0,3,30
27,p_burst_0.2,1,43,1,1,1,47
27,p_burst_0.2,1,44,1,1,1,5
27,p_burst_0.2,1,45,4,0,3,36
27,p_burst_0.2,1,46,17,0,3,20
27,p_burst_0.2,1,47,1,1,1,46
27,p_burst_0.2,1,48,4,0,3,33
27,p_burst_0.2,1,49,13,0,3,29
27,p_burst_0.2,1,50,1,1,1,26
28,p_burst_0.1,0,1,1,1,1,45
28,p_burst_0.1,0,2,13,0,9,30
28,p_burst_0.1,0,3,7,1,7,10
28,p_burst_0.1,0,4,5,1,5,2
28,p_burst_0.1,0,5,18,0,11,48
28,p_burst_0.1,0,6,8,1,8,24
28,p_burst_0.1,0,7,5,1,5,3
28,p_burst_0.1,0,8,3,1,3,19
28,p_burst_0.1,0,9,1,1,1,34
28,p_burst_0.1,0,10,4,1,4,4
28,p_burst_0.1,0,11,30,0,6,5
28,p_burst_0.1,0,12,40,0,12,23
28,p_burst_0.1,0,13,2,1,2,39
28,p_burst_0.1,0,14,2,1,2,21
28,p_burst_0.1,0,15,27,0,13,28
28,p_burst_0.1,0,16,12,0,5,35
28,p_burst_0.1,0,17,19,0,4,42
28,p_burst_0.1,0,18,5,1,5,22
28,p_burst_0.1,0,19,23,0,11,14
28,p_burst_0.1,0,20,3,1,3,38
28,p_burst_0.1,0,21,1,1,1,47
28,p_burst_0.1,0,22,7,1,7,15
28,p_burst_0.1,0,23,4,1,4,11
28,p_burst_0.1,0,24,8,1,8,1
28,p_burst_0.1,0,25,17,0,4,44
28,p_burst_0.1,0,26,2,1,2,25
28,p_burst_0.1,0,27,4,1,4,20
28,p_burst_0.1,0,28,17,0,8,18
28,p_burst_0.1,0,29,5,1,5,12
28,p_burst_0.1,0,30,14,0,6,31
28,p_burst_0.1,0,31,2,1,2,26
28,p_burst_0.1,0,32,1,1,1,29
28,p_burst_0.1,0,33,15,0,10,50
28,p_burst_0.1,0,34,8,1,8,17
28,p_burst_0.1,0,35,13,0,11,43
28,p_burst_0.1,0,36,29,0,6,32
28,p_burst_0.1,0,37,16,0,7,49
28,p_burst_0.1,0,38,6,1,6,41
28,p_burst_0.1,0,39,2,1,2,36
28,p_burst_0.1,0,40,3,1,3,27
28,p_burst_0.1,0,41,21,0,11,7
28,p_burst_0.1,0,42,31,0,12,8
28,p_burst_0.1,0,43,4,1,4,13
28,p_burst_0.1,0,44,24,0,14,6
28,p_burst_0.1,0,45,21,0,9,9
28,p_burst_0.1,0,46,5,1,5,37
28,p_burst_0.1,0,47,1,1,1,16
28,p_burst_0.1,0,48,7,0,5,40
28,p_burst_0.1,0,49,4,1,4,46
28,p_burst_0.1,0,50,17,0,9,33
28,p_burst_0.2,1,1,1,1,1,45
28,p_burst_0.2,1,2,1,1,1,30
28,p_burst_0.2,1,3,8,0,3,10
28,p_burst_0.2,1,4,4,1,4,2
28,p_burst_0.2,1,5,4,1,4,48
28,p_burst_0.2,1,6,3,1,3,24
28,p_burst_0.2,1,7,5,0,4,3
28,p_burst_0.2,1,8,10,0,4,19
28,p_burst_0.2,1,9,5,1,5,34
28,p_burst_0.2,1,10,2,1,2,4
28,p_burst_0.2,1,11,1,1,1,5
28,p_burst_0.2,1,12,8,0,2,23
28,p_burst_0.2,1,13,1,1,1,39
28,p_burst_0.2,1,14,4,0,3,21
28,p_burst_0.2,1,15,3,1,3,28
28,p_burst_0.2,1,16,1,1,1,35
28,p_burst_0.2,1,17,4,0,3,42
28,p_burst_0.2,1,18,6,0,2,22
28,p_burst_0.2,1,19,24,0,3,14
28,p_burst_0.2,1,20,11,0,2,38
28,p_burst_0.2,1,21,29,0,3,47
28,p_burst_0.2,1,22,2,1,2,15
28,p_burst_0.2,1,23,2,1,2,11
28,p_burst_0.2,1,24,21,0,4,1
28,p_burst_0.2,1,25,4,0,2,44
28,p_burst_0.2,1,26,2,1,2,25
28,p_burst_0.2,1,27,12,0,4,20
28,p_burst_0.2,1,28,19,0,3,18
28,p_burst_0.2,1,29,5,0,3,12
28,p_burst_0.2,1,30,14,1,14,31
28,p_burst_0.2,1,31,3,1,3,26
28,p_burst_0.2,1,32,4,1,4,29
28,p_burst_0.2,1,33,2,1,2,50
28,p_burst_0.2,1,34,3,1,3,17
28,p_burst_0.2,1,35,1,1,1,43
28,p_burst_0.2,1,36,7,0,4,32
28,p_burst_0.2,1,37,4,1,4,49
28,p_burst_0.2,1,38,4,0,3,41
28,p_burst_0.2,1,39,4,1,4,36
28,p_burst_0.2,1,40,5,0,4,27
28,p_burst_0.2,1,41,5,0,3,7
28,p_burst_0.2,1,42,7,0,2,8
28,p_burst_0.2,1,43,1,1,1,13
28,p_burst_0.2,1,44,1,1,1,6
28,p_burst_0.2,1,45,4,0,0,9
28,p_burst_0.2,1,46,17,0,4,37
28,p_burst_0.2,1,47,1,1,1,16
28,p_burst_0.2,1,48,4,1,4,40
28,p_burst_0.2,1,49,13,0,3,46
28,p_burst_0.2,1,50,1,1,1,33
29,p_burst_0.1,0,1,1,1,1,10
29,p_burst_0.1,0,2,13,0,7,21
29,p_burst_0.1,0,3,7,0,4,32
29,p_burst_0.1,0,4,5,1,5,19
29,p_burst_0.1,0,5,18,0,4,9
29,p_burst_0.1,0,6,8,0,4,46
29,p_burst_0.1,0,7,5,1,5,12
29,p_burst_0.1,0,8,3,1,3,35
29,p_burst_0.1,0,9,1,1,1,16
29,p_burst_0.1,0,10,4,0,2,48
29,p_burst_0.1,0,11,30,0,5,28
29,p_burst_0.1,0,12,40,0,2,37
29,p_burst_0.1,0,13,2,1,2,17
29,p_burst_0.1,0,14,2,1,2,22
29,p_burst_0.1,0,15,27,0,4,47
29,p_burst_0.1,0,16,12,0,3,6
29,p_burst_0.1,0,17,19,0,4,15
29,p_burst_0.1,0,18,5,0,4,44
29,p_burst_0.1,0,19,23,0,2,30
29,p_burst_0.1,0,20,3,1,3,49
29,p_burst_0.1,0,21,1,1,1,43
29,p_burst_0.1,0,22,7,0,4,18
29,p_burst_0.1,0,23,4,1,4,36
29,p_burst_0.1,0,24,8,0,4,34
29,p_burst_0.1,0,25,17,0,4,5
29,p_burst_0.1,0,26,2,1,2,31
29,p_burst_0.1,0,27,4,1,4,11
29,p_burst_0.1,0,28,17,0,3,14
29,p_burst_0.1,0,29,5,1,5,2
29,p_burst_0.1,0,30,14,0,4,50
29,p_burst_0.1,0,31,2,1,2,13
29,p_burst_0.1,0,32,1,1,1,45
29,p_burst_0.1,0,33,15,1,15,33
29,p_burst_0.1,0,34,8,0,4,27
29,p_burst_0.1,0,35,13,0,3,40
29,p_burst_0.1,0,36,29,0,4,8
29,p_burst_0.1,0,37,16,0,3,4
29,p_burst_0.1,0,38,6,0,4,26
29,p_burst_0.1,0,39,2,1,2,20
29,p_burst_0.1,0,40,3,1,3,41
29,p_burst_0.1,0,41,21,0,10,7
29,p_burst_0.1,0,42,31,0,4,24
29,p_burst_0.1,0,43,4,0,3,29
29,p_burst_0.1,0,44,24,0,4,38
29,p_burst_0.1,0,45,21,0,15,23
29,p_burst_0.1,0,46,5,0,2,3
29,p_burst_0.1,0,47,1,1,1,25
29,p_burst_0.1,0,48,7,0,3,42
29,p_burst_0.1,0,49,4,1,4,1
29,p_burst_0.1,0,50,17,0,11,39
29,p_burst_0.2,1,1,1,1,1,10
29,p_burst_0.2,1,2,1,1,1,21
29,p_burst_0.2,1,3,8,0,2,32
29,p_burst_0.2,1,4,4,0,2,19
29,p_burst_0.2,1,5,4,0,2,9
29,p_burst_0.2,1,6,3,1,3,46
29,p_burst_0.2,1,7,5,0,2,12
29,p_burst_0.2,1,8,10,0,2,35
29,p_burst_0.2,1,9,5,0,3,16
29,p_burst_0.2,1,10,2,1,2,48
29,p_burst_0.2,1,11,1,1,1,28
29,p_burst_0.2,1,12,8,0,5,37
29,p_burst_0.2,1,13,1,1,1,17
29,p_burst_0.2,1,14,4,0,2,22
29,p_burst_0.2,1,15,3,0,2,47
29,p_burst_0.2,1,16,1,1,1,6
29,p_burst_0.2,1,17,4,0,2,15
29,p_burst_0.2,1,18,6,0,2,44
29,p_burst_0.2,1,19,24,0,2,30
29,p_burst_0.2,1,20,11,0,2,49
29,p_burst_0.2,1,21,29,0,5,43
29,p_burst_0.2,1,22,2,1,2,18
29,p_burst_0.2,1,23,2,1,2,36
29,p_burst_0.2,1,24,21,0,2,34
29,p_burst_0.2,1,25,4,0,2,5
29,p_burst_0.2,1,26,2,1,2,31
29,p_burst_0.2,1,27,12,0,2,11
29,p_burst_0.2,1,28,19,0,4,14
29,p_burst_0.2,1,29,5,0,2,2
29,p_burst_0.2,1,30,14,0,2,50
29,p_burst_0.2,1,31,3,0,2,13
29,p_burst_0.2,1,32,4,1,4,45
29,p_burst_0.2,1,33,2,1,2,33
29,p_burst_0.2,1,34,3,0,2,27
29,p_burst_0.2,1,35,1,1,1,40
29,p_burst_0.2,1,36,7,0,2,8
29,p_burst_0.2,1,37,4,1,4,4
29,p_burst_0.2,1,38,4,0,2,26
29,p_burst_0.2,1,39,4,0,2,20
29,p_burst_0.2,1,40,5,0,2,41
29,p_burst_0.2,1,41,5,0,3,7
29,p_burst_0.2,1,42,7,0,2,24
29,p_burst_0.2,1,43,1,1,1,29
29,p_burst_0.2,1,44,1,1,1,38
29,p_burst_0.2,1,45,4,0,2,23
29,p_burst_0.2,1,46,17,0,4,3
29,p_burst_0.2,1,47,1,0,0,25
29,p_burst_0.2,1,48,4,0,3,42
29,p_burst_0.2,1,49,13,0,2,1
29,p_burst_0.2,1,50,1,1,1,39
30,p_burst_0.1,0,1,1,1,1,48
30,p_burst_0.1,0,2,13,0,1,1
30,p_burst_0.1,0,3,7,0,3,37
30,p_burst_0.1,0,4,5,0,2,39
30,p_burst_0.1,0,5,18,0,2,12
30,p_burst_0.1,0,6,8,0,3,45
30,p_burst_0.1,0,7,5,0,1,26
30,p_burst_0.1,0,8,3,0,2,49
30,p_burst_0.1,0,9,1,1,1,13
30,p_burst_0.1,0,10,4,0,2,27
30,p_burst_0.1,0,11,30,0,2,28
30,p_burst_0.1,0,12,40,0,2,19
30,p_burst_0.1,0,13,2,1,2,33
30,p_burst_0.1,0,14,2,1,2,43
30,p_burst_0.1,0,15,27,0,2,42
30,p_burst_0.1,0,16,12,0,3,11
30,p_burst_0.1,0,17,19,0,3,18
30,p_burst_0.1,0,18,5,0,2,20
30,p_burst_0.1,0,19,23,0,3,35
30,p_burst_0.1,0,20,3,1,3,44
30,p_burst_0.1,0,21,1,1,1,30
30,p_burst_0.1,0,22,7,0,3,47
30,p_burst_0.1,0,23,4,0,3,38
30,p_burst_0.1,0,24,8,0,3,6
30,p_burst_0.1,0,25,17,0,3,9
30,p_burst_0.1,0,26,2,1,2,22
30,p_burst_0.1,0,27,4,0,2,25
30,p_burst_0.1,0,28,17,0,2,17
30,p_burst_0.1,0,29,5,0,2,7
30,p_burst_0.1,0,30,14,0,3,10
30,p_burst_0.1,0,31,2,1,2,32
30,p_burst_0.1,0,32,1,1,1,5
30,p_burst_0.1,0,33,15,0,1,14
30,p_burst_0.1,0,34,8,0,2,15
30,p_burst_0.1,0,35,13,0,2,40
30,p_burst_0.1,0,36,29,0,3,16
30,p_burst_0.1,0,37,16,0,3,21
30,p_burst_0.1,0,38,6,0,2,31
30,p_burst_0.1,0,39,2,1,2,29
30,p_burst_0.1,0,40,3,0,2,34
30,p_burst_0.1,0,41,21,0,2,36
30,p_burst_0.1,0,42,31,0,2,8
30,p_burst_0.1,0,43,4,0,1,41
30,p_burst_0.1,0,44,24,0,2,24
30,p_burst_0.1,0,45,21,0,3,23
30,p_burst_0.1,0,46,5,0,1,2
30,p_burst_0.1,0,47,1,1,1,4
30,p_burst_0.1,0,48,7,0,2,3
30,p_burst_0.1,0,49,4,0,3,50
30,p_burst_0.1,0,50,17,0,4,46
30,p_burst_0.2,1,1,1,1,1,48
30,p_burst_0.2,1,2,1,1,1,1
30,p_burst_0.2,1,3,8,0,3,37
30,p_burst_0.2,1,4,4,0,2,39
30,p_burst_0.2,1,5,4,0,2,12
30,p_burst_0.2,1,6,3,1,3,45
30,p_burst_0.2,1,7,5,0,2,26
30,p_burst_0.2,1,8,10,0,2,49
30,p_burst_0.2,1,9,5,0,2,13
30,p_burst_0.2,1,10,2,1,2,27
30,p_burst_0.2,1,11,1,1,1,28
30,p_burst_0.2,1,12,8,0,3,19
30,p_burst_0.2,1,13,1,1,1,33
30,p_burst_0.2,1,14,4,0,3,43
30,p_burst_0.2,1,15,3,1,3,42
30,p_burst_0.2,1,16,1,1,1,11
30,p_burst_0.2,1,17,4,0,2,18
30,p_burst_0.2,1,18,6,0,3,20
30,p_burst_0.2,1,19,24,0,3,35
30,p_burst_0.2,1,20,11,0,4,44
30,p_burst_0.2,1,21,29,0,2,30
30,p_burst_0.2,1,22,2,1,2,47
30,p_burst_0.2,1,23,2,1,2,38
30,p_burst_0.2,1,24,21,0,3,6
30,p_burst_0.2,1,25,4,0,1,9
30,p_burst_0.2,1,26,2,1,2,22
30,p_burst_0.2,1,27,12,0,2,25
30,p_burst_0.2,1,28,19,0,2,17
30,p_burst_0.2,1,29,5,0,2,7
30,p_burst_0.2,1,30,14,0,1,10
30,p_burst_0.2,1,31,3,0,2,32
30,p_burst_0.2,1,32,4,0,2,5
30,p_burst_0.2,1,33,2,1,2,14
30,p_burst_0.2,1,34,3,0,2,15
30,p_burst_0.2,1,35,1,1,1,40
30,p_burst_0.2,1,36,7,0,2,16
30,p_burst_0.2,1,37,4,0,2,21
30,p_burst_0.2,1,38,4,0,2,31
30,p_burst_0.2,1,39,4,0,3,29
30,p_burst_0.2,1,40,5,0,3,34
30,p_burst_0.2,1,41,5,0,2,36
30,p_burst_0.2,1,42,7,0,2,8
30,p_burst_0.2,1,43,1,1,1,41
30,p_burst_0.2,1,44,1,1,1,24
30,p_burst_0.2,1,45,4,1,4,23
30,p_burst_0.2,1,46,17,0,3,2
30,p_burst_0.2,1,47,1,1,1,4
30,p_burst_0.2,1,48,4,1,4,3
30,p_burst_0.2,1,49,13,0,1,50
30,p_burst_0.2,1,50,1,1,1,46
31,p_burst_0.1,0,1,1,1,1,41
31,p_burst_0.1,0,2,13,0,2,49
31,p_burst_0.1,0,3,7,0,2,10
31,p_burst_0.1,0,4,5,0,2,2
31,p_burst_0.1,0,5,18,0,3,43
31,p_burst_0.1,0,6,8,0,2,14
31,p_burst_0.1,0,7,5,0,3,20
31,p_burst_0.1,0,8,3,0,2,11
31,p_burst_0.1,0,9,1,1,1,23
31,p_burst_0.1,0,10,4,0,2,48
31,p_burst_0.1,0,11,30,0,2,3
31,p_burst_0.1,0,12,40,0,2,37
31,p_burst_0.1,0,13,2,1,2,35
31,p_burst_0.1,0,14,2,1,2,46
31,p_burst_0.1,0,15,27,0,2,21
31,p_burst_0.1,0,16,12,0,3,24
31,p_burst_0.1,0,17,19,0,2,32
31,p_burst_0.1,0,18,5,0,2,19
31,p_burst_0.1,0,19,23,0,2,29
31,p_burst_0.1,0,20,3,0,2,5
31,p_burst_0.1,0,21,1,1,1,7
31,p_burst_0.1,0,22,7,0,2,16
31,p_burst_0.1,0,23,4,0,2,26
31,p_burst_0.1,0,24,8,0,2,6
31,p_burst_0.1,0,25,17,0,2,27
31,p_burst_0.1,0,26,2,1,2,39
31,p_burst_0.1,0,27,4,0,2,1
31,p_burst_0.1,0,28,17,0,2,25
31,p_burst_0.1,0,29,5,0,3,36
31,p_burst_0.1,0,30,14,0,2,18
