subject,cond,stimulus,recall,confidence,presented,phase,condType
1043,103,firepoker,2,11,0,0,money_tool
1043,103,flashligt,1,5,0,0,money_tool
1043,103,flower,1,11,1,3,money_tool
1043,103,flyingfish,1,9,1,3,money_tool
1043,103,foamroller,1,11,1,2,money_tool
1043,103,fork,2,10,0,0,money_tool
1043,103,frillnecklizard,2,11,0,0,money_tool
1043,103,frying.pan,2,8,0,0,money_tool
1043,103,funnel,1,11,1,1,money_tool
1043,103,gardenhose,1,11,1,1,money_tool
1043,103,german,1,11,1,1,money_tool
1043,103,giraffe,1,6,0,0,money_tool
1043,103,goat,2,9,0,0,money_tool
1043,103,goldfish,2,10,0,0,money_tool
1043,103,gorilla,1,11,1,1,money_tool
1043,103,guasha,1,11,1,1,money_tool
1043,103,hairdryer,2,11,0,0,money_tool
1043,103,hammerheadshark,2,11,0,0,money_tool
1043,103,hedgehog,2,10,0,0,money_tool
1043,103,herculesbeetle,1,11,1,2,money_tool
1043,103,hermitcrab,1,11,1,3,money_tool
1043,103,hippopotamus,1,8,0,0,money_tool
1043,103,horse,1,11,1,2,money_tool
1043,103,hyena,1,11,1,3,money_tool
1043,103,ice.cream.scooper,1,11,1,2,money_tool
1043,103,ice.pick,1,7,1,1,money_tool
1043,103,icetray,1,10,1,1,money_tool
1043,103,iguana,1,11,1,1,money_tool
1043,103,iron,1,11,1,2,money_tool
1043,103,jellyfish,1,11,1,3,money_tool
1043,103,jigger,2,11,1,2,money_tool
1043,103,jumpercables,1,11,1,1,money_tool
1043,103,kangaroo,1,9,0,0,money_tool
1043,103,keyboard,1,6,1,2,money_tool
1043,103,king,2,7,0,0,money_tool
1043,103,komodo,1,11,1,2,money_tool
1043,103,ladder,1,11,1,3,money_tool
1043,103,ladybug,1,8,1,3,money_tool
1043,103,lemonsqueezer,1,5,0,0,money_tool
1043,103,lemur,2,11,0,0,money_tool
1043,103,leopard,1,11,1,2,money_tool
1043,103,levelmount,2,9,1,2,money_tool
1043,103,liftingbelt,1,11,1,2,money_tool
1043,103,ligter,2,9,0,0,money_tool
1043,103,lion,1,11,1,1,money_tool
1043,103,mallet,2,11,0,0,money_tool
1043,103,mandolin,2,9,0,0,money_tool
1043,103,mandrill,2,11,0,0,money_tool
1043,103,mantaray,1,11,1,2,money_tool
1043,103,measuringcups,1,11,1,3,money_tool
1043,103,measuringtape,1,11,1,3,money_tool
1043,103,metronome,1,11,1,3,money_tool
1043,103,microplanezester,2,9,1,2,money_tool
1043,103,mole,1,11,1,1,money_tool
1043,103,monarch,1,7,0,0,money_tool
1043,103,mortarandpestle,2,7,1,2,money_tool
1043,103,mosquito,2,11,0,0,money_tool
1043,103,mouse,1,9,1,2,money_tool
1043,103,nails,2,10,0,0,money_tool
1043,103,nutcracker,2,9,0,0,money_tool
1043,103,octopus,1,11,1,1,money_tool
1043,103,opossum,1,11,0,0,money_tool
1043,103,orca,2,10,1,3,money_tool
1043,103,ostrich,1,11,1,2,money_tool
1043,103,owl,1,11,1,3,money_tool
1043,103,padlock,1,11,1,1,money_tool
1043,103,paintroller,2,9,0,0,money_tool
1043,103,panda,2,9,0,0,money_tool
1043,103,pangolin,2,7,0,0,money_tool
1043,103,parrot,1,11,1,1,money_tool
1043,103,peacock,2,11,0,0,money_tool
1043,103,pelican,2,10,1,3,money_tool
1043,103,pencil,1,11,1,1,money_tool
1043,103,penguin,2,10,1,2,money_tool
1043,103,peppergrinder,2,11,1,3,money_tool
1043,103,pick,1,9,1,2,money_tool
1043,103,pig,2,11,0,0,money_tool
1043,103,pigeon,1,11,1,1,money_tool
1043,103,pizzacutter,2,9,0,0,money_tool
1043,103,platypus,2,9,0,0,money_tool
1043,103,plunger,1,11,1,3,money_tool
1043,103,polar.bear,1,11,0,0,money_tool
1043,103,poliser,1,11,1,1,money_tool
1043,103,poolcleaner,1,8,1,1,money_tool
1043,103,porcupine,2,7,0,0,money_tool
1043,103,powerdrill,2,6,0,0,money_tool
1043,103,prayingmantis,1,11,1,1,money_tool
1043,103,pressurewaser,1,11,1,3,money_tool
1043,103,proboscismonkey,1,6,1,2,money_tool
1043,103,pufferfish,1,11,1,3,money_tool
1043,103,puffin,1,11,1,1,money_tool
1043,103,rabbit,1,10,1,1,money_tool
1043,103,racoon,2,9,1,2,money_tool
1043,103,rake,1,10,1,1,money_tool
1043,103,red.panda,1,11,1,3,money_tool
1043,103,reflexhammer,1,6,0,0,money_tool
1043,103,reindeer,2,10,0,0,money_tool
1043,103,respirator,1,8,1,1,money_tool
1043,103,rhino,2,9,0,0,money_tool
1043,103,rollingpin,1,7,1,1,money_tool
1043,103,rooster,2,11,0,0,money_tool
1043,103,ropeandpulley,2,8,0,0,money_tool
1043,103,safetygoggle,2,8,0,0,money_tool
1043,103,saw,2,8,0,0,money_tool
1043,103,scissors,1,11,1,1,money_tool
1043,103,scorpion,1,11,0,0,money_tool
1043,103,screwdriver,1,6,1,3,money_tool
1043,103,seahorse,1,11,1,2,money_tool
1043,103,sewingmachine,2,10,0,0,money_tool
1043,103,shark,1,11,1,3,money_tool
1043,103,shears,2,8,0,0,money_tool
1043,103,sheep,2,10,0,0,money_tool
1043,103,shoehorn,2,11,0,0,money_tool
1043,103,shovel,2,9,0,0,money_tool
1043,103,shrimp,1,11,1,1,money_tool
1043,103,snail,2,11,0,0,money_tool
1043,103,snorkel,2,11,0,0,money_tool
1043,103,snowshovel,1,10,1,3,money_tool
1043,103,solderingtorch,1,3,1,3,money_tool
1043,103,sphynx,1,11,1,1,money_tool
1043,103,spiritlevel,2,7,1,2,money_tool
1043,103,spoon,2,9,0,0,money_tool
1043,103,squeegee,1,11,1,3,money_tool
1043,103,stapler,1,8,1,2,money_tool
1043,103,starfish,1,11,1,2,money_tool
1043,103,swan,2,10,0,0,money_tool
1043,103,syringe,1,11,1,3,money_tool
1043,103,tarantula,1,11,1,1,money_tool
1043,103,thermometer,2,10,1,2,money_tool
1043,103,toiletbrush,2,5,1,2,money_tool
1043,103,tongs,2,10,1,3,money_tool
1043,103,toothpick,1,6,1,1,money_tool
1043,103,transmissionwrench,2,7,0,0,money_tool
1043,103,treadmill,1,11,1,2,money_tool
1043,103,turkey,1,11,1,3,money_tool
1043,103,turtle,1,11,1,1,money_tool
1043,103,tweezer,2,9,0,0,money_tool
1043,103,vacuum,2,11,0,0,money_tool
1043,103,videogamecontroller,1,11,1,1,money_tool
1043,103,voltmeter,2,11,0,0,money_tool
1043,103,walrus,1,6,1,2,money_tool
1043,103,weightliftingclip,1,11,1,1,money_tool
1043,103,weldinghelmet,1,11,1,1,money_tool
1043,103,wheelbarrow,1,10,1,3,money_tool
1043,103,whisk,1,7,1,2,money_tool
1043,103,wine.bottle.opener,1,5,0,0,money_tool
1043,103,wirebrush,1,11,1,1,money_tool
1043,103,wolf,1,5,0,0,money_tool
1043,103,wombat,1,11,1,2,money_tool
1043,103,woodpecker,1,11,1,3,money_tool
1043,103,woodturner,2,10,0,0,money_tool
1043,103,worm,2,10,0,0,money_tool
1043,103,wrench,1,9,1,1,money_tool
1043,103,xactoknife,2,11,0,0,money_tool
1043,103,yak,1,7,1,2,money_tool
1043,103,zebra,1,11,1,2,money_tool
1045,105,aardvark,1,10,1,1,money_animal
1045,105,airbrush,2,7,0,0,money_animal
1045,105,airpump,2,8,0,0,money_animal
1045,105,allenkey,1,2,1,3,money_animal
1045,105,alligator,1,2,0,0,money_animal
1045,105,alpaca,1,10,0,0,money_animal
1045,105,altimeter,1,2,1,3,money_animal
1045,105,amp,2,9,0,0,money_animal
1045,105,angelfish,1,4,1,3,money_animal
1045,105,anteater,1,7,1,1,money_animal
1045,105,antelope,2,6,0,0,money_animal
1045,105,anvil,1,10,1,2,money_animal
1045,105,armadillo,1,10,1,1,money_animal
1045,105,atlasmoth,2,9,0,0,money_animal
1045,105,auger,1,10,1,2,money_animal
1045,105,axe,1,8,0,0,money_animal
1045,105,bakingsheet,2,3,1,1,money_animal
1045,105,baldeagle,1,9,1,2,money_animal
1045,105,bat,2,2,0,0,money_animal
1045,105,beaker,1,8,1,2,money_animal
1045,105,beaver,2,6,1,2,money_animal
1045,105,bellow,1,9,1,3,money_animal
1045,105,bettafish,1,10,1,1,money_animal
1045,105,bison,1,5,1,3,money_animal
1045,105,black,1,8,1,2,money_animal
1045,105,blender,2,9,1,3,money_animal
1045,105,bluetang,1,9,1,2,money_animal
1045,105,boa,1,8,1,3,money_animal
1045,105,broom,1,4,0,0,money_animal
1045,105,brown,2,2,1,3,money_animal
1045,105,bullfrog,1,7,1,3,money_animal
1045,105,cabletie,1,10,1,2,money_animal
1045,105,camel,1,6,1,1,money_animal
1045,105,camera,2,4,0,0,money_animal
1045,105,can.opener,1,9,1,1,money_animal
1045,105,canary,1,10,1,1,money_animal
1045,105,carabiner,1,7,1,3,money_animal
1045,105,carpetblower,2,2,0,0,money_animal
1045,105,cassowary,2,10,0,0,money_animal
1045,105,cat,1,8,1,2,money_animal
1045,105,caterpillar,2,9,0,0,money_animal
1045,105,catfish,1,2,0,0,money_animal
1045,105,centipede,1,10,1,2,money_animal
1045,105,chameleon,2,4,0,0,money_animal
1045,105,cheesegrater,1,8,1,2,money_animal
1045,105,chinchilla,2,3,0,0,money_animal
1045,105,chisel,2,4,1,2,money_animal
1045,105,cicada,1,8,1,2,money_animal
1045,105,clownfish,1,8,0,0,money_animal
1045,105,cockroach,2,9,0,0,money_animal
1045,105,colander,1,8,1,3,money_animal
1045,105,compass,1,4,0,0,money_animal
1045,105,concretemixer,1,8,1,3,money_animal
1045,105,condor,2,3,0,0,money_animal
1045,105,corgi,1,7,0,0,money_animal
1045,105,cow,2,5,1,3,money_animal
1045,105,crab,2,3,0,0,money_animal
1045,105,cricket,1,10,1,1,money_animal
1045,105,crow,2,2,1,3,money_animal
1045,105,crowbar,2,2,0,0,money_animal
1045,105,cuttingboard,2,8,0,0,money_animal
1045,105,djmixer,2,7,0,0,money_animal
1045,105,dolphin,1,9,1,3,money_animal
1045,105,donkey,1,8,1,3,money_animal
1045,105,door,1,4,0,0,money_animal
1045,105,dragonfly,2,10,0,0,money_animal
1045,105,dremel,2,4,1,3,money_animal
1045,105,drillbit,2,8,0,0,money_animal
1045,105,drone,1,9,1,3,money_animal
1045,105,duck,1,9,1,3,money_animal
1045,105,dugong,2,9,0,0,money_animal
1045,105,earprotector,2,3,1,3,money_animal
1045,105,edger,2,6,0,0,money_animal
1045,105,eel,2,3,1,1,money_animal
1045,105,electricbreaker,1,2,0,0,money_animal
1045,105,elephantafrican,2,6,1,1,money_animal
1045,105,eraser,1,11,1,2,money_animal
1045,105,extensioncord,1,6,1,1,money_animal
1045,105,eyelascurler,2,4,0,0,money_animal
1045,105,fan,2,7,1,1,money_animal
1045,105,featherduster,2,8,0,0,money_animal
1045,105,ferret,1,8,1,2,money_animal
1045,105,fire.extinguisher,1,4,1,2,money_animal
1045,105,firebug,2,9,0,0,money_animal
1045,105,firepoker,1,2,0,0,money_animal
1045,105,flashligt,2,6,0,0,money_animal
1045,105,flower,2,5,1,3,money_animal
1045,105,flyingfish,1,3,1,3,money_animal
1045,105,foamroller,1,9,1,2,money_animal
1045,105,fork,2,3,0,0,money_animal
1045,105,frillnecklizard,2,4,0,0,money_animal
1045,105,frying.pan,2,5,0,0,money_animal
1045,105,funnel,2,3,1,1,money_animal
1045,105,gardenhose,1,8,1,1,money_animal
1045,105,german,1,10,1,1,money_animal
1045,105,giraffe,2,7,0,0,money_animal
1045,105,goat,2,9,0,0,money_animal
1045,105,goldfish,2,8,0,0,money_animal
1045,105,gorilla,1,9,1,1,money_animal
1045,105,guasha,1,10,1,1,money_animal
1045,105,hairdryer,2,8,0,0,money_animal
1045,105,hammerheadshark,2,8,0,0,money_animal
1045,105,hedgehog,2,7,0,0,money_animal
1045,105,herculesbeetle,1,10,1,2,money_animal
1045,105,hermitcrab,1,5,1,3,money_animal
1045,105,hippopotamus,1,2,0,0,money_animal
1045,105,horse,2,7,1,2,money_animal
1045,105,hyena,1,10,1,3,money_animal
1045,105,ice.cream.scooper,1,8,1,2,money_animal
1045,105,ice.pick,1,2,1,1,money_animal
1045,105,icetray,2,8,1,1,money_animal
1045,105,iguana,1,8,1,1,money_animal
1045,105,iron,1,9,1,2,money_animal
1045,105,jellyfish,1,10,1,3,money_animal
1045,105,jigger,1,8,1,2,money_animal
1045,105,jumpercables,1,9,1,1,money_animal
1045,105,kangaroo,1,4,0,0,money_animal
1045,105,keyboard,1,9,1,2,money_animal
1045,105,king,1,5,0,0,money_animal
1045,105,komodo,2,3,1,2,money_animal
1045,105,ladder,1,7,1,3,money_animal
1045,105,ladybug,1,5,1,3,money_animal
1045,105,lemonsqueezer,2,10,0,0,money_animal
1045,105,lemur,2,6,0,0,money_animal
1045,105,leopard,1,7,1,2,money_animal
1045,105,levelmount,1,10,1,2,money_animal
1045,105,liftingbelt,1,9,1,2,money_animal
1045,105,ligter,2,2,0,0,money_animal
1045,105,lion,1,10,1,1,money_animal
1045,105,mallet,1,6,0,0,money_animal
1045,105,mandolin,2,3,0,0,money_animal
1045,105,mandrill,2,7,0,0,money_animal
1045,105,mantaray,1,5,1,2,money_animal
1045,105,measuringcups,2,3,1,3,money_animal
1045,105,measuringtape,1,2,1,3,money_animal
1045,105,metronome,1,9,1,3,money_animal
1045,105,microplanezester,1,2,1,2,money_animal
1045,105,mole,1,10,1,1,money_animal
1045,105,monarch,1,4,0,0,money_animal
1045,105,mortarandpestle,1,9,1,2,money_animal
1045,105,mosquito,2,9,0,0,money_animal
1045,105,mouse,1,7,1,2,money_animal
1045,105,nails,2,2,0,0,money_animal
1045,105,nutcracker,2,6,0,0,money_animal
1045,105,octopus,1,5,1,1,money_animal
1045,105,opossum,1,9,0,0,money_animal
1045,105,orca,1,9,1,3,money_animal
1045,105,ostrich,1,9,1,2,money_animal
1045,105,owl,1,9,1,3,money_animal
1045,105,padlock,2,3,1,1,money_animal
1045,105,paintroller,2,5,0,0,money_animal
1045,105,panda,2,7,0,0,money_animal
1045,105,pangolin,2,4,0,0,money_animal
1045,105,parrot,1,4,1,1,money_animal
1045,105,peacock,1,9,0,0,money_animal
1045,105,pelican,1,9,1,3,money_animal
1045,105,pencil,1,3,1,1,money_animal
1045,105,penguin,1,9,1,2,money_animal
1045,105,peppergrinder,1,3,1,3,money_animal
1045,105,pick,1,10,1,2,money_animal
1045,105,pig,2,8,0,0,money_animal
1045,105,pigeon,1,10,1,1,money_animal
1045,105,pizzacutter,2,3,0,0,money_animal
1045,105,platypus,2,5,0,0,money_animal
1045,105,plunger,1,5,1,3,money_animal
1045,105,polar.bear,1,8,0,0,money_animal
1045,105,poliser,2,4,1,1,money_animal
1045,105,poolcleaner,1,5,1,1,money_animal
1045,105,porcupine,2,4,0,0,money_animal
1045,105,powerdrill,2,5,0,0,money_animal
1045,105,prayingmantis,1,4,1,1,money_animal
1045,105,pressurewaser,2,9,1,3,money_animal
1045,105,proboscismonkey,1,8,1,2,money_animal
1045,105,pufferfish,1,10,1,3,money_animal
1045,105,puffin,1,7,1,1,money_animal
1045,105,rabbit,1,9,1,1,money_animal
1045,105,racoon,1,10,1,2,money_animal
1045,105,rake,1,2,1,1,money_animal
1045,105,red.panda,1,8,1,3,money_animal
1045,105,reflexhammer,1,4,0,0,money_animal
1045,105,reindeer,2,3,0,0,money_animal
1045,105,respirator,1,5,1,1,money_animal
1045,105,rhino,1,5,0,0,money_animal
1045,105,rollingpin,1,5,1,1,money_animal
1045,105,rooster,2,10,0,0,money_animal
1045,105,ropeandpulley,2,7,0,0,money_animal
1045,105,safetygoggle,2,10,0,0,money_animal
1045,105,saw,2,3,0,0,money_animal
1045,105,scissors,2,2,1,1,money_animal
1045,105,scorpion,2,7,0,0,money_animal
1045,105,screwdriver,1,2,1,3,money_animal
1045,105,seahorse,1,10,1,2,money_animal
1045,105,sewingmachine,2,9,0,0,money_animal
1045,105,shark,1,8,1,3,money_animal
1045,105,shears,2,8,0,0,money_animal
1045,105,sheep,2,5,0,0,money_animal
1045,105,shoehorn,2,3,0,0,money_animal
1045,105,shovel,1,8,0,0,money_animal
1045,105,shrimp,1,9,1,1,money_animal
1045,105,snail,2,7,0,0,money_animal
1045,105,snorkel,2,6,0,0,money_animal
1045,105,snowshovel,1,9,1,3,money_animal
1045,105,solderingtorch,2,5,1,3,money_animal
1045,105,sphynx,1,9,1,1,money_animal
1045,105,spiritlevel,1,8,1,2,money_animal
1045,105,spoon,2,5,0,0,money_animal
1045,105,squeegee,2,3,1,3,money_animal
1045,105,stapler,2,7,1,2,money_animal
1045,105,starfish,1,9,1,2,money_animal
1045,105,swan,1,7,0,0,money_animal
1045,105,syringe,2,7,1,3,money_animal
1045,105,tarantula,1,10,1,1,money_animal
1045,105,thermometer,2,4,1,2,money_animal
1045,105,toiletbrush,1,4,1,2,money_animal
1045,105,tongs,2,5,1,3,money_animal
1045,105,toothpick,1,10,1,1,money_animal
1045,105,transmissionwrench,2,2,0,0,money_animal
1045,105,treadmill,1,4,1,2,money_animal
1045,105,turkey,2,9,1,3,money_animal
1045,105,turtle,1,10,1,1,money_animal
1045,105,tweezer,2,7,0,0,money_animal
1045,105,vacuum,2,7,0,0,money_animal
1045,105,videogamecontroller,1,10,1,1,money_animal
1045,105,voltmeter,2,2,0,0,money_animal
1045,105,walrus,1,9,1,2,money_animal
1045,105,weightliftingclip,1,9,1,1,money_animal
1045,105,weldinghelmet,1,7,1,1,money_animal
1045,105,wheelbarrow,1,2,1,3,money_animal
1045,105,whisk,1,4,1,2,money_animal
1045,105,wine.bottle.opener,2,2,0,0,money_animal
1045,105,wirebrush,1,8,1,1,money_animal
1045,105,wolf,1,8,0,0,money_animal
1045,105,wombat,1,9,1,2,money_animal
1045,105,woodpecker,1,8,1,3,money_animal
1045,105,woodturner,2,9,0,0,money_animal
1045,105,worm,2,7,0,0,money_animal
1045,105,wrench,1,2,1,1,money_animal
1045,105,xactoknife,2,8,0,0,money_animal
1045,105,yak,2,9,1,2,money_animal
1045,105,zebra,1,9,1,2,money_animal
1047,107,aardvark,2,11,1,1,money_tool
1047,107,airbrush,2,11,0,0,money_tool
1047,107,airpump,2,11,0,0,money_tool
1047,107,allenkey,1,11,1,3,money_tool
1047,107,alligator,1,11,0,0,money_tool
1047,107,alpaca,2,11,0,0,money_tool
1047,107,altimeter,1,11,1,3,money_tool
1047,107,amp,2,11,0,0,money_tool
1047,107,angelfish,1,11,1,3,money_tool
1047,107,anteater,2,11,1,1,money_tool
1047,107,antelope,2,6,0,0,money_tool
1047,107,anvil,1,11,1,2,money_tool
1047,107,armadillo,1,11,1,1,money_tool
1047,107,atlasmoth,1,6,0,0,money_tool
1047,107,auger,1,11,1,2,money_tool
1047,107,axe,2,11,0,0,money_tool
1047,107,bakingsheet,1,11,1,1,money_tool
1047,107,baldeagle,1,11,1,2,money_tool
1047,107,bat,2,11,0,0,money_tool
1047,107,beaker,1,11,1,2,money_tool
1047,107,beaver,1,11,1,2,money_tool
1047,107,bellow,1,11,1,3,money_tool
1047,107,bettafish,1,11,1,1,money_tool
1047,107,bison,1,6,1,3,money_tool
1047,107,black,1,11,1,2,money_tool
1047,107,blender,1,11,1,3,money_tool
1047,107,bluetang,1,11,1,2,money_tool
1047,107,boa,1,11,1,3,money_tool
1047,107,broom,2,11,0,0,money_tool
1047,107,brown,2,1,1,3,money_tool
1047,107,bullfrog,1,11,1,3,money_tool
1047,107,cabletie,1,11,1,2,money_tool
1047,107,camel,1,11,1,1,money_tool
1047,107,camera,2,11,0,0,money_tool
1047,107,can.opener,1,11,1,1,money_tool
1047,107,canary,2,1,1,1,money_tool
1047,107,carabiner,1,11,1,3,money_tool
1047,107,carpetblower,2,11,0,0,money_tool
1047,107,cassowary,2,1,0,0,money_tool
1047,107,cat,2,6,1,2,money_tool
1047,107,caterpillar,2,11,0,0,money_tool
1047,107,catfish,2,11,0,0,money_tool
1047,107,centipede,1,11,1,2,money_tool
1047,107,chameleon,2,11,0,0,money_tool
1047,107,cheesegrater,1,11,1,2,money_tool
1047,107,chinchilla,2,11,0,0,money_tool
1047,107,chisel,1,11,1,2,money_tool
1047,107,cicada,1,11,1,2,money_tool
1047,107,clownfish,2,1,0,0,money_tool
1047,107,cockroach,1,1,0,0,money_tool
1047,107,colander,1,11,1,3,money_tool
1047,107,compass,2,11,0,0,money_tool
1047,107,concretemixer,1,11,1,3,money_tool
1047,107,condor,2,11,0,0,money_tool
1047,107,corgi,2,11,0,0,money_tool
1047,107,cow,1,11,1,3,money_tool
1047,107,crab,1,6,0,0,money_tool
1047,107,cricket,1,6,1,1,money_tool
1047,107,crow,1,11,1,3,money_tool
1047,107,crowbar,1,11,0,0,money_tool
1047,107,cuttingboard,2,11,0,0,money_tool
1047,107,djmixer,2,11,0,0,money_tool
1047,107,dolphin,2,11,1,3,money_tool
1047,107,donkey,2,11,1,3,money_tool
1047,107,door,2,1,0,0,money_tool
1047,107,dragonfly,2,11,0,0,money_tool
1047,107,dremel,1,11,1,3,money_tool
1047,107,drillbit,2,11,0,0,money_tool
1047,107,drone,1,11,1,3,money_tool
1047,107,duck,2,1,1,3,money_tool
1047,107,dugong,1,11,0,0,money_tool
1047,107,earprotector,1,6,1,3,money_tool
1047,107,edger,2,11,0,0,money_tool
1047,107,eel,1,11,1,1,money_tool
1047,107,electricbreaker,2,11,0,0,money_tool
1047,107,elephantafrican,1,1,1,1,money_tool
1047,107,eraser,1,11,1,2,money_tool
1047,107,extensioncord,1,6,1,1,money_tool
1047,107,eyelascurler,2,1,0,0,money_tool
1047,107,fan,1,11,1,1,money_tool
1047,107,featherduster,2,11,0,0,money_tool
1047,107,ferret,2,11,1,2,money_tool
1047,107,fire.extinguisher,2,11,1,2,money_tool
1047,107,firebug,2,11,0,0,money_tool
1047,107,firepoker,2,11,0,0,money_tool
1047,107,flashligt,2,1,0,0,money_tool
1047,107,flower,1,11,1,3,money_tool
1047,107,flyingfish,1,11,1,3,money_tool
1047,107,foamroller,1,11,1,2,money_tool
1047,107,fork,2,11,0,0,money_tool
1047,107,frillnecklizard,2,11,0,0,money_tool
1047,107,frying.pan,2,1,0,0,money_tool
1047,107,funnel,1,11,1,1,money_tool
1047,107,gardenhose,1,11,1,1,money_tool
1047,107,german,1,11,1,1,money_tool
1047,107,giraffe,2,1,0,0,money_tool
1047,107,goat,2,11,0,0,money_tool
1047,107,goldfish,2,11,0,0,money_tool
1047,107,gorilla,1,11,1,1,money_tool
1047,107,guasha,1,11,1,1,money_tool
1047,107,hairdryer,2,11,0,0,money_tool
1047,107,hammerheadshark,2,11,0,0,money_tool
1047,107,hedgehog,2,6,0,0,money_tool
1047,107,herculesbeetle,1,11,1,2,money_tool
1047,107,hermitcrab,1,11,1,3,money_tool
1047,107,hippopotamus,2,11,0,0,money_tool
1047,107,horse,2,11,1,2,money_tool
1047,107,hyena,1,11,1,3,money_tool
1047,107,ice.cream.scooper,2,11,1,2,money_tool
1047,107,ice.pick,1,11,1,1,money_tool
1047,107,icetray,1,11,1,1,money_tool
1047,107,iguana,1,11,1,1,money_tool
1047,107,iron,1,11,1,2,money_tool
1047,107,jellyfish,1,6,1,3,money_tool
1047,107,jigger,1,11,1,2,money_tool
1047,107,jumpercables,1,11,1,1,money_tool
1047,107,kangaroo,2,11,0,0,money_tool
1047,107,keyboard,1,11,1,2,money_tool
1047,107,king,2,11,0,0,money_tool
1047,107,komodo,1,11,1,2,money_tool
1047,107,ladder,2,11,1,3,money_tool
1047,107,ladybug,1,11,1,3,money_tool
1047,107,lemonsqueezer,2,11,0,0,money_tool
1047,107,lemur,2,11,0,0,money_tool
1047,107,leopard,1,11,1,2,money_tool
1047,107,levelmount,1,11,1,2,money_tool
1047,107,liftingbelt,1,11,1,2,money_tool
1047,107,ligter,2,6,0,0,money_tool
1047,107,lion,1,11,1,1,money_tool
1047,107,mallet,2,11,0,0,money_tool
1047,107,mandolin,2,1,0,0,money_tool
1047,107,mandrill,2,11,0,0,money_tool
1047,107,mantaray,1,11,1,2,money_tool
1047,107,measuringcups,1,11,1,3,money_tool
1047,107,measuringtape,1,11,1,3,money_tool
1047,107,metronome,1,11,1,3,money_tool
1047,107,microplanezester,1,11,1,2,money_tool
1047,107,mole,2,11,1,1,money_tool
1047,107,monarch,2,1,0,0,money_tool
1047,107,mortarandpestle,1,11,1,2,money_tool
1047,107,mosquito,2,11,0,0,money_tool
1047,107,mouse,2,11,1,2,money_tool
1047,107,nails,2,11,0,0,money_tool
1047,107,nutcracker,2,11,0,0,money_tool
1047,107,octopus,2,11,1,1,money_tool
1047,107,opossum,2,11,0,0,money_tool
1047,107,orca,1,11,1,3,money_tool
1047,107,ostrich,1,11,1,2,money_tool
