participant,trial,reportIndex,report
15,79,1,Search
15,79,2,Encoding
15,79,3,Encoding
15,79,4,Evaluation
15,79,5,Decision: No justification
15,80,1,Search
15,80,2,Search
15,80,3,Encoding
15,80,4,Encoding
15,80,5,Encoding
15,80,6,Encoding
15,80,7,Decision: No justification
15,81,1,Search
15,81,2,Search
15,81,3,Encoding
15,81,4,Encoding
15,81,5,Encoding
15,81,6,Encoding
15,81,7,Decision: No justification
15,82,1,Search
15,82,2,Search
15,82,3,Encoding
15,82,4,Encoding
15,82,5,Encoding
15,82,6,Encoding
15,82,7,Decision: No justification
15,83,1,Search
15,83,2,Encoding
15,83,3,Encoding
15,83,4,Decision: No justification
15,84,1,Search
15,84,2,Encoding
15,84,3,Encoding
15,84,4,Decision: No justification
15,85,1,Search
15,85,2,Encoding
15,85,3,Encoding
15,85,4,Decision: No justification
15,86,1,Search
15,86,2,Encoding
15,86,3,Encoding
15,86,4,Decision: No justification
15,87,1,Search
15,87,2,Search
15,87,3,Encoding
15,87,4,Encoding
15,87,5,Encoding
15,87,6,Encoding
15,87,7,Decision: No justification
15,88,1,Search
15,88,2,Encoding
15,88,3,Encoding
15,88,4,Decision: No justification
15,89,1,Search
15,89,2,Encoding
15,89,3,Encoding
15,89,4,Decision: No justification
15,90,1,Search
15,90,2,Encoding
15,90,3,Encoding
15,90,4,Decision: No justification
15,91,1,Search
15,91,2,Encoding
15,91,3,Encoding
15,91,4,Evaluation
15,91,5,Decision: No justification
15,92,1,Search
15,92,2,Search
15,92,3,Encoding
15,92,4,Encoding
15,92,5,Encoding
15,92,6,Encoding
15,92,7,Decision: No justification
15,93,1,Search
15,93,2,Search
15,93,3,Encoding
15,93,4,Encoding
15,93,5,Encoding
15,93,6,Encoding
15,93,7,Decision: No justification
15,94,1,Search
15,94,2,Encoding
15,94,3,Encoding
15,94,4,Decision: No justification
15,95,1,Search
15,95,2,Search
15,95,3,Encoding
15,95,4,Encoding
15,95,5,Encoding
15,95,6,Encoding
15,95,7,Evaluation
15,95,8,Decision: No justification
15,96,1,Search
15,96,2,Search
15,96,3,Encoding
15,96,4,Encoding
15,96,5,Encoding
15,96,6,Encoding
15,96,7,Evaluation
15,96,8,Decision: No justification
15,97,1,Search
15,97,2,Search
15,97,3,Encoding
15,97,4,Encoding
15,97,5,Encoding
15,97,6,Encoding
15,97,7,Decision: No justification
15,98,1,Search
15,98,2,Encoding
15,98,3,Encoding
15,98,4,Decision: No justification
15,99,1,Search
15,99,2,Search
15,99,3,Encoding
15,99,4,Encoding
15,99,5,Encoding
15,99,6,Encoding
15,99,7,Decision: No justification
15,100,1,Search
15,100,2,Search
15,100,3,Encoding
15,100,4,Encoding
15,100,5,Encoding
15,100,6,Encoding
15,100,7,Decision: No justification
15,101,1,Search
15,101,2,Search
15,101,3,Encoding
15,101,4,Encoding
15,101,5,Encoding
15,101,6,Encoding
15,101,7,Decision: No justification
15,102,1,Search
15,102,2,Search
15,102,3,Encoding
15,102,4,Encoding
15,102,5,Encoding
15,102,6,Encoding
15,102,7,Decision: No justification
15,103,1,Search
15,103,2,Encoding
15,103,3,Encoding
15,103,4,Decision: No justification
15,104,1,Search
15,104,2,Encoding
15,104,3,Encoding
15,104,4,Decision: No justification
15,105,1,Search
15,105,2,Encoding
15,105,3,Encoding
15,105,4,Decision: No justification
15,106,1,Search
15,106,2,Search
15,106,3,Encoding
15,106,4,Encoding
15,106,5,Encoding
15,106,6,Encoding
15,106,7,Decision: No justification
15,107,1,Search
15,107,2,Search
15,107,3,Encoding
15,107,4,Encoding
15,107,5,Encoding
15,107,6,Encoding
15,107,7,Decision: No justification
15,108,1,Search
15,108,2,Encoding
15,108,3,Encoding
15,108,4,Decision: No justification
15,109,1,Search
15,109,2,Uncategorized
15,110,1,Search
15,110,2,Encoding
15,110,3,Encoding
15,110,4,Decision: No justification
15,111,1,Search
15,111,2,Encoding
15,111,3,Encoding
15,111,4,Decision: No justification
15,112,1,Search
15,112,2,Search
15,112,3,Encoding
15,112,4,Encoding
15,112,5,Encoding
15,112,6,Encoding
15,112,7,Decision: No justification
15,113,1,Search
15,113,2,Encoding
15,113,3,Encoding
15,113,4,Decision: No justification
15,114,1,Search
15,114,2,Encoding
15,114,3,Encoding
15,114,4,Decision: No justification
15,115,1,Search
15,115,2,Encoding
15,115,3,Encoding
15,115,4,Decision: No justification
15,116,1,Search
15,116,2,Search
15,116,3,Encoding
15,116,4,Encoding
15,116,5,Encoding
15,116,6,Encoding
15,116,7,Decision: No justification
15,117,1,Search
15,117,2,Evaluation
15,117,3,Uncategorized
15,118,1,Search
15,118,2,Encoding
15,118,3,Encoding
15,118,4,Decision: No justification
15,119,1,Search
15,119,2,Encoding
15,119,3,Encoding
15,119,4,Decision: No justification
15,120,1,Search
15,120,2,Encoding
15,120,3,Encoding
15,120,4,Decision: No justification
16,1,1,Search
16,1,2,Search
16,1,3,Encoding
16,1,4,Metacognitive
16,1,5,Metacognitive
16,1,6,Metacognitive
16,1,7,Decision: No justification
16,2,1,Search
16,2,2,Search
16,2,3,Evaluation
16,2,4,Decision: No justification
16,3,1,Search
16,3,2,Search
16,3,3,Search
16,3,4,Decision: No justification
16,4,1,Search
16,4,2,Search
16,4,3,Decision: No justification
16,5,1,Search
16,5,2,Search
16,5,3,Encoding
16,5,4,Evaluation
16,5,5,Decision: No justification
16,6,1,Search
16,6,2,Search
16,6,3,Search
16,6,4,Search
16,6,5,Search
16,6,6,Encoding
16,6,7,Evaluation
16,6,8,Decision: No justification
16,7,1,Search
16,7,2,Encoding
16,7,3,Decision: No justification
16,8,1,Search
16,8,2,Evaluation
16,9,1,Search
16,9,2,Evaluation
16,9,3,Metacognitive
16,9,4,Decision: No justification
16,10,1,Search
16,10,2,Search
16,10,3,Encoding
16,10,4,Encoding
16,10,5,Evaluation
16,10,6,Metacognitive
16,10,7,Decision: No justification
16,11,1,Search
16,11,2,Evaluation
16,11,3,Elaboration: Indicator based
16,11,4,Elaboration: Indicator based
16,11,5,Decision: No justification
16,12,1,Search
16,12,2,Decision: No justification
16,13,1,Search
16,13,2,Search
16,13,3,Encoding
16,13,4,Decision: No justification
16,14,1,Search
16,14,2,Search
16,14,3,Search
16,14,4,Encoding
16,14,5,Encoding
16,14,6,Decision: No justification
16,14,7,Decision: No justification
16,15,1,Search
16,15,2,Search
16,15,3,Decision: No justification
16,16,1,Search
16,16,2,Encoding
16,16,3,Evaluation
16,16,4,Decision: No justification
16,17,1,Search
16,17,2,Search
16,17,3,Encoding
16,17,4,Encoding
16,17,5,Decision: No justification
16,18,1,Search
16,18,2,Encoding
16,18,3,Decision: No justification
16,19,1,Search
16,19,2,Search
16,19,3,Search
16,19,4,Encoding
16,19,5,Encoding
16,19,6,Evaluation
16,19,7,Decision: No justification
16,20,1,Search
16,20,2,Search
16,20,3,Encoding
16,20,4,Evaluation
16,20,5,Decision: No justification
16,21,1,Search
16,21,2,Encoding
16,21,3,Decision: No justification
16,22,1,Search
16,22,2,Encoding
16,22,3,Evaluation
16,22,4,Decision: No justification
16,23,1,Search
16,23,2,Search
16,23,3,Encoding
16,23,4,Decision: No justification
16,24,1,Search
16,24,2,Encoding
16,24,3,Evaluation
16,24,4,Decision: No justification
16,25,1,Search
16,25,2,Encoding
16,25,3,Decision: No justification
16,26,1,Metacognitive
16,27,1,Silent
16,28,1,Search
16,28,2,Encoding
16,28,3,Evaluation
16,28,4,Decision: No justification
16,29,1,Search
16,29,2,Encoding
16,29,3,Decision: No justification
16,30,1,Search
16,30,2,Search
16,30,3,Encoding
16,30,4,Encoding
16,30,5,Evaluation
16,30,6,Decision: No justification
16,31,1,Search
16,31,2,Search
16,31,3,Decision: No justification
16,32,1,Search
16,32,2,Search
16,32,3,Encoding
16,32,4,Decision: No justification
16,33,1,Search
16,33,2,Search
16,33,3,Search
16,33,4,Evaluation
16,33,5,Decision: No justification
16,34,1,Search
16,34,2,Search
16,34,3,Encoding
16,34,4,Decision: No justification
16,35,1,Search
16,35,2,Search
16,35,3,Search
16,35,4,Encoding
16,35,5,Encoding
16,35,6,Evaluation
16,35,7,Decision: No justification
16,36,1,Search
16,36,2,Encoding
16,36,3,Decision: No justification
16,37,1,Search
16,37,2,Search
16,37,3,Encoding
16,37,4,Encoding
16,37,5,Uncategorized
16,37,6,Decision: No justification
16,38,1,Search
16,38,2,Search
16,38,3,Encoding
16,38,4,Decision: No justification
16,39,1,Search
16,39,2,Search
16,39,3,Encoding
16,39,4,Encoding
16,39,5,Evaluation
16,39,6,Decision: No justification
16,40,1,Search
16,40,2,Search
16,40,3,Search
16,40,4,Encoding
16,40,5,Encoding
16,40,6,Decision: No justification
16,41,1,Search
16,41,2,Search
16,41,3,Encoding
16,41,4,Decision: No justification
16,42,1,Search
16,42,2,Search
16,42,3,Encoding
16,42,4,Decision: No justification
16,43,1,Search
16,43,2,Encoding
16,43,3,Decision: No justification
16,44,1,Search
16,44,2,Search
16,44,3,Encoding
16,44,4,Decision: No justification
16,45,1,Search
16,45,2,Search
16,45,3,Encoding
16,45,4,Encoding
16,45,5,Decision: No justification
16,46,1,Search
16,46,2,Search
16,46,3,Encoding
16,46,4,Encoding
16,46,5,Decision: No justification
16,47,1,Search
16,47,2,Search
16,47,3,Encoding
16,47,4,Encoding
16,47,5,Evaluation
16,47,6,Metacognitive
16,47,7,Decision: No justification
16,47,8,Decision: No justification
16,48,1,Search
16,48,2,Search
16,48,3,Search
16,48,4,Encoding
16,48,5,Encoding
16,48,6,Decision: No justification
16,49,1,Search
16,49,2,Search
16,49,3,Encoding
16,49,4,Evaluation
16,49,5,Decision: No justification
16,50,1,Search
16,50,2,Encoding
16,50,3,Encoding
16,50,4,Decision: No justification
16,51,1,Search
16,51,2,Search
16,51,3,Encoding
16,51,4,Evaluation
16,51,5,Decision: No justification
16,52,1,Search
16,52,2,Search
16,52,3,Search
16,52,4,Encoding
16,52,5,Encoding
16,52,6,Metacognitive
16,52,7,Decision: No justification
16,53,1,Search
16,53,2,Encoding
16,53,3,Encoding
16,53,4,Decision: No justification
16,54,1,Search
16,54,2,Search
16,54,3,Search
16,54,4,Search
16,54,5,Encoding
16,54,6,Decision: No justification
16,55,1,Search
16,55,2,Search
16,55,3,Search
16,55,4,Search
16,55,5,Decision: No justification
16,56,1,Search
16,56,2,Search
16,56,3,Search
16,56,4,Encoding
16,56,5,Encoding
16,56,6,Decision: No justification
16,57,1,Search
16,57,2,Search
16,57,3,Encoding
16,57,4,Decision: No justification
16,58,1,Search
16,58,2,Search
16,58,3,Encoding
16,58,4,Encoding
16,58,5,Decision: No justification
16,59,1,Search
16,59,2,Search
16,59,3,Search
16,59,4,Search
16,59,5,Encoding
16,59,6,Encoding
16,59,7,Decision: No justification
16,60,1,Search
16,60,2,Search
16,60,3,Search
16,60,4,Encoding
16,60,5,Encoding
16,60,6,Evaluation
16,60,7,Elaboration: Holistic
16,60,8,Decision: No justification
16,61,1,Search
16,61,2,Search
16,61,3,Decision: No justification
16,62,1,Search
16,62,2,Search
16,62,3,Search
16,62,4,Encoding
16,62,5,Encoding
16,62,6,Evaluation
16,62,7,Decision: No justification
16,63,1,Search
16,63,2,Search
16,63,3,Search
16,63,4,Encoding
16,63,5,Encoding
16,63,6,Decision: No justification
16,64,1,Search
16,64,2,Search
16,64,3,Encoding
16,64,4,Decision: No justification
16,65,1,Search
16,65,2,Search
16,65,3,Search
16,65,4,Search
16,65,5,Encoding
16,65,6,Encoding
16,65,7,Decision: No justification
16,66,1,Search
16,66,2,Search
16,66,3,Search
16,66,4,Search
16,66,5,Encoding
16,66,6,Encoding
16,66,7,Evaluation
16,66,8,Elaboration: Holistic
16,66,9,Elaboration: Holistic
16,66,10,Decision: No justification
16,67,1,Search
16,67,2,Search
16,67,3,Encoding
16,67,4,Encoding
16,67,5,Decision: No justification
16,68,1,Search
16,68,2,Search
16,68,3,Search
16,68,4,Decision: No justification
16,69,1,Search
16,69,2,Search
16,69,3,Decision: No justification
16,70,1,Search
16,70,2,Search
16,70,3,Encoding
16,70,4,Metacognitive
16,70,5,Decision: No justification
16,71,1,Search
16,71,2,Search
16,71,3,Search
16,71,4,Evaluation
16,72,1,Search
16,72,2,Search
16,72,3,Search
16,72,4,Encoding
16,72,5,Encoding
16,72,6,Decision: No justification
16,73,1,Search
16,73,2,Search
16,73,3,Search
16,73,4,Search
16,73,5,Encoding
16,73,6,Encoding
16,73,7,Evaluation
16,73,8,Decision: No justification
16,74,1,Search
16,74,2,Search
16,74,3,Encoding
16,74,4,Encoding
16,74,5,Evaluation
16,74,6,Decision: Guess
16,75,1,Search
16,75,2,Search
16,75,3,Search
16,75,4,Search
16,75,5,Decision: No justification
16,76,1,Search
16,76,2,Search
16,76,3,Encoding
16,76,4,Encoding
16,76,5,Evaluation
16,76,6,Decision: No justification
16,77,1,Search
16,77,2,Search
16,77,3,Search
16,77,4,Encoding
16,77,5,Encoding
16,77,6,Evaluation
16,77,7,Decision: No justification
16,78,1,Search
16,78,2,Search
16,78,3,Search
16,78,4,Encoding
16,78,5,Encoding
16,78,6,Decision: No justification
16,79,1,Search
16,79,2,Search
16,79,3,Evaluation
16,79,4,Decision: No justification
16,80,1,Search
16,80,2,Search
16,80,3,Encoding
16,80,4,Metacognitive
16,80,5,Decision: No justification
16,81,1,Search
16,81,2,Search
16,81,3,Decision: No justification
16,82,1,Search
16,82,2,Search
16,82,3,Search
16,82,4,Encoding
16,82,5,Decision: No justification
16,83,1,Search
16,83,2,Search
16,83,3,Encoding
16,83,4,Decision: No justification
16,84,1,Search
16,84,2,Search
16,84,3,Encoding
16,84,4,Decision: No justification
16,85,1,Search
16,85,2,Search
16,85,3,Decision: No justification
16,86,1,Search
16,86,2,Search
16,86,3,Search
16,86,4,Encoding
16,86,5,Decision: No justification
16,87,1,Search
16,87,2,Search
16,87,3,Search
16,87,4,Encoding
16,87,5,Uncategorized
16,87,6,Elaboration: Indicator based
16,87,7,Decision: No justification
16,88,1,Search
16,88,2,Search
16,88,3,Search
16,88,4,Evaluation
16,88,5,Decision: No justification
16,89,1,Search
16,89,2,Decision: No justification
16,90,1,Search
16,90,2,Search
16,90,3,Decision: No justification
16,91,1,Search
16,91,2,Search
16,91,3,Encoding
16,91,4,Encoding
16,91,5,Decision: No justification
16,92,1,Search
16,92,2,Search
16,92,3,Encoding
16,92,4,Encoding
16,92,5,Decision: No justification
16,93,1,Search
16,93,2,Search
16,93,3,Encoding
16,93,4,Encoding
16,93,5,Evaluation
16,93,6,Decision: No justification
16,94,1,Search
16,94,2,Search
16,94,3,Search
16,94,4,Search
16,94,5,Encoding
16,94,6,Evaluation
16,94,7,Elaboration: Indicator based
16,94,8,Decision: Guess
16,95,1,Search
16,95,2,Search
16,95,3,Encoding
16,95,4,Encoding
16,95,5,Decision: No justification
16,96,1,Search
16,96,2,Search
16,96,3,Search
16,96,4,Encoding
16,96,5,Encoding
16,96,6,Decision: No justification
16,97,1,Search
16,97,2,Search
16,97,3,Search
16,97,4,Search
16,97,5,Encoding
16,97,6,Encoding
16,97,7,Decision: No justification
16,98,1,Search
16,98,2,Search
16,98,3,Search
16,98,4,Encoding
16,98,5,Encoding
16,98,6,Evaluation
16,98,7,Decision: Single Indicator
16,99,1,Search
16,99,2,Search
16,99,3,Decision: No justification
16,100,1,Search
16,100,2,Search
16,100,3,Encoding
16,100,4,Encoding
16,100,5,Decision: No justification
16,100,6,Decision: No justification
16,101,1,Search
16,101,2,Search
16,101,3,Search
16,101,4,Search
16,101,5,Encoding
16,101,6,Encoding
16,101,7,Decision: No justification
16,102,1,Search
16,102,2,Search
16,102,3,Search
16,102,4,Encoding
16,102,5,Encoding
16,102,6,Elaboration: Indicator based
16,102,7,Decision: No justification
16,103,1,Search
16,103,2,Search
16,103,3,Search
16,103,4,Encoding
16,103,5,Encoding
16,103,6,Decision: No justification
16,104,1,Search
16,104,2,Search
16,104,3,Encoding
16,104,4,Encoding
16,104,5,Decision: No justification
16,105,1,Search
16,105,2,Search
16,105,3,Encoding
16,105,4,Encoding
16,105,5,Decision: No justification
16,106,1,Search
16,106,2,Search
16,106,3,Encoding
16,106,4,Encoding
16,106,5,Evaluation
16,106,6,Decision: No justification
16,107,1,Search
16,107,2,Search
16,107,3,Decision: No justification
16,108,1,Search
16,108,2,Search
16,108,3,Encoding
16,108,4,Decision: No justification
16,108,5,Decision: Mult-indicator
16,109,1,Search
16,109,2,Search
16,109,3,Encoding
16,109,4,Encoding
16,109,5,Decision: Guess
16,110,1,Search
16,110,2,Search
16,110,3,Encoding
16,110,4,Encoding
16,110,5,Encoding
16,110,6,Evaluation
16,110,7,Uncategorized
16,110,8,Decision: No justification
16,111,1,Search
16,111,2,Search
16,111,3,Encoding
16,111,4,Encoding
16,111,5,Decision: No justification
16,112,1,Search
16,112,2,Search
16,112,3,Search
16,112,4,Encoding
16,112,5,Encoding
16,112,6,Decision: No justification
16,113,1,Search
16,113,2,Search
16,113,3,Search
16,113,4,Encoding
16,113,5,Encoding
16,113,6,Elaboration: Indicator based
16,113,7,Decision: Guess
16,114,1,Search
16,114,2,Search
16,114,3,Encoding
16,114,4,Encoding
16,114,5,Decision: No justification
16,115,1,Search
16,115,2,Search
16,115,3,Search
16,115,4,Encoding
16,115,5,Encoding
16,115,6,Decision: No justification
16,116,1,Search
16,116,2,Search
16,116,3,Search
16,116,4,Search
16,116,5,Encoding
16,116,6,Encoding
16,116,7,Decision: Single Indicator
16,117,1,Search
16,117,2,Search
16,117,3,Encoding
16,117,4,Encoding
16,117,5,Evaluation
16,117,6,Decision: No justification
16,118,1,Search
16,118,2,Search
16,118,3,Search
16,118,4,Encoding
16,118,5,Decision: No justification
16,119,1,Search
16,119,2,Search
16,119,3,Encoding
16,119,4,Encoding
16,119,5,Decision: No justification
16,120,1,Search
16,120,2,Search
16,120,3,Search
16,120,4,Encoding
16,120,5,Encoding
16,120,6,Decision: No justification
17,1,1,Search
17,1,2,Search
17,1,3,Encoding
17,1,4,Encoding
17,1,5,Encoding
17,1,6,Decision: No justification
17,2,1,Search
17,2,2,Encoding
17,2,3,Metacognitive
17,2,4,Decision: No justification
17,3,1,Search
17,3,2,Search
17,3,3,Search
17,3,4,Search
17,3,5,Encoding
17,3,6,Encoding
17,3,7,Encoding
17,3,8,Encoding
17,3,9,Encoding
17,3,10,Evaluation
17,3,11,Metacognitive
17,3,12,Metacognitive
17,3,13,Elaboration: Indicator based
17,3,14,Elaboration: Holistic
17,3,15,Elaboration: Holistic
17,3,16,Elaboration: Holistic
17,3,17,Decision: No justification
17,4,1,Search
17,4,2,Search
17,4,3,Search
17,4,4,Encoding
17,4,5,Encoding
17,4,6,Encoding
17,4,7,Evaluation
17,4,8,Decision: No justification
17,5,1,Search
17,5,2,Search
17,5,3,Encoding
17,5,4,Encoding
17,5,5,Decision: No justification
17,6,1,Search
17,6,2,Search
17,6,3,Encoding
17,6,4,Decision: Single Indicator
17,7,1,Search
17,7,2,Search
17,7,3,Search
17,7,4,Encoding
17,7,5,Encoding
17,7,6,Decision: No justification
17,8,1,Search
17,8,2,Search
17,8,3,Encoding
17,8,4,Encoding
17,8,5,Metacognitive
17,8,6,Decision: No justification
17,9,1,Search
17,9,2,Encoding
17,9,3,Encoding
17,9,4,Metacognitive
17,9,5,Decision: No justification
17,10,1,Search
17,10,2,Search
17,10,3,Search
17,10,4,Search
17,10,5,Encoding
17,10,6,Encoding
17,10,7,Encoding
17,10,8,Encoding
17,10,9,Metacognitive
17,10,10,Decision: No justification
17,11,1,Search
17,11,2,Search
17,11,3,Encoding
17,11,4,Encoding
17,11,5,Encoding
17,11,6,Encoding
17,11,7,Evaluation
17,11,8,Metacognitive
17,11,9,Metacognitive
17,11,10,Metacognitive
17,11,11,Decision: No justification
17,11,12,Decision: Guess
17,12,1,Search
17,12,2,Search
17,12,3,Encoding
17,12,4,Encoding
17,12,5,Encoding
17,12,6,Metacognitive
17,12,7,Decision: No justification
17,13,1,Search
17,13,2,Encoding
17,13,3,Encoding
17,13,4,Encoding
17,13,5,Evaluation
17,13,6,Metacognitive
17,13,7,Decision: Single Indicator
17,14,1,Search
17,14,2,Encoding
17,14,3,Encoding
17,14,4,Evaluation
17,14,5,Decision: No justification
17,15,1,Evaluation
17,15,2,Metacognitive
17,16,1,Evaluation
17,17,1,Evaluation
17,18,1,Evaluation
17,19,1,Evaluation
17,20,1,Evaluation
17,21,1,Silent
17,22,1,Search
17,22,2,Encoding
17,22,3,Encoding
17,22,4,Metacognitive
17,22,5,Metacognitive
17,22,6,Metacognitive
17,23,1,Search
17,23,2,Search
17,23,3,Encoding
17,23,4,Encoding
17,23,5,Encoding
17,23,6,Encoding
17,23,7,Metacognitive
17,23,8,Metacognitive
17,23,9,Metacognitive
17,23,10,Metacognitive
17,24,1,Search
17,24,2,Search
17,24,3,Search
17,24,4,Encoding
17,24,5,Encoding
17,24,6,Encoding
17,24,7,Evaluation
17,24,8,Metacognitive
17,24,9,Metacognitive
17,24,10,Decision: No justification
17,25,1,Search
17,25,2,Encoding
17,25,3,Encoding
17,25,4,Evaluation
17,25,5,Metacognitive
17,25,6,Metacognitive
17,25,7,Decision: No justification
17,26,1,Search
17,26,2,Encoding
17,26,3,Encoding
17,26,4,Evaluation
17,26,5,Metacognitive
17,26,6,Metacognitive
17,26,7,Metacognitive
17,26,8,Metacognitive
17,26,9,Decision: No justification
17,27,1,Search
17,27,2,Search
17,27,3,Encoding
17,27,4,Encoding
17,27,5,Evaluation
17,27,6,Metacognitive
17,27,7,Decision: No justification
17,28,1,Evaluation
17,28,2,Metacognitive
17,29,1,Evaluation
17,30,1,Evaluation
17,31,1,Evaluation
17,32,1,Evaluation
17,33,1,Search
17,33,2,Search
17,33,3,Encoding
17,33,4,Encoding
17,33,5,Metacognitive
17,33,6,Decision: No justification
17,34,1,Search
17,34,2,Encoding
17,34,3,Encoding
17,34,4,Evaluation
17,34,5,Metacognitive
17,35,1,Search
17,35,2,Search
17,35,3,Search
17,35,4,Encoding
17,35,5,Encoding
17,35,6,Encoding
17,35,7,Metacognitive
17,35,8,Decision: No justification
17,36,1,Search
17,36,2,Search
17,36,3,Encoding
17,36,4,Encoding
17,36,5,Encoding
17,36,6,Metacognitive
17,36,7,Decision: No justification
17,37,1,Search
17,37,2,Search
17,37,3,Encoding
17,37,4,Encoding
17,37,5,Decision: No justification
17,38,1,Search
17,38,2,Search
17,38,3,Search
17,38,4,Encoding
17,38,5,Encoding
17,38,6,Encoding
17,38,7,Decision: No justification
17,39,1,Search
17,39,2,Search
17,39,3,Search
17,39,4,Encoding
17,39,5,Encoding
17,39,6,Encoding
17,39,7,Decision: No justification
17,40,1,Search
17,40,2,Search
17,40,3,Search
17,40,4,Search
17,40,5,Encoding
17,40,6,Encoding
17,40,7,Encoding
17,40,8,Encoding
17,40,9,Metacognitive
17,40,10,Metacognitive
17,40,11,Decision: No justification
17,41,1,Search
17,41,2,Search
17,41,3,Encoding
17,41,4,Encoding
17,41,5,Decision: No justification
17,42,1,Search
17,42,2,Search
17,42,3,Encoding
17,42,4,Encoding
17,42,5,Decision: No justification
17,43,1,Search
17,43,2,Search
17,43,3,Search
17,43,4,Search
17,43,5,Encoding
17,43,6,Encoding
17,43,7,Encoding
17,43,8,Encoding
17,43,9,Evaluation
17,43,10,Decision: No justification
17,44,1,Search
17,44,2,Search
17,44,3,Encoding
17,44,4,Encoding
17,44,5,Decision: No justification
17,45,1,Search
17,45,2,Search
17,45,3,Encoding
17,45,4,Encoding
17,45,5,Decision: No justification
17,46,1,Search
17,46,2,Encoding
17,46,3,Evaluation
17,46,4,Decision: No justification
17,47,1,Search
17,47,2,Search
17,47,3,Encoding
17,47,4,Encoding
17,47,5,Decision: No justification
17,48,1,Search
17,48,2,Search
17,48,3,Encoding
17,48,4,Encoding
17,48,5,Decision: No justification
17,49,1,Search
17,49,2,Search
17,49,3,Search
17,49,4,Encoding
17,49,5,Encoding
17,49,6,Encoding
17,49,7,Evaluation
17,49,8,Metacognitive
17,49,9,Metacognitive
17,49,10,Metacognitive
17,49,11,Metacognitive
17,49,12,Metacognitive
17,49,13,Decision: No justification
17,50,1,Search
17,50,2,Encoding
17,50,3,Evaluation
17,50,4,Metacognitive
17,50,5,Decision: No justification
17,51,1,Search
17,51,2,Search
17,51,3,Encoding
17,51,4,Encoding
17,51,5,Decision: No justification
17,52,1,Search
17,52,2,Encoding
17,52,3,Decision: No justification
17,53,1,Search
17,53,2,Encoding
17,53,3,Decision: No justification
17,54,1,Search
17,54,2,Encoding
17,54,3,Evaluation
17,54,4,Metacognitive
17,54,5,Decision: No justification
17,55,1,Search
17,55,2,Search
17,55,3,Search
17,55,4,Search
17,55,5,Search
17,55,6,Encoding
17,55,7,Encoding
17,55,8,Encoding
17,55,9,Encoding
17,55,10,Encoding
17,55,11,Encoding
17,55,12,Encoding
17,55,13,Evaluation
17,55,14,Decision: No justification
17,56,1,Search
17,56,2,Search
17,56,3,Encoding
17,56,4,Encoding
17,56,5,Decision: No justification
17,57,1,Search
17,57,2,Search
17,57,3,Encoding
17,57,4,Encoding
17,57,5,Metacognitive
17,57,6,Metacognitive
17,57,7,Decision: No justification
17,58,1,Search
17,58,2,Search
17,58,3,Search
17,58,4,Encoding
17,58,5,Encoding
17,58,6,Encoding
17,58,7,Evaluation
17,58,8,Metacognitive
17,58,9,Metacognitive
17,58,10,Decision: No justification
17,59,1,Search
17,59,2,Search
17,59,3,Search
17,59,4,Search
17,59,5,Search
17,59,6,Search
17,59,7,Encoding
17,59,8,Encoding
17,59,9,Encoding
17,59,10,Encoding
17,59,11,Encoding
17,59,12,Encoding
17,59,13,Encoding
17,59,14,Encoding
17,59,15,Evaluation
17,59,16,Uncategorized
17,59,17,Decision: No justification
17,60,1,Search
17,60,2,Search
17,60,3,Encoding
17,60,4,Encoding
17,60,5,Decision: No justification
17,61,1,Search
17,61,2,Search
17,61,3,Search
17,61,4,Search
17,61,5,Encoding
17,61,6,Encoding
17,61,7,Encoding
17,61,8,Encoding
17,61,9,Decision: No justification
17,62,1,Search
17,62,2,Search
17,62,3,Search
17,62,4,Search
17,62,5,Encoding
17,62,6,Encoding
17,62,7,Encoding
17,62,8,Encoding
17,62,9,Decision: No justification
17,63,1,Search
17,63,2,Search
17,63,3,Encoding
17,63,4,Encoding
17,63,5,Evaluation
17,63,6,Decision: No justification
17,64,1,Search
17,64,2,Search
17,64,3,Search
17,64,4,Encoding
17,64,5,Encoding
17,64,6,Encoding
17,64,7,Encoding
17,64,8,Decision: No justification
17,65,1,Search
17,65,2,Search
17,65,3,Search
17,65,4,Encoding
17,65,5,Encoding
17,65,6,Encoding
17,65,7,Elaboration: Indicator based
17,65,8,Decision: No justification
17,66,1,Search
17,66,2,Search
17,66,3,Search
17,66,4,Encoding
17,66,5,Encoding
17,66,6,Encoding
17,66,7,Elaboration: Indicator based
17,66,8,Decision: No justification
17,67,1,Search
17,67,2,Search
17,67,3,Encoding
17,67,4,Encoding
17,67,5,Decision: No justification
17,68,1,Search
17,68,2,Search
17,68,3,Search
17,68,4,Encoding
17,68,5,Encoding
17,68,6,Encoding
17,68,7,Encoding
17,68,8,Evaluation
17,68,9,Decision: No justification
17,69,1,Search
17,69,2,Encoding
17,69,3,Encoding
17,69,4,Encoding
17,69,5,Elaboration: Indicator based
17,70,1,Search
17,70,2,Search
17,70,3,Encoding
17,70,4,Encoding
17,70,5,Evaluation
17,70,6,Metacognitive
17,70,7,Metacognitive
17,70,8,Decision: No justification
17,71,1,Search
17,71,2,Search
17,71,3,Encoding
17,71,4,Encoding
17,71,5,Decision: No justification
17,72,1,Search
17,72,2,Encoding
17,72,3,Evaluation
17,72,4,Decision: No justification
17,73,1,Search
17,73,2,Search
17,73,3,Search
17,73,4,Encoding
