participant,trial,alternative,cue,present,searchOrderWithin,searchOrderAll,searchTime
20,69,1,1,0,1,1,1.2060000000000173
20,69,2,1,1,2,3,6.118000000000052
20,69,2,3,0,1,2,3.1340000000000146
20,69,2,4,0,3,4,7.3390000000000555
20,70,1,4,1,1,2,2.691000000000031
20,70,2,1,0,1,1,1.4610000000000127
20,71,1,1,0,1,1,1.1809999999999263
20,71,1,2,0,2,3,7.228999999999928
20,71,2,4,0,1,2,4.812999999999988
20,72,1,2,0,1,3,4.871000000000095
20,72,2,1,1,1,1,0.9670000000000982
20,72,2,4,0,2,2,2.1000000000000227
20,73,2,1,1,1,1,1.0529999999999973
20,73,2,4,0,2,2,2.4120000000000346
20,74,1,2,1,1,3,4.483000000000061
20,74,2,1,1,1,1,1.1240000000000236
20,74,2,4,1,2,2,2.643000000000029
20,75,1,1,0,1,1,1.2279999999999518
20,75,1,3,0,2,3,4.5079999999999245
20,75,2,4,0,1,2,2.8999999999999773
20,76,1,3,0,1,2,2.8039999999999736
20,76,2,1,0,1,1,1.40300000000002
20,77,1,1,1,1,1,1.134999999999991
20,77,1,2,0,3,3,5.1030000000000655
20,77,1,4,0,2,2,2.6720000000000255
20,78,1,1,0,1,1,1.254000000000019
20,78,2,1,1,3,4,5.27800000000002
20,78,2,3,1,1,2,2.7099999999999227
20,78,2,4,0,2,3,3.812999999999988
20,79,1,1,0,1,1,1.1520000000000437
20,79,1,4,0,2,3,4.960000000000036
20,79,2,2,1,1,2,3.368000000000052
20,80,1,1,1,1,1,2.078999999999951
20,80,1,2,0,3,3,4.958999999999946
20,80,1,4,0,2,2,3.3980000000000246
20,81,1,1,0,1,1,1.0060000000000855
20,81,1,4,1,2,2,2.7100000000000364
20,82,1,1,1,1,1,1.3910000000000764
20,82,1,4,0,2,2,2.9750000000000227
20,83,1,1,1,1,1,3.1240000000000236
20,83,1,4,1,2,2,4.508000000000038
20,84,1,1,0,1,1,1.2160000000000082
20,84,1,2,1,3,3,6.52800000000002
20,84,1,4,1,2,2,4.136000000000081
20,85,1,1,1,1,1,1.1230000000000473
20,85,1,2,0,3,3,3.6280000000000427
20,85,1,4,1,2,2,2.2409999999999854
20,86,1,1,1,1,1,1.217999999999961
20,86,1,4,1,2,2,2.562000000000012
20,87,1,1,1,1,1,1.308999999999969
20,87,1,4,1,2,2,2.6370000000000573
20,88,1,1,0,1,1,0.8419999999999845
20,88,1,4,0,2,2,2.2100000000000364
20,89,1,1,0,1,1,1.37399999999991
20,89,1,4,0,2,2,2.701999999999998
20,90,1,1,0,1,1,0.8920000000000528
20,90,1,4,1,2,2,2.219000000000051
20,91,1,1,1,1,1,1.0779999999999745
20,91,1,2,0,3,3,4.118000000000052
20,91,1,4,0,2,2,2.4540000000000646
20,92,1,1,1,1,1,1.1309999999999718
20,92,1,2,0,3,3,5.13900000000001
20,92,1,4,0,2,2,2.9209999999999354
20,93,1,1,0,1,1,0.7680000000000291
20,93,1,2,1,3,3,4.16599999999994
20,93,1,4,1,2,2,2.116999999999962
20,94,1,1,0,1,1,1.2349999999999
20,94,1,4,0,2,2,2.575999999999908
20,95,1,1,0,1,1,1.0599999999999454
20,95,1,4,1,2,2,2.3799999999999955
20,96,1,1,0,1,1,1.0049999999999955
20,96,1,2,1,3,3,3.980000000000018
20,96,1,4,0,2,2,2.466000000000008
20,97,1,1,0,1,1,0.7930000000000064
20,97,1,4,1,2,2,2.189999999999941
20,98,1,1,0,1,1,0.9779999999999518
20,98,1,4,1,2,2,2.3379999999999654
20,99,1,1,1,1,1,0.9890000000000327
20,99,1,4,1,2,2,2.5330000000000155
20,100,1,1,0,1,1,1.0179999999999154
20,100,1,4,0,2,2,2.3759999999999764
20,101,1,1,1,1,1,0.88900000000001
20,101,1,4,0,2,2,2.048999999999978
20,102,1,1,0,1,1,1.09800000000007
20,102,1,2,1,3,3,3.802000000000021
20,102,1,4,0,2,2,2.4500000000000455
20,103,1,1,1,1,1,1.2189999999999372
20,103,1,4,0,2,2,2.5939999999999372
20,104,1,1,0,1,1,1.1750000000000682
20,104,1,2,1,3,3,3.6340000000000146
20,104,1,4,0,2,2,2.3859999999999673
20,105,1,1,0,1,1,1.2560000000000855
20,105,1,2,1,3,3,4.328000000000088
20,105,1,4,1,2,2,2.6960000000000264
20,106,1,1,1,1,1,0.87600000000009
20,106,1,2,0,3,3,3.562999999999988
20,106,1,4,0,2,2,2.2280000000000655
20,107,1,1,0,1,1,0.9850000000000136
20,107,1,2,1,3,3,3.935999999999922
20,107,1,4,1,2,2,2.3360000000000127
20,108,1,1,1,1,1,1.0699999999999363
20,108,1,4,0,2,2,2.349999999999909
20,109,1,1,1,1,1,0.9009999999999536
20,109,1,4,1,2,2,2.161999999999921
20,110,1,1,1,1,1,0.8790000000000191
20,110,1,4,1,2,2,1.9940000000000282
20,111,1,1,0,1,1,0.81899999999996
20,111,1,4,0,2,2,2.0299999999999727
20,112,1,1,0,1,1,0.6409999999999627
20,112,1,4,1,2,2,1.8120000000000118
20,113,1,1,0,1,1,0.9410000000000309
20,113,1,2,1,3,3,3.7730000000000246
20,113,1,4,0,2,2,2.0810000000000173
20,114,1,1,0,1,1,1.0039999999999054
20,114,1,4,1,2,2,2.5079999999999245
20,115,1,1,1,1,1,0.9420000000000073
20,115,1,4,0,2,2,2.3179999999999836
20,116,1,1,1,1,1,0.9680000000000746
20,116,1,2,0,3,3,4.3840000000000146
20,116,1,4,0,2,2,2.1800000000000637
20,117,1,1,0,1,1,0.9790000000000418
20,117,1,4,0,2,2,2.4010000000000673
20,118,1,1,0,1,1,0.9230000000000018
20,118,1,4,1,2,2,2.1680000000000064
20,119,1,1,0,1,1,0.9770000000000891
20,119,1,2,1,3,3,9.321000000000026
20,119,1,4,0,2,2,4.017000000000053
20,120,1,1,1,1,1,1.1019999999999754
20,120,1,4,0,2,2,2.3740000000000236
21,1,1,1,0,1,1,7.873999999999999
21,2,1,1,0,1,1,5.096999999999994
21,2,2,2,0,1,2,9.277000000000001
21,3,2,1,1,1,1,3.1950000000000003
21,3,2,4,0,2,2,7.674999999999997
21,4,1,1,0,1,1,3.7789999999999964
21,4,1,4,0,2,4,18.283999999999992
21,4,2,1,1,1,2,6.057999999999993
21,4,2,4,1,2,3,14.073999999999998
21,5,1,1,1,1,1,3.5690000000000026
21,5,1,2,0,3,6,22.914
21,5,1,4,1,2,3,12.441000000000003
21,5,2,1,1,1,2,6.608000000000004
21,5,2,2,0,3,5,19.415999999999997
21,5,2,4,0,2,4,14.968999999999994
21,6,1,1,1,1,2,6.806000000000012
21,6,2,1,0,1,1,4.163999999999987
21,7,1,1,0,1,2,16.083
21,7,1,4,1,2,3,19.475000000000023
21,7,2,1,0,1,1,5.9550000000000125
21,7,2,4,0,2,4,21.586000000000013
21,8,1,1,1,1,1,4.991000000000014
21,8,1,4,0,2,3,10.927000000000021
21,8,2,1,1,1,2,7.584000000000003
21,8,2,4,1,2,4,12.863
21,9,1,1,1,1,1,1.686000000000007
21,9,1,3,0,3,4,11.743000000000023
21,9,1,4,0,2,3,6.782000000000011
21,9,2,1,1,1,2,3.670000000000016
21,10,1,1,1,1,2,8.182999999999993
21,10,1,4,1,2,4,14.167000000000002
21,10,2,1,1,1,1,4.471000000000004
21,10,2,4,0,2,3,12.094999999999999
21,11,1,1,0,1,2,13.969999999999999
21,11,1,4,1,2,4,22.818000000000012
21,11,2,1,0,1,1,7.3300000000000125
21,11,2,4,0,2,3,20.665999999999997
21,12,1,1,1,1,1,4.527000000000015
21,12,1,2,1,3,5,12.661999999999978
21,12,1,4,1,2,3,8.031000000000006
21,12,2,1,1,1,2,6.271000000000015
21,12,2,2,1,3,6,14.126000000000033
21,12,2,4,1,2,4,9.67900000000003
21,13,1,1,0,1,1,1.4950000000000045
21,13,1,4,1,2,4,7.338000000000022
21,13,2,1,1,1,2,3.1100000000000136
21,13,2,4,0,2,3,5.853999999999985
21,14,1,1,1,1,1,5.980000000000018
21,14,1,4,1,2,3,10.836999999999989
21,14,2,1,0,1,2,8.501000000000033
21,15,1,1,0,1,1,1.8519999999999754
21,15,1,2,0,3,5,10.022999999999968
21,15,1,3,1,4,7,14.730999999999995
21,15,1,4,1,2,3,6.6200000000000045
21,15,2,1,0,1,2,3.498999999999967
21,15,2,2,0,3,6,11.658999999999992
21,15,2,4,0,2,4,8.154999999999973
21,16,1,1,0,1,1,6.709000000000003
21,16,1,4,1,2,3,11.173000000000002
21,16,2,1,0,1,2,8.590000000000032
21,16,2,2,1,3,5,16.764999999999986
21,16,2,4,1,2,4,13.173000000000002
21,17,1,1,0,1,1,2.9149999999999636
21,17,1,4,0,2,4,8.658999999999992
21,17,2,1,1,1,2,4.946999999999946
21,17,2,2,0,3,5,10.30699999999996
21,17,2,4,0,2,3,7.210999999999956
21,18,1,1,0,1,1,2.0
21,18,1,3,1,3,6,11.768000000000029
21,18,1,4,1,2,3,5.91900000000004
21,18,2,1,0,1,2,3.8559999999999945
21,18,2,3,1,3,5,10.321000000000026
21,18,2,4,0,2,4,7.735000000000014
21,19,1,1,0,1,2,4.636000000000024
21,19,1,4,1,2,4,8.89100000000002
21,19,2,1,1,1,1,2.459000000000003
21,19,2,2,0,3,5,12.27600000000001
21,19,2,4,0,2,3,6.771999999999991
21,20,1,1,0,1,1,1.8909999999999627
21,20,2,1,1,1,2,4.521999999999991
21,20,2,4,1,2,3,7.70599999999996
21,21,1,1,1,1,1,1.8780000000000427
21,21,1,4,0,2,3,6.821000000000026
21,21,2,1,0,1,2,4.229000000000042
21,22,1,1,1,1,1,3.152999999999963
21,22,1,4,1,2,3,8.706000000000017
21,22,2,1,0,1,2,5.416999999999973
21,23,1,1,1,1,1,1.8700000000000045
21,23,2,1,0,1,2,3.7339999999999804
21,24,1,1,0,1,1,1.1469999999999914
21,24,1,4,1,2,3,5.266999999999996
21,24,2,1,0,1,2,2.8670000000000186
21,24,2,4,1,2,4,6.843000000000018
21,25,1,1,0,1,1,1.697999999999979
21,25,1,2,1,3,5,11.297000000000025
21,25,1,4,1,2,3,6.730000000000018
21,25,2,1,0,1,2,4.5779999999999745
21,25,2,2,1,3,6,12.96999999999997
21,25,2,4,0,2,4,8.738
21,26,1,1,0,1,1,2.0509999999999877
21,26,1,4,0,2,3,6.242000000000019
21,26,2,1,0,1,2,3.9139999999999873
21,26,2,2,1,3,5,10.77800000000002
21,26,2,4,1,2,4,8.281999999999982
21,27,1,1,0,1,1,2.19399999999996
21,27,2,1,1,1,2,3.977999999999952
21,27,2,4,0,2,3,5.834000000000003
21,28,1,1,0,1,1,2.451999999999998
21,28,1,2,0,3,6,12.363
21,28,1,4,1,2,3,6.956000000000017
21,28,2,1,0,1,2,4.538999999999987
21,28,2,2,0,3,5,10.859000000000037
21,28,2,4,0,2,4,8.715000000000032
21,29,1,1,1,1,1,1.924000000000035
21,29,1,2,0,3,5,11.371000000000038
21,29,1,4,0,2,3,6.787000000000035
21,29,2,1,0,1,2,4.203000000000031
21,29,2,2,1,3,6,13.25
21,29,2,4,1,2,4,8.283000000000015
21,30,1,1,0,1,1,2.9139999999999873
21,30,1,4,0,2,3,8.64100000000002
21,30,2,1,0,1,2,5.041999999999973
21,30,2,4,0,2,4,10.889999999999986
21,31,1,1,0,1,1,1.2440000000000282
21,31,1,4,1,2,4,8.0
21,31,2,1,1,1,2,3.1760000000000446
21,31,2,4,0,2,3,5.783999999999992
21,32,1,1,0,1,1,1.4449999999999363
21,32,1,2,0,3,6,13.284999999999968
21,32,1,4,0,2,3,7.317000000000007
21,32,2,1,0,1,2,3.533999999999992
21,32,2,2,0,3,5,11.636999999999944
21,32,2,4,0,2,4,9.212999999999965
21,33,1,1,0,1,1,1.0830000000000837
21,33,1,4,0,2,3,5.442999999999984
21,33,2,1,0,1,2,3.6270000000000664
21,33,2,4,0,2,4,7.1310000000000855
21,34,1,1,0,1,1,1.2709999999999582
21,34,1,4,0,2,3,5.294999999999959
21,34,2,1,0,1,2,3.1989999999999554
21,34,2,4,1,2,4,7.622999999999934
21,35,1,1,1,1,1,1.4539999999999509
21,35,1,4,0,2,3,6.669999999999959
21,35,2,1,1,1,2,4.197999999999979
21,35,2,4,1,2,4,8.852999999999952
21,36,1,1,0,1,1,1.6680000000000064
21,36,1,2,0,3,6,13.243000000000052
21,36,1,4,1,2,5,11.387000000000057
21,36,2,1,1,1,2,4.100000000000023
21,36,2,2,0,3,4,8.661000000000058
21,36,2,4,0,2,3,6.196000000000026
21,37,1,1,0,1,1,1.8170000000000073
21,37,1,2,0,3,5,12.152000000000044
21,37,1,3,0,4,6,13.745000000000005
21,37,1,4,0,2,4,9.761000000000081
21,37,2,1,0,1,2,4.049000000000092
21,37,2,4,0,2,3,8.057000000000016
21,38,1,1,1,1,1,1.5499999999999545
21,38,1,4,0,2,3,5.91700000000003
21,38,2,1,0,1,2,3.7100000000000364
21,39,1,1,1,1,1,1.8999999999999773
21,39,1,4,1,2,3,6.091000000000008
21,39,2,1,1,1,2,4.034999999999968
21,39,2,4,0,2,4,7.883000000000038
21,40,1,1,1,1,1,1.08299999999997
21,40,1,4,0,2,3,6.106999999999971
21,40,2,1,1,1,2,3.399000000000001
21,40,2,4,0,2,4,8.529999999999973
21,41,1,1,1,1,1,1.419999999999959
21,41,1,4,0,2,3,6.731999999999971
21,41,2,1,1,1,2,3.6440000000000055
21,41,2,4,0,2,4,8.67599999999993
21,42,1,1,0,1,1,2.23599999999999
21,42,1,2,1,3,6,11.884000000000015
21,42,1,4,0,2,4,8.178999999999974
21,42,2,1,1,1,2,4.372000000000071
21,42,2,2,0,3,5,10.315000000000055
21,42,2,4,0,2,3,6.5639999999999645
21,43,1,1,1,1,1,1.09599999999989
21,43,1,4,0,2,3,4.767999999999915
21,43,2,1,0,1,2,2.951999999999998
21,43,2,4,1,2,4,6.279999999999973
21,44,1,1,1,1,1,1.34699999999998
21,44,1,2,1,3,5,8.971000000000004
21,44,1,4,1,2,3,5.050999999999931
21,44,2,1,1,1,2,3.266999999999939
21,44,2,4,0,2,4,6.826999999999998
21,45,1,1,1,1,1,0.8700000000000045
21,45,1,2,0,3,4,6.142000000000053
21,45,1,4,0,2,3,4.399000000000001
21,45,2,1,0,1,2,2.5819999999999936
21,46,1,1,1,1,1,1.3840000000000146
21,46,1,2,0,3,5,20.144000000000005
21,46,1,4,0,2,3,11.672000000000025
21,46,2,1,1,1,2,3.688000000000102
21,46,2,4,1,2,4,14.432000000000016
21,47,1,1,0,1,1,2.73599999999999
21,47,1,4,1,2,6,18.840000000000032
21,47,2,1,1,1,2,4.704000000000065
21,47,2,2,1,3,4,13.777000000000044
21,47,2,3,0,4,5,16.152000000000044
21,47,2,4,0,2,3,10.768000000000029
21,48,1,1,0,1,1,1.3820000000000618
21,48,1,2,1,3,5,8.720000000000027
21,48,1,4,1,2,3,5.344000000000051
21,48,2,1,0,1,2,3.3920000000000528
21,48,2,4,0,2,4,6.826000000000022
21,49,1,1,0,1,1,1.6829999999999927
21,49,2,1,1,1,2,4.346000000000004
21,49,2,4,1,2,3,6.1059999999999945
21,50,1,1,0,1,1,1.3319999999999936
21,50,1,2,1,3,5,9.319000000000074
21,50,1,4,1,2,4,7.663999999999987
21,50,2,1,0,1,2,3.2000000000000455
21,50,2,4,0,2,3,5.975999999999999
21,51,1,1,0,1,1,0.9150000000000773
21,51,1,4,0,2,4,9.106999999999971
21,51,2,1,1,1,2,3.0430000000000064
21,51,2,2,0,3,5,11.595000000000027
21,51,2,4,0,2,3,5.651000000000067
21,52,1,1,0,1,1,1.3759999999999764
21,52,1,4,0,2,4,6.823999999999955
21,52,2,1,0,1,2,3.5839999999999463
21,52,2,4,1,2,3,5.3279999999999745
21,53,1,1,0,1,1,0.8869999999999436
21,53,1,4,1,2,4,5.866999999999962
21,53,2,1,0,1,2,2.5610000000000355
21,53,2,4,1,2,3,4.316000000000031
21,54,1,1,0,1,1,0.9919999999999618
21,54,1,2,1,3,6,10.456000000000017
21,54,1,4,0,2,4,6.0
21,54,2,1,0,1,2,3.0319999999999254
21,54,2,2,1,3,5,8.456000000000017
21,54,2,4,1,2,3,4.631999999999948
21,55,1,1,1,1,1,1.3289999999999509
21,55,2,1,0,1,2,3.0090000000000146
21,56,1,1,1,1,1,1.4329999999999927
21,56,1,4,1,2,3,5.497999999999934
21,56,2,1,0,1,2,3.800999999999931
21,57,1,1,1,1,1,1.1820000000000164
21,57,1,2,1,3,5,8.764999999999986
21,57,1,4,0,2,3,4.908999999999992
21,57,2,1,1,1,2,2.965000000000032
21,57,2,2,1,3,6,10.557000000000016
21,57,2,4,1,2,4,6.365000000000009
21,58,1,1,1,1,1,2.1700000000000728
21,58,1,4,0,2,3,6.159999999999968
21,58,2,1,1,1,2,4.1200000000000045
21,58,2,4,0,2,4,7.744000000000028
21,59,1,1,1,1,1,1.0209999999999582
21,59,1,2,0,3,5,9.588999999999942
21,59,1,4,0,2,3,5.908999999999992
21,59,2,1,1,1,2,4.182000000000016
21,59,2,2,0,3,6,11.173000000000002
21,59,2,4,1,2,4,7.2859999999999445
21,60,1,1,0,1,1,1.2140000000000555
21,60,1,4,1,2,3,4.1580000000000155
21,60,2,1,0,1,2,2.725999999999999
21,60,2,4,0,2,4,5.670000000000073
21,61,1,1,0,1,1,1.3889999999998963
21,61,1,4,0,2,4,6.661999999999921
21,61,2,1,1,1,2,2.947999999999979
21,61,2,4,1,2,3,5.116999999999962
21,62,1,1,0,1,1,1.29099999999994
21,62,2,1,1,1,2,2.963999999999942
21,63,1,1,0,1,1,1.0769999999999982
21,63,1,4,0,2,3,5.179000000000087
21,63,2,1,0,1,2,3.0510000000000446
21,63,2,4,0,2,4,6.442000000000007
21,64,1,1,1,1,1,1.0049999999999955
21,64,1,4,0,2,3,5.997000000000071
21,64,2,1,0,1,2,2.813000000000102
21,64,2,4,1,2,4,8.805000000000064
21,65,1,1,1,1,1,1.0830000000000837
21,65,1,4,1,2,3,5.523000000000025
21,65,2,1,0,1,2,3.2110000000000127
21,66,1,1,0,1,1,1.2759999999999536
21,66,1,2,0,3,5,8.739999999999895
21,66,1,4,1,2,3,5.1159999999999854
21,66,2,1,0,1,2,3.3239999999999554
21,66,2,2,0,3,6,10.38799999999992
21,66,2,4,0,2,4,6.747999999999934
21,67,1,1,0,1,1,1.7960000000000491
21,67,1,2,0,3,5,8.043000000000006
21,67,1,4,0,2,3,5.058999999999969
21,67,2,1,0,1,2,3.4600000000000364
21,67,2,2,0,3,6,9.611999999999966
21,67,2,4,0,2,4,6.5639999999999645
21,68,1,1,0,1,1,1.0439999999999827
21,68,1,4,1,2,4,5.543000000000006
21,68,2,1,1,1,2,2.5090000000000146
21,68,2,4,0,2,3,4.036000000000058
21,69,1,1,0,1,1,0.7899999999999636
21,69,2,1,1,1,2,2.2329999999999472
21,69,2,4,1,2,3,3.5569999999999027
21,70,1,1,0,1,1,1.461999999999989
21,70,2,1,1,1,2,3.229000000000042
21,70,2,4,0,2,3,4.9249999999999545
21,71,1,1,0,1,2,2.9500000000000455
21,71,1,2,1,3,6,9.062000000000012
21,71,1,4,1,2,4,5.815000000000055
21,71,2,1,1,1,1,1.3430000000000746
21,71,2,2,0,3,5,7.647000000000048
21,71,2,4,1,2,3,4.389999999999986
21,72,1,1,1,1,2,2.9209999999999354
21,72,1,4,1,2,4,6.51299999999992
21,72,2,1,1,1,1,1.384999999999991
21,72,2,4,1,2,3,4.985000000000014
21,73,1,1,1,1,1,1.106999999999971
21,73,1,4,1,2,4,8.933999999999969
21,73,2,1,1,1,2,3.4459999999999127
21,73,2,4,1,2,3,5.5909999999998945
21,74,1,1,1,1,1,1.7609999999999673
21,74,1,4,0,2,3,6.439999999999827
21,74,2,1,0,1,2,4.119999999999891
21,75,1,1,1,1,1,1.3209999999999127
21,75,1,4,1,2,3,5.031999999999925
21,75,2,1,1,1,2,3.4169999999999163
21,75,2,4,1,2,4,6.567999999999984
21,76,1,1,1,1,1,0.98700000000008
21,76,1,2,1,3,6,8.761999999999944
21,76,1,4,1,2,3,4.09699999999998
21,76,2,1,1,1,2,2.6110000000001037
21,76,2,2,1,3,5,7.315000000000055
21,76,2,4,1,2,4,5.626999999999953
21,77,1,1,1,1,1,1.02800000000002
21,77,1,2,0,3,6,8.875
21,77,1,4,1,2,3,4.426999999999907
21,77,2,1,1,1,2,2.6359999999999673
21,77,2,2,0,3,5,7.507000000000062
21,77,2,4,1,2,4,5.923000000000002
21,78,1,1,0,1,1,2.0260000000000673
21,78,1,4,0,2,4,6.660000000000082
21,78,2,1,1,1,2,3.4629999999999654
21,78,2,4,1,2,3,5.178000000000111
21,79,1,1,0,1,1,1.571999999999889
21,79,2,1,1,1,2,3.1159999999999854
21,79,2,4,1,2,3,4.627999999999929
21,80,1,1,0,1,1,1.211999999999989
21,80,1,4,1,2,4,5.722999999999956
21,80,2,1,0,1,2,2.658999999999878
21,80,2,4,1,2,3,4.196999999999889
21,81,1,1,0,1,1,1.2699999999999818
21,81,1,2,1,3,6,9.094000000000051
21,81,1,4,1,2,4,5.719000000000051
21,81,2,1,1,1,2,2.7049999999999272
21,81,2,2,0,3,5,7.589999999999918
21,81,2,4,0,2,3,4.261999999999944
21,82,1,1,1,1,1,1.0529999999998836
21,82,1,2,0,3,6,8.766999999999825
21,82,1,4,0,2,4,5.38799999999992
21,82,2,1,1,1,2,2.7079999999998563
21,82,2,2,0,3,5,7.427999999999884
21,82,2,4,0,2,3,3.87299999999982
21,83,1,1,0,1,1,1.1739999999999782
21,83,1,4,0,2,4,5.500999999999976
21,83,2,1,0,1,2,2.663000000000011
21,83,2,4,1,2,3,4.045000000000073
21,84,1,1,1,1,1,1.3209999999999127
21,84,1,4,0,2,4,8.008999999999787
21,84,2,1,1,1,2,3.4409999999998035
21,84,2,4,1,2,3,6.224999999999909
21,85,1,1,0,1,1,2.290000000000191
21,85,1,4,0,2,4,7.947000000000116
21,85,2,1,1,1,2,4.379000000000133
21,85,2,4,0,2,3,6.451000000000022
21,86,1,1,0,1,1,1.2970000000000255
21,86,1,2,1,3,6,10.271999999999935
21,86,1,4,1,2,4,6.536000000000058
21,86,2,1,0,1,2,2.9449999999999363
21,86,2,2,1,3,5,8.799999999999955
21,86,2,3,1,4,7,12.432999999999993
21,86,2,4,0,2,3,4.951999999999998
21,87,1,1,1,1,1,0.9210000000000491
21,87,1,4,0,2,3,4.2409999999999854
21,87,2,1,1,1,2,2.37700000000018
21,87,2,4,0,2,4,5.688000000000102
21,88,1,1,0,1,2,3.0130000000001473
21,88,1,2,1,3,6,11.428000000000111
21,88,1,4,1,2,4,7.6440000000000055
21,88,2,1,1,1,1,1.1420000000000528
21,88,2,2,0,3,5,9.820000000000164
21,88,2,4,1,2,3,6.180000000000064
21,89,1,1,1,1,1,1.2010000000000218
21,89,1,2,0,3,5,8.408999999999878
21,89,1,4,0,2,3,5.105000000000018
21,89,2,1,0,1,2,3.0570000000000164
21,89,2,2,1,3,6,10.009000000000015
21,89,2,4,1,2,4,6.68100000000004
21,90,1,1,1,1,1,1.321999999999889
21,90,1,2,0,3,6,8.760999999999967
21,90,1,3,0,4,8,12.729000000000042
21,90,1,4,1,2,3,4.402000000000044
21,90,2,1,0,1,2,2.7369999999998527
21,90,2,2,1,3,5,7.441000000000031
21,90,2,3,0,4,7,10.417999999999893
21,90,2,4,1,2,4,5.944999999999936
21,91,1,1,0,1,1,1.6499999999998636
21,91,1,4,1,2,4,7.457999999999856
21,91,2,1,1,1,2,3.7390000000000327
21,91,2,4,1,2,3,5.530999999999949
21,92,1,1,0,1,1,1.0620000000001255
21,92,1,4,1,2,4,6.518000000000029
21,92,2,1,1,1,2,3.0550000000000637
21,92,2,4,0,2,3,4.782000000000153
21,93,1,1,1,1,2,3.3869999999999436
21,93,1,2,1,3,6,12.36999999999989
21,93,1,4,0,2,4,7.067000000000007
21,93,2,1,1,1,1,1.0609999999999218
21,93,2,2,1,3,5,9.849999999999909
21,93,2,4,1,2,3,5.385999999999967
21,94,1,1,1,1,2,3.481999999999971
21,94,1,2,1,3,6,11.754000000000133
21,94,1,3,0,4,8,15.114000000000033
21,94,1,4,0,2,4,8.080000000000155
21,94,2,1,1,1,1,1.6580000000001291
21,94,2,2,1,3,5,9.706000000000131
21,94,2,3,0,4,7,13.698000000000093
21,94,2,4,1,2,3,6.218000000000075
21,95,1,1,1,1,1,1.0930000000000746
21,95,1,4,1,2,4,5.91800000000012
21,95,2,1,1,1,2,2.7660000000000764
21,95,2,4,0,2,3,4.4780000000000655
21,96,1,1,0,1,2,3.3040000000000873
21,96,1,2,1,3,6,9.183999999999969
21,96,1,4,1,2,4,6.328999999999951
21,96,2,1,0,1,1,1.69600000000014
21,96,2,2,1,3,5,7.744000000000142
21,96,2,4,0,2,3,4.920000000000073
21,97,1,1,1,1,2,2.9849999999999
21,97,1,4,1,2,4,6.257000000000062
21,97,2,1,1,1,1,1.3129999999998745
21,97,2,4,0,2,3,4.360999999999876
21,98,1,1,1,1,2,3.0039999999999054
21,98,1,2,0,3,5,9.70699999999988
21,98,1,4,1,2,4,6.002999999999929
21,98,2,1,0,1,1,1.4990000000000236
21,98,2,4,0,2,3,4.485999999999876
21,99,1,1,1,1,1,1.3269999999999982
21,99,1,4,1,2,3,5.591000000000122
21,99,2,1,0,1,2,3.4549999999999272
21,99,2,4,1,2,4,7.447000000000116
21,100,1,1,1,1,1,0.9639999999999418
21,100,1,4,1,2,3,4.499000000000024
21,100,2,1,1,1,2,2.8199999999999363
21,100,2,4,0,2,4,6.1159999999999854
21,101,1,1,1,1,1,2.6879999999998745
21,101,1,4,0,2,3,6.911999999999807
21,101,2,1,0,1,2,5.151999999999816
21,101,2,4,1,2,4,9.031999999999925
21,102,1,1,1,1,1,1.344000000000051
21,102,1,2,0,3,5,9.05600000000004
21,102,1,4,0,2,3,4.983999999999924
21,102,2,1,0,1,2,3.408999999999878
21,102,2,2,1,3,6,10.551999999999907
21,102,2,4,0,2,4,6.6879999999998745
21,103,1,1,1,1,1,0.9819999999999709
21,103,1,2,1,3,5,7.644999999999982
21,103,1,4,1,2,3,4.308999999999969
21,103,2,1,1,1,2,2.741999999999962
21,103,2,2,1,3,6,9.116999999999962
21,103,2,4,1,2,4,6.052999999999884
21,104,1,1,1,1,1,1.5289999999999964
21,104,1,4,1,2,3,7.1870000000001255
21,104,2,1,0,1,2,4.04300000000012
21,104,2,4,0,2,4,8.899000000000115
21,105,1,1,0,1,1,1.3510000000001128
21,105,1,2,1,3,5,13.92599999999993
21,105,1,4,1,2,3,8.240000000000009
21,105,2,1,0,1,2,6.4939999999999145
21,105,2,4,0,2,4,10.134999999999991
21,106,1,1,1,1,1,1.2850000000000819
21,106,1,4,1,2,3,5.565000000000055
21,106,2,1,1,1,2,3.421000000000049
21,106,2,2,0,3,5,14.42100000000005
21,106,2,4,1,2,4,7.356999999999971
21,107,1,1,1,1,1,1.3359999999997854
21,107,1,2,1,3,5,8.645999999999958
21,107,1,3,0,4,7,12.24499999999989
21,107,1,4,0,2,3,5.308999999999969
21,107,2,1,1,1,2,3.3899999999998727
21,107,2,2,1,3,6,10.22199999999998
21,107,2,4,1,2,4,6.949999999999818
21,108,1,1,0,1,1,1.058999999999969
21,108,1,2,1,3,7,13.57899999999995
21,108,1,4,0,2,4,5.5949999999998
21,108,2,1,1,1,2,2.6189999999999145
21,108,2,2,1,3,5,9.842999999999847
21,108,2,3,0,4,6,11.490999999999985
21,108,2,4,0,2,3,4.115000000000009
21,109,1,1,1,1,1,1.816000000000031
21,109,1,4,0,2,3,7.889000000000124
21,109,2,1,0,1,2,3.336999999999989
21,109,2,4,1,2,4,9.511999999999944
21,110,1,1,1,1,1,1.1469999999999345
21,110,1,2,1,3,5,9.091000000000122
21,110,1,4,1,2,3,5.027000000000044
